Title,Description,Keywords,event,neg_event,Answer.commentbox,Answer.otherppl,Answer.owant4a,Answer.owant4b,Answer.owant4c,Answer.owant4d,Answer.submitButtonTimer,Answer.xdo,Answer.xneed2a,Answer.xneed2b,Answer.xneed2c,Answer.xneed2d,Answer.xwant3a,Answer.xwant3b,Answer.xwant3c,Answer.xwant3d,Approve,Reject
Describe People's Previous/Next Actions Based on a Given Event,Describe the previous/next actions people take given an event,annotation,PersonX walks to the car,Personx runs to the car,{},no,{},{},{},{},87.801,no,{},{},{},{},to site at the window,to drive,{},{},,
Describe People's Previous/Next Actions Based on a Given Event,Describe the previous/next actions people take given an event,annotation,PersonX walks to the car,Personx runs to the car,{},no,{},{},{},{},25.754,yes,to see the car,to sense danger,{},{},to get in the car,to drive away,{},{},,
Describe People's Previous/Next Actions Based on a Given Event,Describe the previous/next actions people take given an event,annotation,PersonX tickles the dragons tail,PersonX kicks the dragons tail,{},yes,to yell at PersonX,to fight with PersonX,{},{},75.405,yes,to irritate someone,to annoy someone,{},{},to continue irritating someone,to continue annoying someone,{},{},,
Describe People's Previous/Next Actions Based on a Given Event,Describe the previous/next actions people take given an event,annotation,PersonX tickles the dragons tail,PersonX kicks the dragons tail,{},no,{},{},{},{},32.623,yes,to find the dragon,to get close to the dragon,{},{},to slay the dragon,to run away,{},{},,
Describe People's Previous/Next Actions Based on a Given Event,Describe the previous/next actions people take given an event,annotation,PersonX would work,PersonX turns down a job.,{},no,{},{},{},{},14.529,no,{},{},{},{},to look for a job that pays more,to get a job with a nicer boss,{},{},,
Describe People's Previous/Next Actions Based on a Given Event,Describe the previous/next actions people take given an event,annotation,PersonX would work,PersonX turns down a job.,{},no,{},{},{},{},85.524,no,{},{},{},{},try to another,hard work,{},{},,
Describe People's Previous/Next Actions Based on a Given Event,Describe the previous/next actions people take given an event,annotation,PersonX wouldnt hurts a fly,PersonX kills a fly,{},no,{},{},{},{},97.816,no,{},{},{},{},sorry,comfortable,{},{},,
Describe People's Previous/Next Actions Based on a Given Event,Describe the previous/next actions people take given an event,annotation,PersonX wouldnt hurts a fly,PersonX kills a fly,{},no,{},{},{},{},129.876,yes,to use bug spray,grab fly swatter,{},{},to clean up mess,to wash hands,{},{},,
Describe People's Previous/Next Actions Based on a Given Event,Describe the previous/next actions people take given an event,annotation,PersonX walks to the park,PersonX runs to the park.,{},no,{},{},{},{},86.655,no,{},{},{},{},PersonX feel lonely,PersonX got pain,{},{},,
Describe People's Previous/Next Actions Based on a Given Event,Describe the previous/next actions people take given an event,annotation,PersonX walks to the park,PersonX runs to the park.,{},no,{},{},{},{},247.08,no,{},{},{},{},"very clam ,relax",very honesty,{},{},,
Describe People's Previous/Next Actions Based on a Given Event,Describe the previous/next actions people take given an event,annotation,PersonX tickles the dragons tail,PersonX wacks off the dragons tail.,{},no,{},{},{},{},20.478,no,{},{},{},{},to slay the dragon,to make the dragon powerless,{},{},,
Describe People's Previous/Next Actions Based on a Given Event,Describe the previous/next actions people take given an event,annotation,PersonX tickles the dragons tail,PersonX wacks off the dragons tail.,{},yes,to cry out in fear,to run away,to escape,{},32.619,yes,to find the dragon,to sneak in,{},{},to steal the treasure,to kill the dragon,{},{},,
Describe People's Previous/Next Actions Based on a Given Event,Describe the previous/next actions people take given an event,annotation,PersonX walks to the park,PersonX takes their bicycle to the park,{},no,{},{},{},{},29.482,no,{},{},{},{},to ride the cycle,to learn the cycle ride,{},{},,
Describe People's Previous/Next Actions Based on a Given Event,Describe the previous/next actions people take given an event,annotation,PersonX walks to the park,PersonX takes their bicycle to the park,{},no,{},{},{},{},42.376,yes,to purchase a bike,to find the park,{},{},to ride their bike,to exercise,{},{},,
Describe People's Previous/Next Actions Based on a Given Event,Describe the previous/next actions people take given an event,annotation,PersonX wouldnt hurts a fly,PersonX is cruel to animals,{},no,{},{},{},{},46.81,yes,to interact with animals,to treat animals badly,{},{},to hide their behavior,to harm more animals,{},{},,
Describe People's Previous/Next Actions Based on a Given Event,Describe the previous/next actions people take given an event,annotation,PersonX wouldnt hurts a fly,PersonX is cruel to animals,{},no,{},{},{},{},22.763,no,{},{},{},{},to hurt others,to get rid of animals,{},{},,
Describe People's Previous/Next Actions Based on a Given Event,Describe the previous/next actions people take given an event,annotation,PersonX tightens PersonY's arms,PersonX looses PersonY's arms,{},yes,to thank PersonX,to ask PersonX to stop,{},{},82.617,yes,to approach PersonY,to give PersonY a massage,{},{},to ask PersonY if they feel better,to continue helping,{},{},,
Describe People's Previous/Next Actions Based on a Given Event,Describe the previous/next actions people take given an event,annotation,PersonX tightens PersonY's arms,PersonX looses PersonY's arms,{},yes,to thank person X,to escape,{},{},65.13,yes,to find person Y,to know how to untie knots,{},{},to free person Y,to help person Y,{},{},,
Describe People's Previous/Next Actions Based on a Given Event,Describe the previous/next actions people take given an event,annotation,PersonX wraps PersonY's arm,PersonX breaks PersonY's arm.,{},no,{},{},{},{},137.679,no,{},{},{},{},go to the hospital,be sorry,{},{},,
Describe People's Previous/Next Actions Based on a Given Event,Describe the previous/next actions people take given an event,annotation,PersonX wraps PersonY's arm,PersonX breaks PersonY's arm.,{},no,{},{},{},{},25.518,no,{},{},{},{},to be alone,to be good,{},{},,
Describe People's Previous/Next Actions Based on a Given Event,Describe the previous/next actions people take given an event,annotation,PersonX walks up behind PersonY,PersonX walks up to PersonY,{},yes,to talk to PersonX too,to tell PersonX it's nice to talk to him,{},{},249.275,yes,to notice PersonY,to want to talk to PersonY,{},{},to greet PersonY,to have a discussion with PersonY,{},{},,
Describe People's Previous/Next Actions Based on a Given Event,Describe the previous/next actions people take given an event,annotation,PersonX walks up behind PersonY,PersonX walks up to PersonY,{},yes,to talk to PersonX,to walk away,{},{},36.113,yes,to see PersonY,to approach PersonY,{},{},to talk to PersonY,to confront PersonY,{},{},,
Describe People's Previous/Next Actions Based on a Given Event,Describe the previous/next actions people take given an event,annotation,PersonX tightens PersonY's arms,PersonX loosens PersonY's arms,{},no,{},{},{},{},125.537,no,{},{},{},{},brakes it,let go,{},{},,
Describe People's Previous/Next Actions Based on a Given Event,Describe the previous/next actions people take given an event,annotation,PersonX tightens PersonY's arms,PersonX loosens PersonY's arms,{},yes,to practice,to thank PersonY,{},{},66.704,yes,to approach PersonY,to talk to PersonY,{},{},to teach PersonY,to part ways,{},{},,
Describe People's Previous/Next Actions Based on a Given Event,Describe the previous/next actions people take given an event,annotation,PersonX wraps PersonY's arm,PersonX uncovers PersonY's arm,{},no,{},{},{},{},186.303,no,{},{},{},{},to see her arm,to see her heal,{},{},,
Describe People's Previous/Next Actions Based on a Given Event,Describe the previous/next actions people take given an event,annotation,PersonX wraps PersonY's arm,PersonX uncovers PersonY's arm,{},no,{},{},{},{},28.713,no,{},{},{},{},to be safe,to be alone,{},{},,
Describe People's Previous/Next Actions Based on a Given Event,Describe the previous/next actions people take given an event,annotation,PersonX walks up behind PersonY,PersonX tries to avoid PersonY,{},no,{},{},{},{},141.091,no,{},{},{},{},Punish PersonX,Do interesting thinks,{},{},,
Describe People's Previous/Next Actions Based on a Given Event,Describe the previous/next actions people take given an event,annotation,PersonX walks up behind PersonY,PersonX tries to avoid PersonY,{},no,{},{},{},{},22.79,yes,plan to avoid,to get well,{},{},to get well,to get well,{},{},,
Describe People's Previous/Next Actions Based on a Given Event,Describe the previous/next actions people take given an event,annotation,PersonX wraps PersonY's arm around PersonY,PersonX wraps PersonX's arm around PersonY.,{},no,{},{},{},{},103.632,yes,to go to gym,to eat healthy food,{},{},to devolope his body,to maintain the leval,{},{},,
Describe People's Previous/Next Actions Based on a Given Event,Describe the previous/next actions people take given an event,annotation,PersonX wraps PersonY's arm around PersonY,PersonX wraps PersonX's arm around PersonY.,{},yes,to hug personX,to sit with personX,{},{},61.149,yes,be near personY,to know personY,{},{},hug personY,talk to personY,{},{},,
Describe People's Previous/Next Actions Based on a Given Event,Describe the previous/next actions people take given an event,annotation,PersonX tips PersonY's head,PersonX holds PersonY's head up straight.,{},no,{},{},{},{},170.119,no,{},{},{},{},very sad,feel depression,{},{},,
Describe People's Previous/Next Actions Based on a Given Event,Describe the previous/next actions people take given an event,annotation,PersonX tips PersonY's head,PersonX holds PersonY's head up straight.,{},yes,to be left alone,to put their head down,{},{},24.88,yes,to grab Y,to life their head up,{},{},to laugh,to let go,{},{},,
Describe People's Previous/Next Actions Based on a Given Event,Describe the previous/next actions people take given an event,annotation,PersonX takes a hike in the woods,PersonX walks around the city,{},no,{},{},{},{},146.709,no,{},{},{},{},PersonX feels happy,Stay strong,{},{},,
Describe People's Previous/Next Actions Based on a Given Event,Describe the previous/next actions people take given an event,annotation,PersonX takes a hike in the woods,PersonX walks around the city,{},no,{},{},{},{},18.296,yes,go to the city,decide to walk,{},{},get some exercise,see the sights,{},{},,
Describe People's Previous/Next Actions Based on a Given Event,Describe the previous/next actions people take given an event,annotation,PersonX wraps PersonY's arm around PersonY,PersonX pushes PersonY away.,{},yes,to confront personx,to slap personx,{},{},20.828,no,{},{},{},{},to be a coward,to hide their feelings,{},{},,
