Title,Description,Keywords,facts,sentence,model,Answer.coverage,Answer.quality
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : The Vaults | Type : pub | food : Japanese | price : cheap | customer rating : 5 out of 5 | area : city centre | family friendly : no | near : Raja Indian Cuisine,"The Vaults is a Japanese pub located in the city centre near Raja Indian Cuisine. It is not family - friendly, cheap, and has a customer rating of 5 out of 5.",neurologic,2,3
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : The Vaults | Type : pub | food : Japanese | price : cheap | customer rating : 5 out of 5 | area : city centre | family friendly : no | near : Raja Indian Cuisine,"The Vaults is a Japanese pub located in the city centre near Raja Indian Cuisine. It is not family - friendly, cheap, and has a customer rating of 5 out of 5.",neurologic,3,2
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : The Phoenix | Type : restaurant | food : Fast food | price : more than £ 30 | area : riverside | family friendly : yes | near : Raja Indian Cuisine,The Phoenix is a children friendly fast food restaurant in riverside near Raja Indian Cuisine. They have a price range of more than £ 30,a_star,4,2
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : The Phoenix | Type : restaurant | food : Fast food | price : more than £ 30 | area : riverside | family friendly : yes | near : Raja Indian Cuisine,The Phoenix is a children friendly fast food restaurant in riverside near Raja Indian Cuisine. They have a price range of more than £ 30,a_star,4,3
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : The Phoenix | Type : restaurant | food : Fast food | price : more than £ 30 | area : riverside | family friendly : yes | near : Raja Indian Cuisine,The Phoenix is a children friendly fast food restaurant in riverside near Raja Indian Cuisine. They have a price range of more than £ 30,a_star,4,3
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : Strada | Type : coffee shop | customer rating : 1 out of 5 | near : All Bar One,Strada is a coffee shop near All Bar One. It has a customer rating of 1 out of 5.,a_star,4,2
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : Strada | Type : coffee shop | customer rating : 1 out of 5 | near : All Bar One,Strada is a coffee shop near All Bar One. It has a customer rating of 1 out of 5.,a_star,4,3
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : Strada | Type : coffee shop | customer rating : 1 out of 5 | near : All Bar One,Strada is a coffee shop near All Bar One. It has a customer rating of 1 out of 5.,a_star,4,3
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : Strada | Type : pub | customer rating : low | near : Express by Holiday Inn,Strada is a pub near Express by Holiday Inn with a low customer rating.,neurologic,4,2
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : Strada | Type : pub | customer rating : low | near : Express by Holiday Inn,Strada is a pub near Express by Holiday Inn with a low customer rating.,neurologic,4,2
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : Strada | Type : pub | customer rating : low | near : Express by Holiday Inn,Strada is a pub near Express by Holiday Inn with a low customer rating.,neurologic,4,3
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : The Phoenix | Type : pub | food : Fast food | price : more than £ 30 | customer rating : high | area : riverside | family friendly : yes | near : Café Sicilia,"Located in riverside near Café Sicilia, The Phoenix is a children friendly pub that serves Fast food with a high customer rating. The price range is more than £ 30.",neurologic,4,3
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : The Phoenix | Type : pub | food : Fast food | price : more than £ 30 | customer rating : high | area : riverside | family friendly : yes | near : Café Sicilia,"Located in riverside near Café Sicilia, The Phoenix is a children friendly pub that serves Fast food with a high customer rating. The price range is more than £ 30.",neurologic,4,3
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : The Phoenix | Type : pub | food : Fast food | price : more than £ 30 | customer rating : high | area : riverside | family friendly : yes | near : Café Sicilia,"Located in riverside near Café Sicilia, The Phoenix is a children friendly pub that serves Fast food with a high customer rating. The price range is more than £ 30.",neurologic,4,3
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : The Cricketers | Type : restaurant | customer rating : average | family friendly : no | near : Café Sicilia,"The Cricketers restaurant near Café Sicilia has an average customer rating and is not family - friendly, but the Cricketers is a restaurant.",a_star,3,3
