Title,Description,Keywords,Input.facts,Input.sentence,Input.model,Answer.coverage,Answer.feedback,Answer.quality,Answer.tm,Approve,Reject
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : The Vaults | Type : pub | food : Indian | price : cheap | area : riverside | family friendly : yes | near : Raja Indian Cuisine,The Vaults is a cheap Indian pub in riverside near Raja Indian Cuisine. It is family friendly.,neurologic,3,{},2,5.744,,
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : The Vaults | Type : pub | food : Indian | price : cheap | area : riverside | family friendly : yes | near : Raja Indian Cuisine,The Vaults is a cheap Indian pub in riverside near Raja Indian Cuisine. It is family friendly.,neurologic,4,{},3,22.901,,
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : The Vaults | Type : pub | food : Indian | price : cheap | area : riverside | family friendly : yes | near : Raja Indian Cuisine,The Vaults is a cheap Indian pub in riverside near Raja Indian Cuisine. It is family friendly.,neurologic,4,{},3,45.847,,
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : Blue Spice | Type : pub | area : riverside,Blue Spice is a pub in riverside that serves food.,a_star,4,{},3,21.607,,
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : Blue Spice | Type : pub | area : riverside,Blue Spice is a pub in riverside that serves food.,a_star,4,{},3,6.339,,
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : Blue Spice | Type : pub | area : riverside,Blue Spice is a pub in riverside that serves food.,a_star,4,good,3,35.278,,
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : The Mill | Type : restaurant | food : English | price : moderate | customer rating : 1 out of 5 | area : riverside | family friendly : no | near : Café Rouge,The Mill is a restaurant in riverside near Café Rouge. They serve English food at a moderate price range and are not kid friendly. The customer rating is 1 out of 5.,a_star,4,{},3,14.304,,
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : The Mill | Type : restaurant | food : English | price : moderate | customer rating : 1 out of 5 | area : riverside | family friendly : no | near : Café Rouge,The Mill is a restaurant in riverside near Café Rouge. They serve English food at a moderate price range and are not kid friendly. The customer rating is 1 out of 5.,a_star,3,{},3,36.901,,
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : The Mill | Type : restaurant | food : English | price : moderate | customer rating : 1 out of 5 | area : riverside | family friendly : no | near : Café Rouge,The Mill is a restaurant in riverside near Café Rouge. They serve English food at a moderate price range and are not kid friendly. The customer rating is 1 out of 5.,a_star,4,{},3,6.306,,
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : The Cricketers | Type : restaurant | food : English | price : cheap | customer rating : average | area : city centre | family friendly : no | near : Café Rouge,"The Cricketers is an English restaurant located in the city centre near Café Rouge. It is not family - friendly, cheap, and has an average customer rating.",a_star,4,{},3,56.197,,
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : The Cricketers | Type : restaurant | food : English | price : cheap | customer rating : average | area : city centre | family friendly : no | near : Café Rouge,"The Cricketers is an English restaurant located in the city centre near Café Rouge. It is not family - friendly, cheap, and has an average customer rating.",a_star,3,{},2,14.872,,
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : The Cricketers | Type : restaurant | food : English | price : cheap | customer rating : average | area : city centre | family friendly : no | near : Café Rouge,"The Cricketers is an English restaurant located in the city centre near Café Rouge. It is not family - friendly, cheap, and has an average customer rating.",a_star,4,{},3,5.032,,
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : The Mill | Type : restaurant | food : English | price : less than £ 20 | area : city centre | family friendly : yes | near : Raja Indian Cuisine,The Mill is a family - friendly restaurant in the city centre near Raja Indian Cuisine. It serves English food and the price range is less than £ 20.,a_star,3,{},3,31.467,,
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : The Mill | Type : restaurant | food : English | price : less than £ 20 | area : city centre | family friendly : yes | near : Raja Indian Cuisine,The Mill is a family - friendly restaurant in the city centre near Raja Indian Cuisine. It serves English food and the price range is less than £ 20.,a_star,4,{},3,11.991,,
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : The Mill | Type : restaurant | food : English | price : less than £ 20 | area : city centre | family friendly : yes | near : Raja Indian Cuisine,The Mill is a family - friendly restaurant in the city centre near Raja Indian Cuisine. It serves English food and the price range is less than £ 20.,a_star,4,{},3,33.042,,
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : The Phoenix | Type : restaurant | food : Fast food | price : more than £ 30 | area : riverside | family friendly : yes | near : Raja Indian Cuisine,The Phoenix is a children friendly fast food restaurant in riverside near Raja Indian Cuisine. They have a price range of more than £ 30,neurologic,4,{},3,124.218,,
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : The Phoenix | Type : restaurant | food : Fast food | price : more than £ 30 | area : riverside | family friendly : yes | near : Raja Indian Cuisine,The Phoenix is a children friendly fast food restaurant in riverside near Raja Indian Cuisine. They have a price range of more than £ 30,neurologic,4,{},3,9.629,,
