Title,Description,Keywords,pairID1,premise1,hypothesis1,gold_label1,partial_neutral_entailment1,entailment_count1,neutral_count1,contradiction_count1,pairID2,premise2,hypothesis2,gold_label2,partial_neutral_entailment2,entailment_count2,neutral_count2,contradiction_count2,Answer.Attenuator1_impossible,Answer.Attenuator1_modifier,Answer.Attenuator1_option,Answer.Attenuator1_reason,Answer.Attenuator2_impossible,Answer.Attenuator2_modifier,Answer.Attenuator2_option,Answer.Attenuator2_reason,Answer.Intensifier1_impossible,Answer.Intensifier1_modifier,Answer.Intensifier1_option,Answer.Intensifier1_reason,Answer.Intensifier2_impossible,Answer.Intensifier2_modifier,Answer.Intensifier2_option,Answer.Intensifier2_reason
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",1834548648.jpg#0r3n,A little girl with blond-hair and blue eyes is wearing a sweater while she sits next to a warm fire.,A girl is roasting marshmallows at a campfire.,neutral,False,0,1,0,5117920988.jpg#4r1n,Two men talking in an art gallery.,Two men talking in about art.,neutral,False,0,1,0,,She is scared of the fire.,,{},,The men are laughing at a person who tripped.,,{},,She is holding a bag of marshmallows.,,{},,The men are pointing at art pieces.,,{}
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",1834548648.jpg#0r3n,A little girl with blond-hair and blue eyes is wearing a sweater while she sits next to a warm fire.,A girl is roasting marshmallows at a campfire.,neutral,False,0,1,0,5117920988.jpg#4r1n,Two men talking in an art gallery.,Two men talking in about art.,neutral,False,0,1,0,,The girl is diabetic.,,{},,The men just received urgent calls from their stock brokers.,,{},,The girl is holding a stick.,,{},,The men both have PhDs in Art History.,,{}
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",1834548648.jpg#0r3n,A little girl with blond-hair and blue eyes is wearing a sweater while she sits next to a warm fire.,A girl is roasting marshmallows at a campfire.,neutral,False,0,1,0,5117920988.jpg#4r1n,Two men talking in an art gallery.,Two men talking in about art.,neutral,False,0,1,0,,She is in front of a fireplace.,,{},,They are art collectors.,,{},,She is on a camping trip.,,{},,One of them is a delivery driver making a delivery.,,{}
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",1834548648.jpg#0r3n,A little girl with blond-hair and blue eyes is wearing a sweater while she sits next to a warm fire.,A girl is roasting marshmallows at a campfire.,neutral,False,0,1,0,5117920988.jpg#4r1n,Two men talking in an art gallery.,Two men talking in about art.,neutral,False,0,1,0,,The girl's hands are empty as she sits and looks at the fire.,,{},,One of the men holds a smartphone showing a basketball game as both men watch and talk.,,{},,The girl's holds a wire with a marshmallow on the end above the fire.,,{},,One of the men points at a painting and talks as they both look at it.,,{}
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",1834548648.jpg#0r3n,A little girl with blond-hair and blue eyes is wearing a sweater while she sits next to a warm fire.,A girl is roasting marshmallows at a campfire.,neutral,False,0,1,0,5117920988.jpg#4r1n,Two men talking in an art gallery.,Two men talking in about art.,neutral,False,0,1,0,,A man's voice is overheard saying 'How do you like our new fireplace?',,{},,The men are facing away from the paintings and are using a lot of political words.,,{},,The marshmallows are on long skewers and it's very dark out.,,{},,The men are facing the paintings and staring at them intently as they talk.,,{}
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",7770185546.jpg#0r1n,A young male child paddles around in an indoor pool inside of a green and blue innertube.,The child is paddling with his arms.,neutral,False,0,1,0,4717759280.jpg#1r1n,There is a large crowd of people and a man with a blue shirt is standing far above the crowd.,a man in blue is standing above the crowd about to make his entrance,neutral,False,0,1,0,,The child is in a boat.,,{},,The man is an event manager.,,{},,The child is not in a boat.,,{},,The man is sweating and shivering with lots of nervousness.,,{}
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",7770185546.jpg#0r1n,A young male child paddles around in an indoor pool inside of a green and blue innertube.,The child is paddling with his arms.,neutral,False,0,1,0,4717759280.jpg#1r1n,There is a large crowd of people and a man with a blue shirt is standing far above the crowd.,a man in blue is standing above the crowd about to make his entrance,neutral,False,0,1,0,,The special innertube has built in oars.,,{},,The people all stare at the tight rope walker.,,{},,The child splash the the water with its hands while moving the innertube.,,{},,He plans to slide down the slide and into the crowd.,,{}
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",7770185546.jpg#0r1n,A young male child paddles around in an indoor pool inside of a green and blue innertube.,The child is paddling with his arms.,neutral,False,0,1,0,4717759280.jpg#1r1n,There is a large crowd of people and a man with a blue shirt is standing far above the crowd.,a man in blue is standing above the crowd about to make his entrance,neutral,False,0,1,0,,He is on a raft.,,{},,He is on a stage doing a play.,,{},,His arms are wet.,,{},,He is about to do a magic trick to appear on stage.,,{}
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",7770185546.jpg#0r1n,A young male child paddles around in an indoor pool inside of a green and blue innertube.,The child is paddling with his arms.,neutral,False,0,1,0,4717759280.jpg#1r1n,There is a large crowd of people and a man with a blue shirt is standing far above the crowd.,a man in blue is standing above the crowd about to make his entrance,neutral,False,0,1,0,,The child is kicking his feet.,,{},,The man is suicidally depressed.,,{},,The child's legs are very tired.,,{},,The man is standing at the top of a staircase.,,{}
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",7770185546.jpg#0r1n,A young male child paddles around in an indoor pool inside of a green and blue innertube.,The child is paddling with his arms.,neutral,False,0,1,0,4717759280.jpg#1r1n,There is a large crowd of people and a man with a blue shirt is standing far above the crowd.,a man in blue is standing above the crowd about to make his entrance,neutral,False,0,1,0,,The child is wearing swimming flippers on his feet.,,{},,The audience's eyes are glued to the man.,,{},,The childs arms are very tired.,,{},,The man is a famous pop star.,,{}
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",7278854458.jpg#3r1n,"Two teenage boys, on opposing teams, are playing soccer.",kids are playing ball by kicking.,neutral,False,0,1,0,3273403495.jpg#1r1n,A skier traveling downhill through mostly untouched snow.,A tall human traveling,neutral,False,0,1,0,,One kid hits the ball with his hand.,,{},,The human has tiny feet.,,{},,The ball is stopped by a kids heel.,,{},,The human hits their head on the overpass.,,{}
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",7278854458.jpg#3r1n,"Two teenage boys, on opposing teams, are playing soccer.",kids are playing ball by kicking.,neutral,False,0,1,0,3273403495.jpg#1r1n,A skier traveling downhill through mostly untouched snow.,A tall human traveling,neutral,False,0,1,0,on,,entailed,{},on,,other,First one where I have to say there is just no way to come up with something!,on,,entailed,{},on,,other,First one where I have to say there is just no way to come up with something!
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",7278854458.jpg#3r1n,"Two teenage boys, on opposing teams, are playing soccer.",kids are playing ball by kicking.,neutral,False,0,1,0,3273403495.jpg#1r1n,A skier traveling downhill through mostly untouched snow.,A tall human traveling,neutral,False,0,1,0,,The boys are playing in their backyard,,{},,The person is walking his dog,,{},,Their uniforms are black on one side and yellow on the other team,,{},,The person was filling his tank at the gas station on his way to the next town,,{}
