Title,Description,Keywords,pairID1,premise1,hypothesis1,gold_label1,partial_neutral_entailment1,entailment_count1,neutral_count1,contradiction_count1,pairID2,premise2,hypothesis2,gold_label2,partial_neutral_entailment2,entailment_count2,neutral_count2,contradiction_count2
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",8051568083.jpg#0r4n,A young man wears a helmet and protective clothing as he races his dirt bike through a muddy track.,A dirt biker is competing in a race.,neutral,False,0,1,0,462220690.jpg#1r4n,"A young child in a yellow jacket, pink boots and a scarf walks away through an icy winter puddle, accompanied by her dog.","A young child in a yellow jacket, pink boots and a scarf walks home after school through a blizzard with her dog by her side.",neutral,False,0,1,0
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",2430269210.jpg#3r1n,A row of girls dressed in black sit on a stage.,A group of girls waiting for rehearsal,neutral,False,0,1,0,164622257.jpg#0r1n,A man in a black jacket and blue jeans carrying a camera walking up to the front of a cave that has the front of it blocked off by bars.,The man is carrying a Canon camera.,neutral,False,0,1,0
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",7329247466.jpg#4r1n,Two kickboxers are fighting.,Two martial artists compete in a tournament.,neutral,False,0,1,0,6005527626.jpg#3r1n,A man flips through the air with a large pine tree in the background.,The man is on a trampoline.,neutral,False,0,1,0
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",4739481821.jpg#4r1n,A woman in a bikini sunbathes on a dock.,The woman is relaxing.,neutral,False,0,1,0,1469358746.jpg#4r2n,A man with a dog.,A man and his dog are waiting for something.,neutral,False,0,1,0
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",133280380.jpg#4r2n,A woman looking out a window.,A woman looking at a car.,neutral,False,0,1,0,507035997.jpg#4r1n,A man adds seasoning while grilling kabobs.,A man making kabobs on the grill outdoors for a party.,neutral,False,0,1,0
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",3899294432.jpg#2r1n,A young blond-haired girl holds a blue treat with a man in the background.,The man wants the treat,neutral,False,0,1,0,1415960251.jpg#2r3n,Two laborers are working on a roof with a bright blue sky in the background.,Two laborers are fixing a roof.,neutral,False,0,1,0
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",2921094201.jpg#2r1n,A young girl falls asleep in her father's arms while seated on an airplane.,The flight is headed to Italy.,neutral,False,0,1,0,20354191.jpg#0r1n,I am sure his eyeglasses helped him make sure his grilled pieces of meat were cooked thoroughly while he enjoyed being surrounded by the wilderness.,The man with the glasses was grilling steak.,neutral,False,0,1,0
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",4898817738.jpg#4r1n,This man is demonstrating unique dancing.,An old man is dancing in a unique fashion.,neutral,False,0,1,0,2582156404.jpg#2r1n,A boy is kicking a ball in a building courtyard.,A teenage boy is kicking a ball.,neutral,False,0,1,0
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",1080230428.jpg#3r1n,Volleyball players compete on a sunny day at the beach.,Volleyball players try to win a trophy.,neutral,False,0,1,0,6444539497.jpg#2r1n,Several people participate in curling in an indoor ice rink.,Several couples gathered to participate in a curling event,neutral,False,0,1,0
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",325015111.jpg#2r3n,A man is watching another man bowl in an unusual way.,A man likes the way another man is bowling.,neutral,False,0,1,0,4473229124.jpg#0r1n,Three girls are walking along the sidewalk together and the one in the middle is bouncing a basketball.,Three girls walking home from school.,neutral,False,0,1,0
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",296820758.jpg#1r1c,A woman is sitting and holding a partially woven basket.,A woman is mourning the loss of the partially woven basket.,neutral,False,0,3,2,3227499174.jpg#2r1n,Bride and groom standing in a church surrounded by flowers.,A bride and a groom are reciting their vows to the priest.,neutral,False,0,1,0
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",10082347.jpg#2r1n,A young man holding a pole vault looks determined.,A pole vaulter prepares to compete.,neutral,False,0,5,0,2753531542.jpg#0r1n,A man wearing orange swim trunks in jumping from a high rock into the water.,The swimmer practices for his upcoming competition.,neutral,False,1,3,1
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",1341077576.jpg#0r3n,A man in a red shirt and blue pants is going into a building while a dog watches him.,a dog tries to attack a man,neutral,False,0,1,0,162534240.jpg#3r1n,Man and women at a gathering or a bar or restaraunt.,People are ordering drinks.,neutral,False,0,1,0
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",2973355135.jpg#2r1n,Group of people canoeing down the lake.,People are in a few different canoes.,neutral,False,0,1,0,4673846067.jpg#0r3n,Two women and a man in a studio looking at a large portrait of Cher.,Two women and a man are thinking about purchasing the large portrait of Cher.,neutral,False,0,1,0
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",3561314880.jpg#0r1n,A older man is wearing a torn up suit and is leaning on an orange shopping cart full of items.,A homeless man is collecting cans in a cart.,neutral,False,0,1,0,5849278148.jpg#2r1n,A woman in a turquoise top talking to the conductor of a trolley near a foreign cafe.,The woman is having trouble understanding the language the conductor is speaking.,neutral,False,0,1,0
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",2830579786.jpg#3r1n,People are riding in a red sightseeing bus.,The bus is showing them the sites of London.,neutral,False,0,1,0,399212516.jpg#1r1n,A military man says hello to a group of children waving American flags.,A military veteran says hello to a group of children waving flags in a parade.,neutral,False,0,1,0
