Title,Description,Keywords,img_id,question,answer,rationale,img_fn,metadata_fn,model_name,NOUN1,NOUN2,NOUN3,NOUN4,NOUN5,NOUN6,NOUN7,NOUN8,NOUN9,NOUNPHRASE1,NOUNPHRASE2,NOUNPHRASE3,NOUNPHRASE4,NOUNPHRASE5,VERB1,VERB2,VERB3,VERB4,VERB5,VERB6
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000362712,Who are watching the man?,girl,A man and a woman are sitting on a bench.,COCO_val2014_000000362712.jpg,-,vqa_textual_viscomet_q_a_to_r,bench,man,woman,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000363887,Is one truck blocking the other?,no,A truck that is sitting in the street.,COCO_val2014_000000363887.jpg,-,vqa_textual_viscomet_q_a_to_r,truck,street,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000371364,How many people are there?,3,Three people are sitting on a couch and two of them are holding remotes.,COCO_val2014_000000371364.jpg,-,vqa_textual_viscomet_q_a_to_r,couch,remotes,people,-,-,-,-,-,-,three people,-,-,-,-,are holding remotes,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000371555,What is the woman reading?,newspaper,A woman sitting at a table with a laptop and a newspaper.,COCO_val2014_000000371555.jpg,-,vqa_textual_viscomet_q_a_to_r,table,woman,newspaper,laptop,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000372070,Is the train pulling away from the station?,no,A train is coming down the tracks near a station.,COCO_val2014_000000372070.jpg,-,vqa_textual_viscomet_q_a_to_r,tracks,train,station,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000372070,Is the train moving?,yes,A train is traveling down the tracks near a station.,COCO_val2014_000000372070.jpg,-,vqa_textual_viscomet_q_a_to_r,tracks,train,station,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000377080,Is the water moving?,yes,A boat is in the water near a dock.,COCO_val2014_000000377080.jpg,-,vqa_textual_viscomet_q_a_to_r,boat,dock,water,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000388299,Where is the baby holding a stuffed animal?,sofa,A baby is sitting on a couch holding a stuffed animal.,COCO_val2014_000000388299.jpg,-,vqa_textual_viscomet_q_a_to_r,couch,animal,baby,-,-,-,-,-,-,stuffed animal,-,-,-,-,holding animal,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000391144,Are the elephants free?,yes,A group of elephants are standing in the grass.,COCO_val2014_000000391144.jpg,-,vqa_textual_viscomet_q_a_to_r,grass,elephants,group,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000392260,How many animals are in the photo?,2,Two giraffes are standing in the grass near a tree.,COCO_val2014_000000392260.jpg,-,vqa_textual_viscomet_q_a_to_r,giraffes,tree,grass,-,-,-,-,-,-,two giraffes,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000393809,How many boys are on the field?,3,Three boys are playing soccer on a field.,COCO_val2014_000000393809.jpg,-,vqa_textual_viscomet_q_a_to_r,boys,soccer,field,-,-,-,-,-,-,three boys,-,-,-,-,are playing soccer,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000394275,What color is this bus?,green,A green bus is parked on the side of the street.,COCO_val2014_000000394275.jpg,-,vqa_textual_viscomet_q_a_to_r,bus,street,side,-,-,-,-,-,-,green bus,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000396410,What color is the grass?,green,A giraffe standing in a green field with trees in the background.,COCO_val2014_000000396410.jpg,-,vqa_textual_viscomet_q_a_to_r,field,giraffe,background,trees,-,-,-,-,-,green field,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000396727,Is this place in the United States?,no,A bus that is sitting in the street.,COCO_val2014_000000396727.jpg,-,vqa_textual_viscomet_q_a_to_r,bus,street,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000397268,How many bicycles?,2,Two people are riding bicycles down a street.,COCO_val2014_000000397268.jpg,-,vqa_textual_viscomet_q_a_to_r,bicycles,street,people,-,-,-,-,-,-,two people,-,-,-,-,are riding bicycles,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000404785,What color are the walls?,white,A white bathroom with a sink and a mirror.,COCO_val2014_000000404785.jpg,-,vqa_textual_viscomet_q_a_to_r,bathroom,mirror,sink,-,-,-,-,-,-,white bathroom,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000408863,Is this a freight train?,no,A train is traveling down the tracks near a station.,COCO_val2014_000000408863.jpg,-,vqa_textual_viscomet_q_a_to_r,tracks,train,station,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000409100,Does this shirt require a tie?,yes,A man in a suit and tie is looking at the camera.,COCO_val2014_000000409100.jpg,-,vqa_textual_viscomet_q_a_to_r,tie,man,camera,suit,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000412377,Are there two cats in the picture?,yes,Two cats are sitting on a couch together.,COCO_val2014_000000412377.jpg,-,vqa_textual_viscomet_q_a_to_r,couch,cats,-,-,-,-,-,-,-,two cats,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000413058,Are the two laptops identical?,no,Two laptops are sitting on a desk with a mouse.,COCO_val2014_000000413058.jpg,-,vqa_textual_viscomet_q_a_to_r,laptops,mouse,desk,-,-,-,-,-,-,two laptops,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000416864,Is Santa standing at the North Pole?,no,A man is standing in the snow with skis and a snowboard.,COCO_val2014_000000416864.jpg,-,vqa_textual_viscomet_q_a_to_r,snowboard,man,snow,skis,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000420791,How many boats are docked?,6,Six boats are docked in a large body of water.,COCO_val2014_000000420791.jpg,-,vqa_textual_viscomet_q_a_to_r,body,boats,water,-,-,-,-,-,-,large body,six boats,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000421455,Who has his head out the window?,dog,A dog is looking out the window of a car.,COCO_val2014_000000421455.jpg,-,vqa_textual_viscomet_q_a_to_r,car,window,dog,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000422017,Is this person alone?,yes,A person is standing on a snowboard in the snow.,COCO_val2014_000000422017.jpg,-,vqa_textual_viscomet_q_a_to_r,snow,snowboard,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000424422,Are the guys in a house?,no,Two men are playing a video game in the living room.,COCO_val2014_000000424422.jpg,-,vqa_textual_viscomet_q_a_to_r,room,game,men,-,-,-,-,-,-,living room,video game,two men,-,-,are playing game,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000424445,Is the plane in the air?,yes,A plane is on the runway with a tower in the background.,COCO_val2014_000000424445.jpg,-,vqa_textual_viscomet_q_a_to_r,runway,background,tower,plane,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000424668,Is someone fixing the toilet?,yes,A toilet with the seat up in a bathroom.,COCO_val2014_000000424668.jpg,-,vqa_textual_viscomet_q_a_to_r,bathroom,toilet,seat,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000424998,Is that a real car?,yes,A car that is sitting in the street.,COCO_val2014_000000424998.jpg,-,vqa_textual_viscomet_q_a_to_r,street,car,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000432962,What color is the dog?,white,A white dog is sitting in the driver's seat of a car.,COCO_val2014_000000432962.jpg,-,vqa_textual_viscomet_q_a_to_r,seat,car,dog,-,-,-,-,-,-,white dog,driver's seat,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000434576,What was the cat standing on?,shoes,A cat is sitting on a pair of shoes.,COCO_val2014_000000434576.jpg,-,vqa_textual_viscomet_q_a_to_r,pair,shoes,cat,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000434580,What is the woman laying on?,couch,A woman laying on a couch with a cat.,COCO_val2014_000000434580.jpg,-,vqa_textual_viscomet_q_a_to_r,couch,woman,cat,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000434763,What meat is this?,sausage,A sausage is on a plate with a fork.,COCO_val2014_000000434763.jpg,-,vqa_textual_viscomet_q_a_to_r,plate,sausage,fork,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000434873,What game are the boys playing?,volleyball,A group of young men playing volleyball on a field.,COCO_val2014_000000434873.jpg,-,vqa_textual_viscomet_q_a_to_r,field,volleyball,men,group,-,-,-,-,-,young men,-,-,-,-,playing volleyball,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000435270,What kind of sandwich is that?,breakfast,A breakfast sandwich is on a plate with a fork.,COCO_val2014_000000435270.jpg,-,vqa_textual_viscomet_q_a_to_r,plate,fork,sandwich,-,-,-,-,-,-,breakfast sandwich,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000435957,Does the window have curtains?,yes,A cat is sitting in the window sill looking out the window.,COCO_val2014_000000435957.jpg,-,vqa_textual_viscomet_q_a_to_r,sill,cat,window,-,-,-,-,-,-,window sill,-,-,-,-,-,-,-,-,-,-
