Title,Description,Keywords,Input.sclid1,Input.sclmin1,Input.sclmax1,Input.pairs1,Input.n1,Input.sclid2,Input.sclmin2,Input.sclmax2,Input.pairs2,Input.n2,Input.sclid3,Input.sclmin3,Input.sclmax3,Input.pairs3,Input.n3,Answer.Answer.sclid1.1,Answer.Answer.sclid1.10,Answer.Answer.sclid1.11,Answer.Answer.sclid1.12,Answer.Answer.sclid1.13,Answer.Answer.sclid1.14,Answer.Answer.sclid1.15,Answer.Answer.sclid1.2,Answer.Answer.sclid1.3,Answer.Answer.sclid1.4,Answer.Answer.sclid1.5,Answer.Answer.sclid1.6,Answer.Answer.sclid1.7,Answer.Answer.sclid1.8,Answer.Answer.sclid1.9,Answer.Answer.sclid2.1,Answer.Answer.sclid2.10,Answer.Answer.sclid2.11,Answer.Answer.sclid2.12,Answer.Answer.sclid2.13,Answer.Answer.sclid2.14,Answer.Answer.sclid2.15,Answer.Answer.sclid2.16,Answer.Answer.sclid2.17,Answer.Answer.sclid2.18,Answer.Answer.sclid2.19,Answer.Answer.sclid2.2,Answer.Answer.sclid2.20,Answer.Answer.sclid2.21,Answer.Answer.sclid2.22,Answer.Answer.sclid2.23,Answer.Answer.sclid2.24,Answer.Answer.sclid2.25,Answer.Answer.sclid2.26,Answer.Answer.sclid2.27,Answer.Answer.sclid2.28,Answer.Answer.sclid2.3,Answer.Answer.sclid2.4,Answer.Answer.sclid2.5,Answer.Answer.sclid2.6,Answer.Answer.sclid2.7,Answer.Answer.sclid2.8,Answer.Answer.sclid2.9,Answer.Answer.sclid3.1,Answer.Answer.sclid3.2,Answer.Answer.sclid3.3,Approve,Reject
Ordering adjectives by their intensity,"Given a pair of adjectives (e.g. cold, freezing), determine which is more intense (freezing).","NLP, research, adjectives",XXbloody-bloodless,bloodless,bloody,homicidal XXX violent ||| homicidal XXX murderous ||| murderous XXX violent,3,XXfriendly-unfriendly,unfriendly,friendly,cordial XXX warm ||| cordial XXX friendly ||| cordial XXX intimate ||| friendly XXX warm ||| friendly XXX intimate ||| intimate XXX warm,6,early-earliestXX,early,earliest,earlier XXX earliest ||| earlier XXX early ||| earliest XXX early,3,homicidal**GT**violent,,,,,,,homicidal**EQ**murderous,murderous**GT**violent,,,,,,,cordial**LT**warm,,,,,,,,,,,cordial**EQ**friendly,,,,,,,,,,cordial**LT**intimate,friendly**GT**warm,friendly**LT**intimate,intimate**GT**warm,,,,earlier**LT**earliest,earlier**GT**early,earliest**GT**early,,
Ordering adjectives by their intensity,"Given a pair of adjectives (e.g. cold, freezing), determine which is more intense (freezing).","NLP, research, adjectives",XXbloody-bloodless,bloodless,bloody,homicidal XXX violent ||| homicidal XXX murderous ||| murderous XXX violent,3,XXfriendly-unfriendly,unfriendly,friendly,cordial XXX warm ||| cordial XXX friendly ||| cordial XXX intimate ||| friendly XXX warm ||| friendly XXX intimate ||| intimate XXX warm,6,early-earliestXX,early,earliest,earlier XXX earliest ||| earlier XXX early ||| earliest XXX early,3,homicidal**GT**violent,,,,,,,homicidal**GT**murderous,murderous**GT**violent,,,,,,,cordial**GT**warm,,,,,,,,,,,cordial**GT**friendly,,,,,,,,,,cordial**LT**intimate,friendly**LT**warm,friendly**LT**intimate,intimate**GT**warm,,,,earlier**LT**earliest,earlier**GT**early,earliest**GT**early,,
Ordering adjectives by their intensity,"Given a pair of adjectives (e.g. cold, freezing), determine which is more intense (freezing).","NLP, research, adjectives",XXbloody-bloodless,bloodless,bloody,homicidal XXX violent ||| homicidal XXX murderous ||| murderous XXX violent,3,XXfriendly-unfriendly,unfriendly,friendly,cordial XXX warm ||| cordial XXX friendly ||| cordial XXX intimate ||| friendly XXX warm ||| friendly XXX intimate ||| intimate XXX warm,6,early-earliestXX,early,earliest,earlier XXX earliest ||| earlier XXX early ||| earliest XXX early,3,homicidal**GT**violent,,,,,,,homicidal**EQ**murderous,murderous**GT**violent,,,,,,,cordial**LT**warm,,,,,,,,,,,cordial**LT**friendly,,,,,,,,,,cordial**LT**intimate,friendly**GT**warm,friendly**LT**intimate,intimate**GT**warm,,,,earlier**LT**earliest,earlier**GT**early,earliest**GT**early,,
Ordering adjectives by their intensity,"Given a pair of adjectives (e.g. cold, freezing), determine which is more intense (freezing).","NLP, research, adjectives",XXbloody-bloodless,bloodless,bloody,homicidal XXX violent ||| homicidal XXX murderous ||| murderous XXX violent,3,XXfriendly-unfriendly,unfriendly,friendly,cordial XXX warm ||| cordial XXX friendly ||| cordial XXX intimate ||| friendly XXX warm ||| friendly XXX intimate ||| intimate XXX warm,6,early-earliestXX,early,earliest,earlier XXX earliest ||| earlier XXX early ||| earliest XXX early,3,homicidal**GT**violent,,,,,,,homicidal**LT**murderous,murderous**GT**violent,,,,,,,cordial**LT**warm,,,,,,,,,,,cordial**LT**friendly,,,,,,,,,,cordial**LT**intimate,friendly**EQ**warm,friendly**LT**intimate,intimate**GT**warm,,,,earlier**LT**earliest,earlier**GT**early,earliest**GT**early,,
Ordering adjectives by their intensity,"Given a pair of adjectives (e.g. cold, freezing), determine which is more intense (freezing).","NLP, research, adjectives",XXbloody-bloodless,bloodless,bloody,homicidal XXX violent ||| homicidal XXX murderous ||| murderous XXX violent,3,XXfriendly-unfriendly,unfriendly,friendly,cordial XXX warm ||| cordial XXX friendly ||| cordial XXX intimate ||| friendly XXX warm ||| friendly XXX intimate ||| intimate XXX warm,6,early-earliestXX,early,earliest,earlier XXX earliest ||| earlier XXX early ||| earliest XXX early,3,homicidal**GT**violent,,,,,,,homicidal**EQ**murderous,murderous**GT**violent,,,,,,,cordial**EQ**warm,,,,,,,,,,,cordial**GT**friendly,,,,,,,,,,cordial**LT**intimate,friendly**EQ**warm,friendly**LT**intimate,intimate**GT**warm,,,,earlier**LT**earliest,earlier**GT**early,earliest**GT**early,,
Ordering adjectives by their intensity,"Given a pair of adjectives (e.g. cold, freezing), determine which is more intense (freezing).","NLP, research, adjectives",XXvalid-invalid,invalid,valid,sound XXX valid ||| reasonable XXX sound ||| reasonable XXX valid,3,fortunate-unfortunateXX,fortunate,unfortunate,fatal XXX unfortunate ||| disastrous XXX fatal ||| disastrous XXX unfortunate,3,cute-cutestXX,cute,cutest,cute XXX cuter ||| cute XXX cutest ||| cuter XXX cutest,3,sound**EQ**valid,,,,,,,reasonable**LT**sound,reasonable**LT**valid,,,,,,,fatal**GT**unfortunate,,,,,,,,,,,disastrous**LT**fatal,,,,,,,,,,disastrous**GT**unfortunate,,,,,,,cute**LT**cuter,cute**LT**cutest,cuter**LT**cutest,,
Ordering adjectives by their intensity,"Given a pair of adjectives (e.g. cold, freezing), determine which is more intense (freezing).","NLP, research, adjectives",XXvalid-invalid,invalid,valid,sound XXX valid ||| reasonable XXX sound ||| reasonable XXX valid,3,fortunate-unfortunateXX,fortunate,unfortunate,fatal XXX unfortunate ||| disastrous XXX fatal ||| disastrous XXX unfortunate,3,cute-cutestXX,cute,cutest,cute XXX cuter ||| cute XXX cutest ||| cuter XXX cutest,3,sound**LT**valid,,,,,,,reasonable**LT**sound,reasonable**LT**valid,,,,,,,fatal**GT**unfortunate,,,,,,,,,,,disastrous**LT**fatal,,,,,,,,,,disastrous**GT**unfortunate,,,,,,,cute**LT**cuter,cute**LT**cutest,cuter**LT**cutest,,
Ordering adjectives by their intensity,"Given a pair of adjectives (e.g. cold, freezing), determine which is more intense (freezing).","NLP, research, adjectives",XXvalid-invalid,invalid,valid,sound XXX valid ||| reasonable XXX sound ||| reasonable XXX valid,3,fortunate-unfortunateXX,fortunate,unfortunate,fatal XXX unfortunate ||| disastrous XXX fatal ||| disastrous XXX unfortunate,3,cute-cutestXX,cute,cutest,cute XXX cuter ||| cute XXX cutest ||| cuter XXX cutest,3,sound**LT**valid,,,,,,,reasonable**LT**sound,reasonable**LT**valid,,,,,,,fatal**GT**unfortunate,,,,,,,,,,,disastrous**GT**fatal,,,,,,,,,,disastrous**GT**unfortunate,,,,,,,cute**LT**cuter,cute**LT**cutest,cuter**LT**cutest,,
Ordering adjectives by their intensity,"Given a pair of adjectives (e.g. cold, freezing), determine which is more intense (freezing).","NLP, research, adjectives",XXvalid-invalid,invalid,valid,sound XXX valid ||| reasonable XXX sound ||| reasonable XXX valid,3,fortunate-unfortunateXX,fortunate,unfortunate,fatal XXX unfortunate ||| disastrous XXX fatal ||| disastrous XXX unfortunate,3,cute-cutestXX,cute,cutest,cute XXX cuter ||| cute XXX cutest ||| cuter XXX cutest,3,sound**LT**valid,,,,,,,reasonable**GT**sound,reasonable**LT**valid,,,,,,,fatal**GT**unfortunate,,,,,,,,,,,disastrous**LT**fatal,,,,,,,,,,disastrous**GT**unfortunate,,,,,,,cute**LT**cuter,cute**LT**cutest,cuter**LT**cutest,,
Ordering adjectives by their intensity,"Given a pair of adjectives (e.g. cold, freezing), determine which is more intense (freezing).","NLP, research, adjectives",XXvalid-invalid,invalid,valid,sound XXX valid ||| reasonable XXX sound ||| reasonable XXX valid,3,fortunate-unfortunateXX,fortunate,unfortunate,fatal XXX unfortunate ||| disastrous XXX fatal ||| disastrous XXX unfortunate,3,cute-cutestXX,cute,cutest,cute XXX cuter ||| cute XXX cutest ||| cuter XXX cutest,3,sound**LT**valid,,,,,,,reasonable**GT**sound,reasonable**LT**valid,,,,,,,fatal**GT**unfortunate,,,,,,,,,,,disastrous**LT**fatal,,,,,,,,,,disastrous**GT**unfortunate,,,,,,,cute**LT**cuter,cute**LT**cutest,cuter**LT**cutest,,
Ordering adjectives by their intensity,"Given a pair of adjectives (e.g. cold, freezing), determine which is more intense (freezing).","NLP, research, adjectives",dispensable-indispensableXX,dispensable,indispensable,indispensable XXX vital ||| indispensable XXX necessary ||| necessary XXX vital ||| critical XXX indispensable ||| critical XXX vital ||| critical XXX necessary,6,loose-tightXX,loose,tight,close XXX snug ||| close XXX tight ||| snug XXX tight,3,easy-easiestXX,easy,easiest,easier XXX easiest ||| easier XXX easy ||| easiest XXX easy,3,indispensable**EQ**vital,,,,,,,indispensable**EQ**necessary,necessary**EQ**vital,critical**LT**indispensable,critical**LT**vital,critical**LT**necessary,,,,close**LT**snug,,,,,,,,,,,close**LT**tight,,,,,,,,,,snug**EQ**tight,,,,,,,easier**LT**easiest,easier**GT**easy,easiest**GT**easy,,
Ordering adjectives by their intensity,"Given a pair of adjectives (e.g. cold, freezing), determine which is more intense (freezing).","NLP, research, adjectives",dispensable-indispensableXX,dispensable,indispensable,indispensable XXX vital ||| indispensable XXX necessary ||| necessary XXX vital ||| critical XXX indispensable ||| critical XXX vital ||| critical XXX necessary,6,loose-tightXX,loose,tight,close XXX snug ||| close XXX tight ||| snug XXX tight,3,easy-easiestXX,easy,easiest,easier XXX easiest ||| easier XXX easy ||| easiest XXX easy,3,indispensable**GT**vital,,,,,,,indispensable**GT**necessary,necessary**LT**vital,critical**LT**indispensable,critical**LT**vital,critical**LT**necessary,,,,close**LT**snug,,,,,,,,,,,close**LT**tight,,,,,,,,,,snug**LT**tight,,,,,,,easier**LT**easiest,easier**GT**easy,easiest**GT**easy,,
Ordering adjectives by their intensity,"Given a pair of adjectives (e.g. cold, freezing), determine which is more intense (freezing).","NLP, research, adjectives",dispensable-indispensableXX,dispensable,indispensable,indispensable XXX vital ||| indispensable XXX necessary ||| necessary XXX vital ||| critical XXX indispensable ||| critical XXX vital ||| critical XXX necessary,6,loose-tightXX,loose,tight,close XXX snug ||| close XXX tight ||| snug XXX tight,3,easy-easiestXX,easy,easiest,easier XXX easiest ||| easier XXX easy ||| easiest XXX easy,3,indispensable**EQ**vital,,,,,,,indispensable**GT**necessary,necessary**LT**vital,critical**EQ**indispensable,critical**EQ**vital,critical**GT**necessary,,,,close**LT**snug,,,,,,,,,,,close**LT**tight,,,,,,,,,,snug**EQ**tight,,,,,,,easier**LT**easiest,easier**GT**easy,easiest**GT**easy,,
Ordering adjectives by their intensity,"Given a pair of adjectives (e.g. cold, freezing), determine which is more intense (freezing).","NLP, research, adjectives",dispensable-indispensableXX,dispensable,indispensable,indispensable XXX vital ||| indispensable XXX necessary ||| necessary XXX vital ||| critical XXX indispensable ||| critical XXX vital ||| critical XXX necessary,6,loose-tightXX,loose,tight,close XXX snug ||| close XXX tight ||| snug XXX tight,3,easy-easiestXX,easy,easiest,easier XXX easiest ||| easier XXX easy ||| easiest XXX easy,3,indispensable**GT**vital,,,,,,,indispensable**EQ**necessary,necessary**GT**vital,critical**EQ**indispensable,critical**GT**vital,critical**EQ**necessary,,,,close**LT**snug,,,,,,,,,,,close**LT**tight,,,,,,,,,,snug**EQ**tight,,,,,,,easier**LT**easiest,easier**GT**easy,easiest**GT**easy,,
Ordering adjectives by their intensity,"Given a pair of adjectives (e.g. cold, freezing), determine which is more intense (freezing).","NLP, research, adjectives",dispensable-indispensableXX,dispensable,indispensable,indispensable XXX vital ||| indispensable XXX necessary ||| necessary XXX vital ||| critical XXX indispensable ||| critical XXX vital ||| critical XXX necessary,6,loose-tightXX,loose,tight,close XXX snug ||| close XXX tight ||| snug XXX tight,3,easy-easiestXX,easy,easiest,easier XXX easiest ||| easier XXX easy ||| easiest XXX easy,3,indispensable**LT**vital,,,,,,,indispensable**GT**necessary,necessary**LT**vital,critical**GT**indispensable,critical**EQ**vital,critical**GT**necessary,,,,close**LT**snug,,,,,,,,,,,close**LT**tight,,,,,,,,,,snug**EQ**tight,,,,,,,easier**LT**easiest,easier**GT**easy,easiest**GT**easy,,
Ordering adjectives by their intensity,"Given a pair of adjectives (e.g. cold, freezing), determine which is more intense (freezing).","NLP, research, adjectives",XXcomprehensive-incomprehensive,incomprehensive,comprehensive,nationwide XXX worldwide ||| nationwide XXX statewide ||| statewide XXX worldwide,3,single-multipleXX,single,multiple,treble XXX triple ||| dual XXX treble ||| dual XXX triple ||| dual XXX quadruple ||| double XXX treble ||| double XXX dual ||| double XXX triple ||| double XXX quadruple ||| double XXX doubled ||| quadruple XXX treble ||| quadruple XXX triple ||| doubled XXX treble ||| doubled XXX dual ||| doubled XXX triple ||| doubled XXX quadruple,15,late-latestXX,late,latest,late XXX later ||| late XXX latest ||| later XXX latest,3,nationwide**EQ**worldwide,,,,,,,nationwide**GT**statewide,statewide**LT**worldwide,,,,,,,treble**EQ**triple,quadruple**GT**treble,quadruple**GT**triple,doubled**LT**treble,doubled**EQ**dual,doubled**LT**triple,doubled**LT**quadruple,,,,,dual**LT**treble,,,,,,,,,,dual**LT**triple,dual**LT**quadruple,double**LT**treble,double**EQ**dual,double**LT**triple,double**LT**quadruple,double**EQ**doubled,late**LT**later,late**LT**latest,later**LT**latest,,
Ordering adjectives by their intensity,"Given a pair of adjectives (e.g. cold, freezing), determine which is more intense (freezing).","NLP, research, adjectives",XXcomprehensive-incomprehensive,incomprehensive,comprehensive,nationwide XXX worldwide ||| nationwide XXX statewide ||| statewide XXX worldwide,3,single-multipleXX,single,multiple,treble XXX triple ||| dual XXX treble ||| dual XXX triple ||| dual XXX quadruple ||| double XXX treble ||| double XXX dual ||| double XXX triple ||| double XXX quadruple ||| double XXX doubled ||| quadruple XXX treble ||| quadruple XXX triple ||| doubled XXX treble ||| doubled XXX dual ||| doubled XXX triple ||| doubled XXX quadruple,15,late-latestXX,late,latest,late XXX later ||| late XXX latest ||| later XXX latest,3,nationwide**LT**worldwide,,,,,,,nationwide**GT**statewide,statewide**LT**worldwide,,,,,,,treble**EQ**triple,quadruple**GT**treble,quadruple**GT**triple,doubled**LT**treble,doubled**EQ**dual,doubled**LT**triple,doubled**LT**quadruple,,,,,dual**LT**treble,,,,,,,,,,dual**LT**triple,dual**LT**quadruple,double**LT**treble,double**EQ**dual,double**LT**triple,double**LT**quadruple,double**EQ**doubled,late**LT**later,late**LT**latest,later**LT**latest,,
Ordering adjectives by their intensity,"Given a pair of adjectives (e.g. cold, freezing), determine which is more intense (freezing).","NLP, research, adjectives",XXcomprehensive-incomprehensive,incomprehensive,comprehensive,nationwide XXX worldwide ||| nationwide XXX statewide ||| statewide XXX worldwide,3,single-multipleXX,single,multiple,treble XXX triple ||| dual XXX treble ||| dual XXX triple ||| dual XXX quadruple ||| double XXX treble ||| double XXX dual ||| double XXX triple ||| double XXX quadruple ||| double XXX doubled ||| quadruple XXX treble ||| quadruple XXX triple ||| doubled XXX treble ||| doubled XXX dual ||| doubled XXX triple ||| doubled XXX quadruple,15,late-latestXX,late,latest,late XXX later ||| late XXX latest ||| later XXX latest,3,nationwide**LT**worldwide,,,,,,,nationwide**GT**statewide,statewide**LT**worldwide,,,,,,,treble**LT**triple,quadruple**GT**treble,quadruple**GT**triple,doubled**GT**treble,doubled**LT**dual,doubled**LT**triple,doubled**LT**quadruple,,,,,dual**GT**treble,,,,,,,,,,dual**LT**triple,dual**LT**quadruple,double**GT**treble,double**GT**dual,double**LT**triple,double**LT**quadruple,double**LT**doubled,late**LT**later,late**LT**latest,later**LT**latest,,
Ordering adjectives by their intensity,"Given a pair of adjectives (e.g. cold, freezing), determine which is more intense (freezing).","NLP, research, adjectives",XXcomprehensive-incomprehensive,incomprehensive,comprehensive,nationwide XXX worldwide ||| nationwide XXX statewide ||| statewide XXX worldwide,3,single-multipleXX,single,multiple,treble XXX triple ||| dual XXX treble ||| dual XXX triple ||| dual XXX quadruple ||| double XXX treble ||| double XXX dual ||| double XXX triple ||| double XXX quadruple ||| double XXX doubled ||| quadruple XXX treble ||| quadruple XXX triple ||| doubled XXX treble ||| doubled XXX dual ||| doubled XXX triple ||| doubled XXX quadruple,15,late-latestXX,late,latest,late XXX later ||| late XXX latest ||| later XXX latest,3,nationwide**LT**worldwide,,,,,,,nationwide**GT**statewide,statewide**LT**worldwide,,,,,,,treble**EQ**triple,quadruple**GT**treble,quadruple**GT**triple,doubled**LT**treble,doubled**EQ**dual,doubled**LT**triple,doubled**LT**quadruple,,,,,dual**LT**treble,,,,,,,,,,dual**LT**triple,dual**LT**quadruple,double**LT**treble,double**EQ**dual,double**LT**triple,double**LT**quadruple,double**EQ**doubled,late**LT**later,late**LT**latest,later**LT**latest,,
Ordering adjectives by their intensity,"Given a pair of adjectives (e.g. cold, freezing), determine which is more intense (freezing).","NLP, research, adjectives",XXcomprehensive-incomprehensive,incomprehensive,comprehensive,nationwide XXX worldwide ||| nationwide XXX statewide ||| statewide XXX worldwide,3,single-multipleXX,single,multiple,treble XXX triple ||| dual XXX treble ||| dual XXX triple ||| dual XXX quadruple ||| double XXX treble ||| double XXX dual ||| double XXX triple ||| double XXX quadruple ||| double XXX doubled ||| quadruple XXX treble ||| quadruple XXX triple ||| doubled XXX treble ||| doubled XXX dual ||| doubled XXX triple ||| doubled XXX quadruple,15,late-latestXX,late,latest,late XXX later ||| late XXX latest ||| later XXX latest,3,nationwide**LT**worldwide,,,,,,,nationwide**GT**statewide,statewide**LT**worldwide,,,,,,,treble**EQ**triple,quadruple**GT**treble,quadruple**GT**triple,doubled**LT**treble,doubled**EQ**dual,doubled**LT**triple,doubled**LT**quadruple,,,,,dual**LT**treble,,,,,,,,,,dual**LT**triple,dual**LT**quadruple,double**LT**treble,double**EQ**dual,double**LT**triple,double**LT**quadruple,double**EQ**doubled,late**LT**later,late**LT**latest,later**LT**latest,,
Ordering adjectives by their intensity,"Given a pair of adjectives (e.g. cold, freezing), determine which is more intense (freezing).","NLP, research, adjectives",light-darkXX,light,dark,dark XXX dim ||| dark XXX gloomy ||| dim XXX gloomy ||| black XXX dark ||| black XXX dim ||| black XXX gloomy,6,XXclean-dirty,dirty,clean,immaculate XXX spotless ||| clean XXX spotless ||| clean XXX immaculate,3,free-freestXX,free,freest,free XXX freer ||| free XXX freest ||| freer XXX freest,3,dark**GT**dim,,,,,,,dark**GT**gloomy,dim**LT**gloomy,black**GT**dark,black**GT**dim,black**GT**gloomy,,,,immaculate**EQ**spotless,,,,,,,,,,,clean**LT**spotless,,,,,,,,,,clean**LT**immaculate,,,,,,,free**LT**freer,free**LT**freest,freer**LT**freest,,
Ordering adjectives by their intensity,"Given a pair of adjectives (e.g. cold, freezing), determine which is more intense (freezing).","NLP, research, adjectives",light-darkXX,light,dark,dark XXX dim ||| dark XXX gloomy ||| dim XXX gloomy ||| black XXX dark ||| black XXX dim ||| black XXX gloomy,6,XXclean-dirty,dirty,clean,immaculate XXX spotless ||| clean XXX spotless ||| clean XXX immaculate,3,free-freestXX,free,freest,free XXX freer ||| free XXX freest ||| freer XXX freest,3,dark**GT**dim,,,,,,,dark**GT**gloomy,dim**EQ**gloomy,black**EQ**dark,black**GT**dim,black**GT**gloomy,,,,immaculate**EQ**spotless,,,,,,,,,,,clean**LT**spotless,,,,,,,,,,clean**LT**immaculate,,,,,,,free**LT**freer,free**LT**freest,freer**LT**freest,,
Ordering adjectives by their intensity,"Given a pair of adjectives (e.g. cold, freezing), determine which is more intense (freezing).","NLP, research, adjectives",light-darkXX,light,dark,dark XXX dim ||| dark XXX gloomy ||| dim XXX gloomy ||| black XXX dark ||| black XXX dim ||| black XXX gloomy,6,XXclean-dirty,dirty,clean,immaculate XXX spotless ||| clean XXX spotless ||| clean XXX immaculate,3,free-freestXX,free,freest,free XXX freer ||| free XXX freest ||| freer XXX freest,3,dark**GT**dim,,,,,,,dark**LT**gloomy,dim**LT**gloomy,black**EQ**dark,black**GT**dim,black**GT**gloomy,,,,immaculate**EQ**spotless,,,,,,,,,,,clean**LT**spotless,,,,,,,,,,clean**LT**immaculate,,,,,,,free**GT**freer,free**GT**freest,freer**GT**freest,,
