Title,Description,Keywords,source,target,sureAlignments,possAlignments,sourceHighlights,targetHighlights,Answer.activeTime,Answer.comment,Answer.endTime,Answer.possAlignments,Answer.sourceHighlights,Answer.startTime,Answer.submit,Answer.sureAlignments,Answer.targetHighlights
Hindi-English Word Alignment,"align the corresponding words across two sentences, one English and one Hindi, that have the same meaning","English, Hindi, language, research, text, word, alignment, crossword",आज इन नदियों में नगर का अधिकतर मैला ही गिरता है ।,today &#44; most of these rivers muddy the city falls,0-0 1-4 2-5 5-3 7-6,0-0 6-2 5-3 1-4 2-5 7-6 8-6 9-6 6-7 4-8 10-9,3 11,1,,,,unchanged,unchanged,,Submit,unchanged,unchanged
Hindi-English Word Alignment,"align the corresponding words across two sentences, one English and one Hindi, that have the same meaning","English, Hindi, language, research, text, word, alignment, crossword",उस समय रफ़ी हज के लिए गए हुए थे ।,at that time rafiq had gone to haj,1-2 2-3 3-7,0-0 0-1 0-2 1-2 2-3 3-4 3-5 6-5 7-5 8-5 9-5 4-6 5-6 3-7,,,68988.0,,1395303470378.0,0-0 0-1 1-2 2-3 3-7 5-6 6-5 7-4 8-4,9,1395303401390.0,Submit,1-2 2-3 3-7 4-6,
Hindi-English Word Alignment,"align the corresponding words across two sentences, one English and one Hindi, that have the same meaning","English, Hindi, language, research, text, word, alignment, crossword",उस समय रफ़ी हज के लिए गए हुए थे ।,at that time rafiq had gone to haj,1-2 2-3 3-7,0-0 0-1 0-2 1-2 2-3 3-4 3-5 6-5 7-5 8-5 9-5 4-6 5-6 3-7,,,159782.0,,1395305836934.0,0-0 0-1 1-2 2-3 3-7 4-6 5-6 7-5 8-4,9,1395305677152.0,Submit,1-2 2-3 3-7 6-5,
Hindi-English Word Alignment,"align the corresponding words across two sentences, one English and one Hindi, that have the same meaning","English, Hindi, language, research, text, word, alignment, crossword",दिल्ली से प्रकाशित समाचार पत्र,newspaper published from delhi,0-3 1-2 2-1 3-0,3-0 4-0 2-1 1-2 0-3,,,,,,unchanged,unchanged,,Submit,unchanged,unchanged
Hindi-English Word Alignment,"align the corresponding words across two sentences, one English and one Hindi, that have the same meaning","English, Hindi, language, research, text, word, alignment, crossword",दिल्ली से प्रकाशित समाचार पत्र,newspaper published from delhi,0-3 1-2 2-1 3-0,3-0 4-0 2-1 1-2 0-3,,,27725.0,,1395272026731.0,0-3 1-2 2-1 3-0,unchanged,1395271999006.0,Submit,0-3 1-2 2-1 3-0 4-0,unchanged
Hindi-English Word Alignment,"align the corresponding words across two sentences, one English and one Hindi, that have the same meaning","English, Hindi, language, research, text, word, alignment, crossword",ये गर्मी का मुख्य अंग हैं ।,this is the main part of summer .,0-0 1-6 2-5 3-3 4-4 5-1 6-7,0-0 5-1 2-2 3-3 4-4 2-5 1-6 6-7,,,,,,unchanged,unchanged,,Submit,unchanged,unchanged
Hindi-English Word Alignment,"align the corresponding words across two sentences, one English and one Hindi, that have the same meaning","English, Hindi, language, research, text, word, alignment, crossword",ये गर्मी का मुख्य अंग हैं ।,this is the main part of summer .,0-0 1-6 2-5 3-3 4-4 5-1 6-7,0-0 5-1 2-2 3-3 4-4 2-5 1-6 6-7,,,,,,unchanged,unchanged,,Submit,unchanged,unchanged
Hindi-English Word Alignment,"align the corresponding words across two sentences, one English and one Hindi, that have the same meaning","English, Hindi, language, research, text, word, alignment, crossword",लेकिन इससे रफ़ी को स्थानीय ख्याति के अतिरिक्त और कुछ नहीं मिला ।,but he got only local fame and nothing else .,0-0 4-4 5-5 8-6 12-9,0-0 3-2 5-3 4-4 5-5 8-6 7-7 9-7 10-7 11-7 1-8 12-9,2 6,1,96188.0,,1395311499552.0,0-0 3-2 4-4 5-5 8-6 9-8 10-7 11-7 12-9,1 2 6,1395311403364.0,Submit,0-0 4-4 5-5 7-8 8-6 12-9,1 3
Hindi-English Word Alignment,"align the corresponding words across two sentences, one English and one Hindi, that have the same meaning","English, Hindi, language, research, text, word, alignment, crossword",लेकिन इससे रफ़ी को स्थानीय ख्याति के अतिरिक्त और कुछ नहीं मिला ।,but he got only local fame and nothing else .,0-0 4-4 5-5 8-6 12-9,0-0 3-2 5-3 4-4 5-5 8-6 7-7 9-7 10-7 11-7 1-8 12-9,2 6,1,122855.0,,1395304538159.0,0-0 3-2 4-4 5-3 5-5 7-7 8-6 9-7 10-7 11-7 12-9,unchanged,1395304415304.0,Submit,0-0 4-4 5-5 8-6 12-9,unchanged
Hindi-English Word Alignment,"align the corresponding words across two sentences, one English and one Hindi, that have the same meaning","English, Hindi, language, research, text, word, alignment, crossword",आज दिल्ली भारत की एक प्रमुख राजनैतिक सास्कृतिक एवं वाणिज्यिक केन्द्र है ।,today delhi is india &amp;apos;s important political &#44; cultural and commercial center .,0-0 1-1 2-3 3-4 5-5 6-6 7-8 8-9 9-10 10-11 11-2 12-12,0-0 1-1 11-2 2-3 3-4 4-5 5-5 6-6 7-7 7-8 8-9 9-10 10-11 12-12,,,52491.0,,1395306269116.0,0-0 1-1 2-3 3-4 5-5 6-6 7-8 8-9 9-10 10-11 11-2 12-12,4,1395306216625.0,Submit,0-0 1-1 2-3 3-4 5-5 6-6 7-8 8-9 9-10 10-11 11-2 12-12,7
Hindi-English Word Alignment,"align the corresponding words across two sentences, one English and one Hindi, that have the same meaning","English, Hindi, language, research, text, word, alignment, crossword",आज दिल्ली भारत की एक प्रमुख राजनैतिक सास्कृतिक एवं वाणिज्यिक केन्द्र है ।,today delhi is india &amp;apos;s important political &#44; cultural and commercial center .,0-0 1-1 2-3 3-4 5-5 6-6 7-8 8-9 9-10 10-11 11-2 12-12,0-0 1-1 11-2 2-3 3-4 4-5 5-5 6-6 7-7 7-8 8-9 9-10 10-11 12-12,,,43754.0,,1395314489601.0,0-0 1-1 2-3 3-4 5-5 6-6 7-8 8-9 9-10 10-11 11-2 12-12,4,1395314445847.0,Submit,0-0 1-1 2-3 3-4 5-5 6-6 7-8 8-9 9-10 10-11 11-2 12-12,7
Hindi-English Word Alignment,"align the corresponding words across two sentences, one English and one Hindi, that have the same meaning","English, Hindi, language, research, text, word, alignment, crossword",जय बिहार -LRB- अंग्रेजी में समाचार-विचार का पोर्टल -RRB-,jai bihar -lrb- in english &#44; samachar-vichar &amp;apos;s portal -rrb-,0-0 1-1 2-2 3-4 4-3 5-6 6-7 7-8 8-9,0-0 1-1 2-2 4-3 3-4 5-6 6-7 7-8 8-9,,5,,,,unchanged,unchanged,,Submit,unchanged,unchanged
Hindi-English Word Alignment,"align the corresponding words across two sentences, one English and one Hindi, that have the same meaning","English, Hindi, language, research, text, word, alignment, crossword",जय बिहार -LRB- अंग्रेजी में समाचार-विचार का पोर्टल -RRB-,jai bihar -lrb- in english &#44; samachar-vichar &amp;apos;s portal -rrb-,0-0 1-1 2-2 3-4 4-3 5-6 6-7 7-8 8-9,0-0 1-1 2-2 4-3 3-4 5-6 6-7 7-8 8-9,,5,,,,unchanged,unchanged,,Submit,unchanged,unchanged
Hindi-English Word Alignment,"align the corresponding words across two sentences, one English and one Hindi, that have the same meaning","English, Hindi, language, research, text, word, alignment, crossword",बिहार के विश्वविद्यालय,university of bihar,0-2 1-1 2-0,2-0 1-1 0-2,,,,,,unchanged,unchanged,,Submit,unchanged,unchanged
Hindi-English Word Alignment,"align the corresponding words across two sentences, one English and one Hindi, that have the same meaning","English, Hindi, language, research, text, word, alignment, crossword",बिहार के विश्वविद्यालय,university of bihar,0-2 1-1 2-0,2-0 1-1 0-2,,,5258.0,,1395273973955.0,0-2 2-0,unchanged,1395273968697.0,Submit,0-2 1-1 2-0,unchanged
Hindi-English Word Alignment,"align the corresponding words across two sentences, one English and one Hindi, that have the same meaning","English, Hindi, language, research, text, word, alignment, crossword",पुरानी दिल्ली १६३८ के बाद मुग़ल सम्राटों की राजधानी रही ।,old delhi was the capital of mugal empire after 1638 .,0-0 1-1 2-9 4-8 5-6 7-5 8-4 10-10,0-0 1-1 7-3 8-4 7-5 5-6 6-7 3-8 4-8 2-9 9-9 10-10,,2,30189.0,,1395304391890.0,0-0 1-1 2-9 3-8 4-8 5-6 6-7 7-5 8-4 9-2 9-9 10-10,,1395304361701.0,Submit,0-0 1-1 2-9 4-8 5-6 7-5 8-4 10-10,3
Hindi-English Word Alignment,"align the corresponding words across two sentences, one English and one Hindi, that have the same meaning","English, Hindi, language, research, text, word, alignment, crossword",पुरानी दिल्ली १६३८ के बाद मुग़ल सम्राटों की राजधानी रही ।,old delhi was the capital of mugal empire after 1638 .,0-0 1-1 2-9 4-8 5-6 7-5 8-4 10-10,0-0 1-1 7-3 8-4 7-5 5-6 6-7 3-8 4-8 2-9 9-9 10-10,,2,41168.0,,1395339805921.0,0-0 1-1 2-9 3-8 4-8 5-6 7-5 8-4 9-2 10-10,,1395339764753.0,Submit,0-0 1-1 2-9 4-8 5-6 6-7 8-4 10-10,3
Hindi-English Word Alignment,"align the corresponding words across two sentences, one English and one Hindi, that have the same meaning","English, Hindi, language, research, text, word, alignment, crossword",वसंत विहार नजफगढ़ दिल्ली छावनी,vansant vihar &#44; najpahd &#44; delhi area .,0-0 1-1 2-3 3-5,0-0 1-1 2-3 4-4 3-5 4-6 4-7,,2,71822.0,,1395272669801.0,0-0 1-1 2-3 3-5,,1395272597979.0,Submit,0-0 1-1 2-3 3-5 4-6,2 4 7
Hindi-English Word Alignment,"align the corresponding words across two sentences, one English and one Hindi, that have the same meaning","English, Hindi, language, research, text, word, alignment, crossword",वसंत विहार नजफगढ़ दिल्ली छावनी,vansant vihar &#44; najpahd &#44; delhi area .,0-0 1-1 2-3 3-5,0-0 1-1 2-3 4-4 3-5 4-6 4-7,,2,31275.0,,1395290340351.0,0-0 1-1 2-3 3-5,,1395290309076.0,Submit,0-0 1-1 2-3 3-5 4-6,2 4 7
Hindi-English Word Alignment,"align the corresponding words across two sentences, one English and one Hindi, that have the same meaning","English, Hindi, language, research, text, word, alignment, crossword",इसमें नई दिल्ली सम्मिलित है जो ऐतिहासिक पुरानी दिल्ली के बाद बसा था ।,it includes new delhi after the historic old delhi is situated,1-2 2-3 3-1 4-9 6-6 7-7 8-8 10-4 11-10,0-0 0-1 3-1 1-2 2-3 10-4 5-5 9-5 6-6 7-7 8-8 4-9 11-10,12 13,,74529.0,,1395336176187.0,0-0 1-2 2-3 3-1 4-1 4-9 6-6 7-7 8-8 9-4 9-5 10-4 11-10 12-10,5 13,1395336101658.0,Submit,1-2 2-3 3-1 4-9 6-6 7-7 8-8 10-4 11-10,
Hindi-English Word Alignment,"align the corresponding words across two sentences, one English and one Hindi, that have the same meaning","English, Hindi, language, research, text, word, alignment, crossword",इसमें नई दिल्ली सम्मिलित है जो ऐतिहासिक पुरानी दिल्ली के बाद बसा था ।,it includes new delhi after the historic old delhi is situated,1-2 2-3 3-1 4-9 6-6 7-7 8-8 10-4 11-10,0-0 0-1 3-1 1-2 2-3 10-4 5-5 9-5 6-6 7-7 8-8 4-9 11-10,12 13,,142185.0,,1395410215837.0,1-2 2-3 3-1 4-9 5-5 6-5 6-6 7-7 8-8 9-4 10-4 11-10 12-10 13-10,unchanged,1395410073652.0,Submit,0-0 1-2 2-3 3-1 4-9 6-6 7-7 8-8 10-4 11-10,unchanged
Hindi-English Word Alignment,"align the corresponding words across two sentences, one English and one Hindi, that have the same meaning","English, Hindi, language, research, text, word, alignment, crossword",और पश्चिमी ओर रिज क्षेत्र है ।,and east side is reej sector .,0-0 1-1 2-2 3-4 5-3 6-6,0-0 1-1 2-2 5-3 3-4 3-5 4-5 6-6,,,41326.0,,1395289797585.0,0-0 1-1 2-2 3-4 5-3 6-6,unchanged,1395289756259.0,Submit,0-0 1-1 2-2 3-4 4-5 5-3 6-6,unchanged
Hindi-English Word Alignment,"align the corresponding words across two sentences, one English and one Hindi, that have the same meaning","English, Hindi, language, research, text, word, alignment, crossword",और पश्चिमी ओर रिज क्षेत्र है ।,and east side is reej sector .,0-0 1-1 2-2 3-4 5-3 6-6,0-0 1-1 2-2 5-3 3-4 3-5 4-5 6-6,,,8310.0,,1395305268183.0,0-0 1-1 2-2 3-4 5-3 6-6,unchanged,1395304870703.0,Submit,0-0 1-1 2-2 3-4 4-5 5-3 6-6,unchanged
Hindi-English Word Alignment,"align the corresponding words across two sentences, one English and one Hindi, that have the same meaning","English, Hindi, language, research, text, word, alignment, crossword",यहाँ से मौर्य वंश गुप्त वंश तथा अन्य कई राजवंशो ने देश के अधिकतर हिस्सों पर राज किया ।,. maurya dynasty &#44; gupta dynasty and other dynasties has ruled in most of the parts of country .,2-1 3-2 4-4 5-5 6-6 7-7 9-8 11-17 12-13 18-18,0-0 2-1 3-2 4-4 5-5 6-6 7-7 8-8 9-8 9-9 10-9 9-10 12-11 13-12 12-13 13-14 14-15 13-16 11-17 18-18,1 15 16 17,3,409787.0,,1395408122766.0,0-0 1-0 2-1 3-2 3-3 4-4 5-5 6-6 7-7 8-8 9-8 10-8 11-17 12-11 14-14 16-9 17-10 18-18,unchanged,1395407712979.0,Submit,2-1 3-2 4-4 5-5 6-6 7-7 9-8 11-17 12-16 13-12 14-15 15-13 16-10 18-18,unchanged
Hindi-English Word Alignment,"align the corresponding words across two sentences, one English and one Hindi, that have the same meaning","English, Hindi, language, research, text, word, alignment, crossword",यहाँ से मौर्य वंश गुप्त वंश तथा अन्य कई राजवंशो ने देश के अधिकतर हिस्सों पर राज किया ।,. maurya dynasty &#44; gupta dynasty and other dynasties has ruled in most of the parts of country .,2-1 3-2 4-4 5-5 6-6 7-7 9-8 11-17 12-13 18-18,0-0 2-1 3-2 4-4 5-5 6-6 7-7 8-8 9-8 9-9 10-9 9-10 12-11 13-12 12-13 13-14 14-15 13-16 11-17 18-18,1 15 16 17,3,330490.0,,1395314206306.0,0-0 2-1 3-2 4-4 5-5 6-6 7-7 8-7 9-10 10-9 11-17 12-11 13-12 14-15 17-10 18-18,1,1395313875816.0,Submit,2-1 3-2 4-4 5-5 6-6 7-7 9-8 11-17 15-13 16-10 18-18,3
Hindi-English Word Alignment,"align the corresponding words across two sentences, one English and one Hindi, that have the same meaning","English, Hindi, language, research, text, word, alignment, crossword",सर जो तेरा चकराए -LRB- प्यासा - 1957 -RRB- हास्य गीत,sar jo tera chakraye -lrb- pyasa-1957 -rrb- &#44; comedy song,2-2 3-3 4-4 5-5 8-6 9-8 10-9,0-0 1-1 2-2 3-3 4-4 5-5 6-5 7-5 8-6 9-8 10-9,,7,47080.0,,1395309749036.0,2-2 3-3 4-4 5-5 8-6 9-8 10-9,unchanged,1395309701956.0,Submit,0-0 1-1 2-2 3-3 4-4 5-5 6-5 7-5 8-6 9-8 10-9,unchanged
Hindi-English Word Alignment,"align the corresponding words across two sentences, one English and one Hindi, that have the same meaning","English, Hindi, language, research, text, word, alignment, crossword",सर जो तेरा चकराए -LRB- प्यासा - 1957 -RRB- हास्य गीत,sar jo tera chakraye -lrb- pyasa-1957 -rrb- &#44; comedy song,2-2 3-3 4-4 5-5 8-6 9-8 10-9,0-0 1-1 2-2 3-3 4-4 5-5 6-5 7-5 8-6 9-8 10-9,,7,225140.0,,1395308066337.0,2-2 3-3 4-4 5-5 6-5 7-5 8-6 9-8 10-9,unchanged,1395307841197.0,Submit,0-0 1-1 2-2 3-3 4-4 5-5 8-6 9-8 10-9,unchanged
Hindi-English Word Alignment,"align the corresponding words across two sentences, one English and one Hindi, that have the same meaning","English, Hindi, language, research, text, word, alignment, crossword",जबकि अन्य 40 % भिन्न भाषाओं में है ।,the other 40 % is in different languages,0-0 1-1 2-2 3-3 4-6 5-7 6-5 7-4,0-0 1-1 2-2 3-3 7-4 8-4 6-5 4-6 5-7,,,,,,unchanged,unchanged,,Submit,unchanged,unchanged
Hindi-English Word Alignment,"align the corresponding words across two sentences, one English and one Hindi, that have the same meaning","English, Hindi, language, research, text, word, alignment, crossword",जबकि अन्य 40 % भिन्न भाषाओं में है ।,the other 40 % is in different languages,0-0 1-1 2-2 3-3 4-6 5-7 6-5 7-4,0-0 1-1 2-2 3-3 7-4 8-4 6-5 4-6 5-7,,,32187.0,,1395263651995.0,1-1 2-2 3-3 4-6 5-7 6-5 7-4,,1395263619808.0,Submit,1-1 2-2 3-3 4-6 5-7 6-5 7-4,0
