Title,Description,Keywords,exp_path,exp_link,object_type,Answer.commentbox,Answer.instruction,Answer.video_hard,Answer.video_not_shown
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments/throw_experiments/01888,https://storage.googleapis.com/jamesp/thor-rule/ai2-mosaic-server1/new_experiments/throw_experiments/01888,Laptop,{},move the object to the right and down then further right and let it levitate,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments/push_experiments/00351,https://storage.googleapis.com/jamesp/thor-rule/ai2-mosaic-server1/new_experiments/push_experiments/00351,Television,{},lifts object from dresser and falls away from dresser in front,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments_v2/push_experiments/00315,https://storage.googleapis.com/jamesp_euro/thor_rule/new_experiments_v2/push_experiments/00315,Book,{},Push the object off the front right corner of the table.,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_replay_experiments/push_experiments/00618,https://storage.googleapis.com/jamesp_euro/thor_rule/new_replay_experiments/push_experiments/00618,Lettuce,{},push object forward off the counter top,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments_v2/throw_experiments/00621,https://storage.googleapis.com/jamesp_euro/thor_rule/new_experiments_v2/throw_experiments/00621,Watch,{},"grab object and look up above the trash can, then move object up and toss it to the trash can",,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments/throw_experiments/00799,https://storage.googleapis.com/jamesp/thor-rule/ai2-mosaic-server1/new_experiments/throw_experiments/00799,Cup,{},Move the object towards you and throw it so that it is against the wall between the door and round table.,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_push_experiments/push_towards_experiments/00137,https://storage.googleapis.com/jamesp_euro/thor_rule/new_push_experiments/push_towards_experiments/00137,Vase,{},Push the object to the left very forcefully.,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_replay_experiments/drop_experiments/04198,https://storage.googleapis.com/jamesp_euro/thor_rule/new_replay_experiments/drop_experiments/04198,Mug,{},move the object forward and then drop it,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_push_experiments/push_towards_experiments/00820,https://storage.googleapis.com/jamesp_euro/thor_rule/new_push_experiments/push_towards_experiments/00820,Egg,{},Slide the object forcefully at the fruit on the counter,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments/drop_experiments/00516,https://storage.googleapis.com/jamesp/thor-rule/ai2-mosaic-server1/new_experiments/drop_experiments/00516,Vase,{},Lower the object just a little before whipping it towards the arm of the couch,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments/throw_experiments/00437,https://storage.googleapis.com/jamesp/thor-rule/ai2-mosaic-server1/new_experiments/throw_experiments/00437,Pillow,{},pick up the object and raise it slightly before holding it out and moving it to the right.  throw it at the 2nd pair of windows from the right,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments/throw_towards_experiments/01401,https://storage.googleapis.com/jamesp/thor-rule/ai2-mosaic-server1/new_experiments/throw_towards_experiments/01401,Cup,{},Turn right and throw the object at the wall below the cupboard.,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_push_experiments/push_towards_experiments/01454,https://storage.googleapis.com/jamesp_euro/thor_rule/new_push_experiments/push_towards_experiments/01454,Bread,{},Lift the object above the counter and throw in on the dish in a way that causes the dish to slide closer to the edge of the counter.,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments/throw_towards_experiments/01158,https://storage.googleapis.com/jamesp/thor-rule/ai2-mosaic-server1/new_experiments/throw_towards_experiments/01158,Laptop,{},move the object to the left and up then toss it towards the wall above the lamp forcefully,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments_v2/drop_experiments/00413,https://storage.googleapis.com/jamesp_euro/thor_rule/new_experiments_v2/drop_experiments/00413,Mug,{},"Remove the object from the desk, raise it part of the way to the ceiling, then throw it at the wall.",,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments/push_experiments/01671,https://storage.googleapis.com/jamesp/thor-rule/ai2-mosaic-server1/new_experiments/push_experiments/01671,Pillow,{},slide the object gently to the left on the couch,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments/throw_experiments/01986,https://storage.googleapis.com/jamesp/thor-rule/ai2-mosaic-server1/new_experiments/throw_experiments/01986,Laptop,{},"The object rises up swiftly, moves to the left, and is thrown forward and strikes the lamp on the desk before falling on to the chair.",,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments/throw_experiments/01001,https://storage.googleapis.com/jamesp/thor-rule/ai2-mosaic-server1/new_experiments/throw_experiments/01001,Laptop,{},"grab object and look down, then lift object a bit and throw it to the middle curtain",,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments/throw_experiments/01963,https://storage.googleapis.com/jamesp/thor-rule/ai2-mosaic-server1/new_experiments/throw_experiments/01963,BaseballBat,{},Lift the object slightly up into the air and then throw it forcefully into the wall,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments_v2/throw_experiments/00137,https://storage.googleapis.com/jamesp_euro/thor_rule/new_experiments_v2/throw_experiments/00137,KeyChain,{},Pull the object towards the chair and then to the left and throw to the couch.,,
