Title,Description,Keywords,Id1,Event1,Id2,Event2,Id3,Event3,Answer.Event1,Answer.Event2,Answer.Event3,Answer.Id1,Answer.Id2,Answer.Id3,Answer.after1,Answer.after2,Answer.after3,Answer.before1,Answer.before2,Answer.before3,Answer.event-valid1,Answer.event-valid2,Answer.event-valid3,Answer.feedback
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",/r8b2sjWs1FAcASgnnhfZw==,PersonX quits smoking for good,3rZUgzT2s9i8gvac7EQoGw==,PersonX goes with the flow,mTeHnvTKa7ADlfu7NrrI0g==,PersonX gets hurt,PersonX quits smoking for good,PersonX goes with the flow,PersonX gets hurt,/r8b2sjWs1FAcASgnnhfZw==,3rZUgzT2s9i8gvac7EQoGw==,mTeHnvTKa7ADlfu7NrrI0g==,X speaks to others about the evils of smoking.,X makes several new friends.,X gets back on the saddle and goes bungy jumping again.,X discovers that PersonX has lung cancer.,X attends a new school.,X attempts bungy jumping.,,,,{}
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",qgKONJ6A2V0sW7MxnbiJKw==,PersonX would n't go away,UxaWj3BOSPSMxWGAMOSArw==,PersonX hears a knock,TiB3C9gT6zGWzNuSDMwt2g==,PersonX loves fishing,PersonX would n't go away,PersonX hears a knock,PersonX loves fishing,qgKONJ6A2V0sW7MxnbiJKw==,UxaWj3BOSPSMxWGAMOSArw==,TiB3C9gT6zGWzNuSDMwt2g==,irritates PersonY,opens the door excitedly,goes fishing,pesters PersonY,waits for the mailman,takes a day off,,,,{}
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",f8oniEJUd2OYkaei6se/4Q==,PersonX takes a very long time,zsnySlNXWE//kwXOfKvXbg==,PersonX lays PersonY egg,R0MlWP/erxZ+Xd0HFbqNMw==,PersonX finally found one,PersonX takes a very long time,PersonX lays PersonY egg,PersonX finally found one,f8oniEJUd2OYkaei6se/4Q==,zsnySlNXWE//kwXOfKvXbg==,R0MlWP/erxZ+Xd0HFbqNMw==,comes out of the store,{},puts it into his basket.,goes into the store,{},Looks around the shelf,,on,,{}
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",cSGZOfEI7H6saXeacVNl0w==,PersonX keeps PersonY still,asCr7SjPfW/gzP84IHjx3Q==,PersonX flosses PersonX's teeth,Kkmwd0eNwk//KNezt2kwqQ==,PersonX buys a parrot,PersonX keeps PersonY still,PersonX flosses PersonX's teeth,PersonX buys a parrot,cSGZOfEI7H6saXeacVNl0w==,asCr7SjPfW/gzP84IHjx3Q==,Kkmwd0eNwk//KNezt2kwqQ==,removes ticks from PersonY with tweezers.,rinses PersonX's mouth.,buys a cage and food for the parrot.,examines PersonY for ticks.,finishes brushing PersonX's teeth.,goes to a pet store.,,,,{}
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",xoj0zesTfonnJRfWCkfEDg==,PersonX stops eating it,Hj9qD+c1FyunKhvHApI3ew==,PersonX gets a soda from the vending machine,9cVRZSY7mN526obbGmeu9A==,PersonX raises PersonY's voice,PersonX stops eating it,PersonX gets a soda from the vending machine,PersonX raises PersonY's voice,xoj0zesTfonnJRfWCkfEDg==,Hj9qD+c1FyunKhvHApI3ew==,9cVRZSY7mN526obbGmeu9A==,onX orders something else.,onX drinks the entire can.,onX yells at PersonY.,onX doesn't like the soup.,onX wants a cold beverage.,onX irritates PersonY.,,,,{}
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",qV/yosYi5golS6/3OA0Nnw==,PersonX uses PersonX's power,bqcLy2JfFl8hz20LK9ewJQ==,PersonX removes PersonY's hands,myHX7lSLb3TH2rbMVLIngA==,PersonX follows the doctor 's advice,PersonX uses PersonX's power,PersonX removes PersonY's hands,PersonX follows the doctor 's advice,qV/yosYi5golS6/3OA0Nnw==,bqcLy2JfFl8hz20LK9ewJQ==,myHX7lSLb3TH2rbMVLIngA==,saves the day,runs away,starts becoming healthy,is a superhero,swings his axe,talks to a doctor,,,,{}
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",lVIMjeZpmkfBmYoKUn7POw==,PersonX cuts PersonY's nails,a2TgxlIfgdRRt6AGd+43nQ==,PersonX meets PersonY's family,wTAUs2WTQ9INyWmHGxhKjQ==,PersonX plans the wedding,PersonX cuts PersonY's nails,PersonX meets PersonY's family,PersonX plans the wedding,lVIMjeZpmkfBmYoKUn7POw==,a2TgxlIfgdRRt6AGd+43nQ==,wTAUs2WTQ9INyWmHGxhKjQ==,is paid,shakes all of their hands,has the perfect wedding,works at a salon,goes to PersonY's house,is getting married,,,,{}
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",I4T7PTuKby2cnhC6maYvnQ==,PersonX sees all of PersonX's friends,4exrhlhpr7/rLeTjINjdXw==,PersonX slaps PersonY on the back,0Z0qixKyJEfY2IsI/tEe5g==,PersonX gets the newspaper,PersonX sees all of PersonX's friends,PersonX slaps PersonY on the back,PersonX gets the newspaper,I4T7PTuKby2cnhC6maYvnQ==,4exrhlhpr7/rLeTjINjdXw==,0Z0qixKyJEfY2IsI/tEe5g==,X realizes it's a surprise party!,Y gives PersonX some money.,X regrets getting the newspaper after reading about Trump.,X arrives at home after work.,Y wins the lottery.,X wonders what's happening with Trump.,,,,{}
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",7Ped/cxJwm48zRRmeDyhfA==,PersonX buys the computer,lGxaICCXT9S685WZsAwf5Q==,PersonX finds a good spot,+yzVdJnbhtJBLOISy4FYBw==,PersonX also decided,PersonX buys the computer,PersonX finds a good spot,PersonX also decided,7Ped/cxJwm48zRRmeDyhfA==,lGxaICCXT9S685WZsAwf5Q==,+yzVdJnbhtJBLOISy4FYBw==,sets up the computer,"has the blanket, food, and wine set up before their partner gets there",{},narrows down a few computer options to one,plans a romantic picnic for their significant other,{},,,on,{}
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",qStHeC4u6Sdo2bW1eajhtg==,PersonX puts PersonY at ease,IApbvNngw/e3mYqrC3W6pA==,PersonX pulls oneself up by PersonX's bootstraps,klL3W1Me5j5ONWWFlJBiDw==,PersonX watches a movie together,PersonX puts PersonY at ease,PersonX pulls oneself up by PersonX's bootstraps,PersonX watches a movie together,qStHeC4u6Sdo2bW1eajhtg==,IApbvNngw/e3mYqrC3W6pA==,klL3W1Me5j5ONWWFlJBiDw==,hugs PersonY goodbye after speaking with them.,gets back onto motorcycle and rides off.,and PersonY falls asleep on the couch.,is speaking with PersonY.,falls off of motorcycle.,is at PersonY's house.,,,,{}
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",d5O/xSJuS0JtbBkbt6m4Xw==,PersonX buys a new computer,OYufhd6ITwog35/vp6BZag==,PersonX tells PersonY would do,Mnc2ECDgXuNc+CnysVjbCg==,PersonX discusses the matter with PersonY,PersonX buys a new computer,PersonX tells PersonY would do,PersonX discusses the matter with PersonY,d5O/xSJuS0JtbBkbt6m4Xw==,OYufhd6ITwog35/vp6BZag==,Mnc2ECDgXuNc+CnysVjbCg==,loves the new technology,{},plans their date,has an old broken PC,{},wants to go out with PersonY,,on,,{}
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",5kTqAcjXnFbWBIddaBdHIw==,PersonX tries to use it,XhbEecBSOnTypGTXOE5Mbw==,PersonX discusses fully in chapter,1wBhBz8UGMeWc4h9qExn1Q==,PersonX owns a house,PersonX tries to use it,PersonX discusses fully in chapter,PersonX owns a house,5kTqAcjXnFbWBIddaBdHIw==,XhbEecBSOnTypGTXOE5Mbw==,1wBhBz8UGMeWc4h9qExn1Q==,is arrested for fraud,{},decides to improve the house with their winnings,finds a credit card on the ground,{},gets some money in a lawsuit,,on,,{}
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",Qw0Xf2WERpeig1vqDs1Efg==,PersonX comes close to PersonY,+YcSBh1HxQIttCjpT4Y3lw==,PersonX becomes PersonY object,QEwLGQVlgbaH6acmSeWTtg==,PersonX is scared of heights,PersonX comes close to PersonY,PersonX becomes PersonY object,PersonX is scared of heights,Qw0Xf2WERpeig1vqDs1Efg==,+YcSBh1HxQIttCjpT4Y3lw==,QEwLGQVlgbaH6acmSeWTtg==,drags PersonY to the ground,{},calls for help,tries to tackle PersonY,{},climbs a tree,,on,,{}
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",q5GsuE7XzxzSWEZkEo88fA==,PersonX regulates commerce with nations,fM0nTC7fxHdY9JzevgTwsQ==,PersonX is afraid of the water,Y7I8okDdwgLbVU0gN0W98A==,PersonX sells PersonX's land,PersonX regulates commerce with nations,PersonX is afraid of the water,PersonX sells PersonX's land,q5GsuE7XzxzSWEZkEo88fA==,fM0nTC7fxHdY9JzevgTwsQ==,Y7I8okDdwgLbVU0gN0W98A==,creates a stronger tie with the nations.,stays out of the pool.,deposits the money in the bank.,discusses regulations with the emissaries.,almost drowned in the pool.,puts land up for sale.,,,,{}
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",oEgOolY46htMfy2CJEfaYg==,PersonX wants to talk,pM0wYB9oO+dd37Mps9uxJQ==,PersonX feels afraid,v52fx8Zc4qcZIY8lfmRQ9w==,PersonX finds the doll,PersonX wants to talk,PersonX feels afraid,PersonX finds the doll,oEgOolY46htMfy2CJEfaYg==,pM0wYB9oO+dd37Mps9uxJQ==,v52fx8Zc4qcZIY8lfmRQ9w==,strikes up conversation with a stranger.,has nightmares that night.,is protective of the doll in the future.,is lonely at the zoo.,goes to a scary movie.,loses his doll.,,,,{}
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",4fvPCj3jfJyig6Kx22e6Ow==,PersonX fish for compliments,pblOjA7SoNInNCY24ZsqEw==,PersonX prolongs PersonY's life,YVAdw+S4NOVqjxEaMc9uMg==,PersonX waits a week,PersonX fish for compliments,PersonX prolongs PersonY's life,PersonX waits a week,4fvPCj3jfJyig6Kx22e6Ow==,pblOjA7SoNInNCY24ZsqEw==,YVAdw+S4NOVqjxEaMc9uMg==,gets a compliment,scrubs down,cancels the package,is looking for validation,conducts surgery,order a package,,,,{}
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",XrNyxx7c2iWRvbrOr5/6bw==,PersonX stops PersonY in his tracks,FI6KTgfoJjN0hG5VmvG/1g==,PersonX makes believe,wp/auQ1uhdGl+kL+HoP8BA==,PersonX turns PersonX's nose up,PersonX stops PersonY in his tracks,PersonX makes believe,PersonX turns PersonX's nose up,XrNyxx7c2iWRvbrOr5/6bw==,FI6KTgfoJjN0hG5VmvG/1g==,wp/auQ1uhdGl+kL+HoP8BA==,breaks up with PersonY.,invents an imaginary friend.,writes a harsh and arrogant review.,gets mad at PersonY for cheating.,decides to use his imagination.,hates the new movie.,,,,{}
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",XzVoR3LFTTkqdgZ5RpDDnA==,PersonX needs to know,iOBY4nCwOm0XX0OjzcOBfw==,PersonX asserts PersonX's rights,z9nbEzMoUA+ErfeyyNGj2w==,PersonX sets pulses racing,PersonX needs to know,PersonX asserts PersonX's rights,PersonX sets pulses racing,XzVoR3LFTTkqdgZ5RpDDnA==,iOBY4nCwOm0XX0OjzcOBfw==,z9nbEzMoUA+ErfeyyNGj2w==,researches the question,rights an injustice,{},has a burning questions,feels mistreated,{},,,on,{}
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",EospMMyiaBP8xhhuRhhDQw==,PersonX shakes PersonY's head no,QMXgxANUhQdFy6+Tm84SIg==,PersonX brings PersonY the news,vxzRjkyfjXTIn8+ui5bxGw==,PersonX is driving to PersonX's house,PersonX shakes PersonY's head no,PersonX brings PersonY the news,PersonX is driving to PersonX's house,EospMMyiaBP8xhhuRhhDQw==,QMXgxANUhQdFy6+Tm84SIg==,vxzRjkyfjXTIn8+ui5bxGw==,talks with PersonY privately,consoles PersonY,drives PersonX to lunch,doesn't want PersonY doing something,sees a tragic event in the newspaper,is meeting their friend for lunch,,,,{}
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",/f+NvKGdsgEA+jVJ0S5snw==,PersonX keeps PersonY eye on you,FU1KK6uKWzppgfZoSw9f+A==,PersonX says the wrong thing,VryLqzCa5KWJC9Wu4zr7ew==,PersonX announces PersonY's arrival,PersonX keeps PersonY eye on you,PersonX says the wrong thing,PersonX announces PersonY's arrival,/f+NvKGdsgEA+jVJ0S5snw==,FU1KK6uKWzppgfZoSw9f+A==,VryLqzCa5KWJC9Wu4zr7ew==,{},walks away in embarrassment,gives PersonY a hug,{},tries to befriend PersonY,let's PersonY in,on,,,{}
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",6G4rzWwN/G4Xc3+r7dQ9rQ==,PersonX shuts PersonY's mouth,a23+mhiFE3n772+AH036hA==,PersonX shows PersonX's gratitude,AR9IYDtoX8WX/Tp07tK4uw==,PersonX gives PersonY the news,PersonX shuts PersonY's mouth,PersonX shows PersonX's gratitude,PersonX gives PersonY the news,6G4rzWwN/G4Xc3+r7dQ9rQ==,a23+mhiFE3n772+AH036hA==,AR9IYDtoX8WX/Tp07tK4uw==,PersonY pushes PersonX's hand away.,PersonY tells PersonX it is no problem.,PersonY starts to cry.,PersonY talks incessantly.,PersonY aids PersonX.,PersonX hears bad news pertaining to PersonY.,,,,{}
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",lcEr6ld+ouNCwJJxX42Nqg==,PersonX gets separated,m/3bbVOB7u91n0LOXVsoNQ==,PersonX uses PersonX's head,GjbPtysC/DySGIMRDHL1RA==,PersonX bleeds red ink,PersonX gets separated,PersonX uses PersonX's head,PersonX bleeds red ink,lcEr6ld+ouNCwJJxX42Nqg==,m/3bbVOB7u91n0LOXVsoNQ==,GjbPtysC/DySGIMRDHL1RA==,calls their friends on the phone.,asks for directions to the concert.,gets a napkin to clean the wound.,is on the train with friends.,tries to find the concert.,cuts their finger.,,,on,{}
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",vCfaME0LrBWrlXt0ramj9g==,PersonX joins the army,L+NeYPgXCDp2pi9MKj88wQ==,PersonX focuses PersonX's efforts,vu45XOpyxJbvlP8frO7h0w==,PersonX makes PersonX's choices,PersonX joins the army,PersonX focuses PersonX's efforts,PersonX makes PersonX's choices,vCfaME0LrBWrlXt0ramj9g==,L+NeYPgXCDp2pi9MKj88wQ==,vu45XOpyxJbvlP8frO7h0w==,goes to war.,{},{},finishes high school.,{},{},,on,on,{}
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",Fisr2wMXwurSF/6LkyX78Q==,PersonX gets hot,4IM6b6J6Gm+gIrnxXur6uQ==,PersonX quickly ran,YjDUvlCv6QeAbBW8+o9STw==,PersonX loves country music,PersonX gets hot,PersonX quickly ran,PersonX loves country music,Fisr2wMXwurSF/6LkyX78Q==,4IM6b6J6Gm+gIrnxXur6uQ==,YjDUvlCv6QeAbBW8+o9STw==,Drinks water to try to cool down.,managed to dodge into a side street and escape,plays their favourite country music CD,Runs on a treadmill,Saw an enemy in the street who they are afraid of,Thinks about what CD to play,,,,{}
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",RFmQFjErx3yUe/A9KZ1vRw==,PersonX decides to go on vacation,F+Md0yLSv2OVlps3Qztw1A==,PersonX adopts a child,oDgKmVC7MLpAtEYRXhcnpQ==,PersonX faces contact with consumers,PersonX decides to go on vacation,PersonX adopts a child,PersonX faces contact with consumers,RFmQFjErx3yUe/A9KZ1vRw==,F+Md0yLSv2OVlps3Qztw1A==,oDgKmVC7MLpAtEYRXhcnpQ==,goes to Hawaii.,brings adopted child home.,{},quits their job.,fills out adoption papers.,{},,,on,{}
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",noDsSie3YgXfbcxl4B2A0w==,PersonX fixes the leak,qAR3TZ9ml4YZjCtEhg9LXA==,PersonX invites PersonY to join,d2fA7y7b+4zW/kYNSfKQjQ==,PersonX asks PersonY to read,PersonX fixes the leak,PersonX invites PersonY to join,PersonX asks PersonY to read,noDsSie3YgXfbcxl4B2A0w==,qAR3TZ9ml4YZjCtEhg9LXA==,d2fA7y7b+4zW/kYNSfKQjQ==,accepts payment for services,shows PersonY how to play,praises personY,is a plumber,is the leader of a club,is teaching out of a book,,,,{}
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",bbPZ3Y2O0h1SXMSCtV2R1A==,PersonX looks it up online,WlWokCxgtOr2OZafrPbVaw==,PersonX seeks PersonY's help,oQzV5US4POCl8LmN196yvQ==,PersonX holds PersonY's feet to the fire,PersonX looks it up online,PersonX seeks PersonY's help,PersonX holds PersonY's feet to the fire,bbPZ3Y2O0h1SXMSCtV2R1A==,WlWokCxgtOr2OZafrPbVaw==,oQzV5US4POCl8LmN196yvQ==,gets beat up for following Youtube advice,gets a loan from PersonY,breaks up with PersonY,wants to know how to fight,is broke,catches PersonY cheating on them,,,,{}
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",SCSF1w91HkKMVV6do86ypg==,PersonX holds PersonY tightly,kdv00xTHRFB+AwHu3XJQ9g==,PersonX watches facial expressions,51qbJYOAxfEZkMQMCIE2WA==,PersonX puts in PersonX's place,PersonX holds PersonY tightly,PersonX watches facial expressions,PersonX puts in PersonX's place,SCSF1w91HkKMVV6do86ypg==,kdv00xTHRFB+AwHu3XJQ9g==,51qbJYOAxfEZkMQMCIE2WA==,lets go of Person Y,points to Person Y in the line-up.,{},gives Person Y a hug,examines the police line-up.,{},,,on,{}
