Title,Description,Keywords,orig,foil,url,correct,ending0,ending1,ending2,ending3,image_id,label,Answer.c0,Answer.uc
Which statement best fits the image and prompt?,"You will be given image, and 4 statements. Your task is to say which statement best fits the image.","image, deduction, evaluation",the three people are judging others,"['the man is going to load the gun.', 'they are watching the news.', 'the people is walking to a destination together']",https://web-instruct.s3.amazonaws.com/sherlock-four/uZgo9g8v76U@36.jpg,1,the three people are judging others,they are watching the news.,the man is going to load the gun.,the people is walking to a destination together,http://s3-us-west-2.amazonaws.com/ai2-rowanz/vcr1images/movieclips_Dreamgirls/uZgo9g8v76U@36.jpg,0,e0,
Which statement best fits the image and prompt?,"You will be given image, and 4 statements. Your task is to say which statement best fits the image.","image, deduction, evaluation",the three people are judging others,"['the man is going to load the gun.', 'they are watching the news.', 'the people is walking to a destination together']",https://web-instruct.s3.amazonaws.com/sherlock-four/uZgo9g8v76U@36.jpg,1,the three people are judging others,they are watching the news.,the man is going to load the gun.,the people is walking to a destination together,http://s3-us-west-2.amazonaws.com/ai2-rowanz/vcr1images/movieclips_Dreamgirls/uZgo9g8v76U@36.jpg,0,e0,
Which statement best fits the image and prompt?,"You will be given image, and 4 statements. Your task is to say which statement best fits the image.","image, deduction, evaluation",the three people are judging others,"['the man is going to load the gun.', 'they are watching the news.', 'the people is walking to a destination together']",https://web-instruct.s3.amazonaws.com/sherlock-four/uZgo9g8v76U@36.jpg,1,the three people are judging others,they are watching the news.,the man is going to load the gun.,the people is walking to a destination together,http://s3-us-west-2.amazonaws.com/ai2-rowanz/vcr1images/movieclips_Dreamgirls/uZgo9g8v76U@36.jpg,0,e0,
Which statement best fits the image and prompt?,"You will be given image, and 4 statements. Your task is to say which statement best fits the image.","image, deduction, evaluation",the three people are judging others,"['the man is going to load the gun.', 'they are watching the news.', 'the people is walking to a destination together']",https://web-instruct.s3.amazonaws.com/sherlock-four/uZgo9g8v76U@36.jpg,1,the three people are judging others,they are watching the news.,the man is going to load the gun.,the people is walking to a destination together,http://s3-us-west-2.amazonaws.com/ai2-rowanz/vcr1images/movieclips_Dreamgirls/uZgo9g8v76U@36.jpg,0,e0,
Which statement best fits the image and prompt?,"You will be given image, and 4 statements. Your task is to say which statement best fits the image.","image, deduction, evaluation",the three people are judging others,"['the man is going to load the gun.', 'they are watching the news.', 'the people is walking to a destination together']",https://web-instruct.s3.amazonaws.com/sherlock-four/uZgo9g8v76U@36.jpg,1,the three people are judging others,they are watching the news.,the man is going to load the gun.,the people is walking to a destination together,http://s3-us-west-2.amazonaws.com/ai2-rowanz/vcr1images/movieclips_Dreamgirls/uZgo9g8v76U@36.jpg,0,e0,
Which statement best fits the image and prompt?,"You will be given image, and 4 statements. Your task is to say which statement best fits the image.","image, deduction, evaluation",the person is speaking on an interesting topic,"['the person is interested in an interesting topic', 'the person is researching an interesting topic', 'somebody is offering a toast or speech']",https://web-instruct.s3.amazonaws.com/sherlock-four/9xS3XqTSRr4@1.jpg,1,the person is speaking on an interesting topic,somebody is offering a toast or speech,the person is researching an interesting topic,the person is interested in an interesting topic,http://s3-us-west-2.amazonaws.com/ai2-rowanz/vcr1images/movieclips_Heat/9xS3XqTSRr4@1.jpg,0,e0,
Which statement best fits the image and prompt?,"You will be given image, and 4 statements. Your task is to say which statement best fits the image.","image, deduction, evaluation",the person is speaking on an interesting topic,"['the person is interested in an interesting topic', 'the person is researching an interesting topic', 'somebody is offering a toast or speech']",https://web-instruct.s3.amazonaws.com/sherlock-four/9xS3XqTSRr4@1.jpg,1,the person is speaking on an interesting topic,somebody is offering a toast or speech,the person is researching an interesting topic,the person is interested in an interesting topic,http://s3-us-west-2.amazonaws.com/ai2-rowanz/vcr1images/movieclips_Heat/9xS3XqTSRr4@1.jpg,0,e1,
Which statement best fits the image and prompt?,"You will be given image, and 4 statements. Your task is to say which statement best fits the image.","image, deduction, evaluation",the person is speaking on an interesting topic,"['the person is interested in an interesting topic', 'the person is researching an interesting topic', 'somebody is offering a toast or speech']",https://web-instruct.s3.amazonaws.com/sherlock-four/9xS3XqTSRr4@1.jpg,1,the person is speaking on an interesting topic,somebody is offering a toast or speech,the person is researching an interesting topic,the person is interested in an interesting topic,http://s3-us-west-2.amazonaws.com/ai2-rowanz/vcr1images/movieclips_Heat/9xS3XqTSRr4@1.jpg,0,e1,on
Which statement best fits the image and prompt?,"You will be given image, and 4 statements. Your task is to say which statement best fits the image.","image, deduction, evaluation",the person is speaking on an interesting topic,"['the person is interested in an interesting topic', 'the person is researching an interesting topic', 'somebody is offering a toast or speech']",https://web-instruct.s3.amazonaws.com/sherlock-four/9xS3XqTSRr4@1.jpg,1,the person is speaking on an interesting topic,somebody is offering a toast or speech,the person is researching an interesting topic,the person is interested in an interesting topic,http://s3-us-west-2.amazonaws.com/ai2-rowanz/vcr1images/movieclips_Heat/9xS3XqTSRr4@1.jpg,0,e0,
Which statement best fits the image and prompt?,"You will be given image, and 4 statements. Your task is to say which statement best fits the image.","image, deduction, evaluation",the person is speaking on an interesting topic,"['the person is interested in an interesting topic', 'the person is researching an interesting topic', 'somebody is offering a toast or speech']",https://web-instruct.s3.amazonaws.com/sherlock-four/9xS3XqTSRr4@1.jpg,1,the person is speaking on an interesting topic,somebody is offering a toast or speech,the person is researching an interesting topic,the person is interested in an interesting topic,http://s3-us-west-2.amazonaws.com/ai2-rowanz/vcr1images/movieclips_Heat/9xS3XqTSRr4@1.jpg,0,e1,
Which statement best fits the image and prompt?,"You will be given image, and 4 statements. Your task is to say which statement best fits the image.","image, deduction, evaluation",it might storm soon,"['it might happen soon', 'The man is preparing to sell fruit.', 'the man has been surfing that day']",https://web-instruct.s3.amazonaws.com/sherlock-four/2371522.jpg,1,it might storm soon,the man has been surfing that day,it might happen soon,The man is preparing to sell fruit.,https://cs.stanford.edu/people/rak248/VG_100K/2371522.jpg,0,e0,
Which statement best fits the image and prompt?,"You will be given image, and 4 statements. Your task is to say which statement best fits the image.","image, deduction, evaluation",it might storm soon,"['it might happen soon', 'The man is preparing to sell fruit.', 'the man has been surfing that day']",https://web-instruct.s3.amazonaws.com/sherlock-four/2371522.jpg,1,it might storm soon,the man has been surfing that day,it might happen soon,The man is preparing to sell fruit.,https://cs.stanford.edu/people/rak248/VG_100K/2371522.jpg,0,e0,
Which statement best fits the image and prompt?,"You will be given image, and 4 statements. Your task is to say which statement best fits the image.","image, deduction, evaluation",it might storm soon,"['it might happen soon', 'The man is preparing to sell fruit.', 'the man has been surfing that day']",https://web-instruct.s3.amazonaws.com/sherlock-four/2371522.jpg,1,it might storm soon,the man has been surfing that day,it might happen soon,The man is preparing to sell fruit.,https://cs.stanford.edu/people/rak248/VG_100K/2371522.jpg,0,e0,
Which statement best fits the image and prompt?,"You will be given image, and 4 statements. Your task is to say which statement best fits the image.","image, deduction, evaluation",it might storm soon,"['it might happen soon', 'The man is preparing to sell fruit.', 'the man has been surfing that day']",https://web-instruct.s3.amazonaws.com/sherlock-four/2371522.jpg,1,it might storm soon,the man has been surfing that day,it might happen soon,The man is preparing to sell fruit.,https://cs.stanford.edu/people/rak248/VG_100K/2371522.jpg,0,e0,
Which statement best fits the image and prompt?,"You will be given image, and 4 statements. Your task is to say which statement best fits the image.","image, deduction, evaluation",it might storm soon,"['it might happen soon', 'The man is preparing to sell fruit.', 'the man has been surfing that day']",https://web-instruct.s3.amazonaws.com/sherlock-four/2371522.jpg,1,it might storm soon,the man has been surfing that day,it might happen soon,The man is preparing to sell fruit.,https://cs.stanford.edu/people/rak248/VG_100K/2371522.jpg,0,e0,
