Title,Description,Keywords,example,generic,always_generic,only_generic,ex_iloc,file_name,ex_num,pattern_num,pnum_gpt3,ppl_gpt3,need_anns,Answer.always_generic,Answer.is_tricky,Answer.only_generic
[updated] Identify contradictory statements,Determine whether sentences contradict each other,"annotation, evaluation, world knowledge",a camera can be used to make movies,a camera is used to take pictures of things .,All cameras are used to take pictures of things .,A camera is only used to take pictures of things .,1067,counterex-patts_PROC_withCATS-valid_informat_only-disc-true_needANN-REDO-NEW.csv,11,gpt3_typeP3_gens,3,1.552441045,3,2,,1
[updated] Identify contradictory statements,Determine whether sentences contradict each other,"annotation, evaluation, world knowledge",a digital camera can be used to take pictures of people,a camera is used to take pictures of things .,All cameras are used to take pictures of things .,A camera is only used to take pictures of things .,1068,counterex-patts_PROC_withCATS-valid_informat_only-disc-true_needANN-REDO-NEW.csv,11,gpt3_typeP3_gens,3,1.583356982,3,2,,1
[updated] Identify contradictory statements,Determine whether sentences contradict each other,"annotation, evaluation, world knowledge",a digital camera can be used to take pictures of people,a camera is used to take pictures of things .,All cameras are used to take pictures of things .,A camera is only used to take pictures of things .,1068,counterex-patts_PROC_withCATS-valid_informat_only-disc-true_needANN-REDO-NEW.csv,11,gpt3_typeP3_gens,3,1.583356982,3,0,,1
[updated] Identify contradictory statements,Determine whether sentences contradict each other,"annotation, evaluation, world knowledge",a digital camera can be used to take pictures of people,a camera is used to take pictures of things .,All cameras are used to take pictures of things .,A camera is only used to take pictures of things .,1068,counterex-patts_PROC_withCATS-valid_informat_only-disc-true_needANN-REDO-NEW.csv,11,gpt3_typeP3_gens,3,1.583356982,3,0,,0
[updated] Identify contradictory statements,Determine whether sentences contradict each other,"annotation, evaluation, world knowledge",a camera can be used to take pictures of people,a camera is used to take pictures of things .,All cameras are used to take pictures of things .,A camera is only used to take pictures of things .,1069,counterex-patts_PROC_withCATS-valid_informat_only-disc-true_needANN-REDO-NEW.csv,11,gpt3_typeP3_gens,3,1.859205651,3,2,,1
[updated] Identify contradictory statements,Determine whether sentences contradict each other,"annotation, evaluation, world knowledge",a camera can be used to take pictures of people,a camera is used to take pictures of things .,All cameras are used to take pictures of things .,A camera is only used to take pictures of things .,1069,counterex-patts_PROC_withCATS-valid_informat_only-disc-true_needANN-REDO-NEW.csv,11,gpt3_typeP3_gens,3,1.859205651,3,2,,1
[updated] Identify contradictory statements,Determine whether sentences contradict each other,"annotation, evaluation, world knowledge",a camera can be used to take pictures of people,a camera is used to take pictures of things .,All cameras are used to take pictures of things .,A camera is only used to take pictures of things .,1069,counterex-patts_PROC_withCATS-valid_informat_only-disc-true_needANN-REDO-NEW.csv,11,gpt3_typeP3_gens,3,1.859205651,3,0,,0
[updated] Identify contradictory statements,Determine whether sentences contradict each other,"annotation, evaluation, world knowledge",a camera can be used to take pictures of buildings,a camera is used to take pictures of things .,All cameras are used to take pictures of things .,A camera is only used to take pictures of things .,1070,counterex-patts_PROC_withCATS-valid_informat_only-disc-true_needANN-REDO-NEW.csv,11,gpt3_typeP3_gens,3,2.315960485,3,0,,0
[updated] Identify contradictory statements,Determine whether sentences contradict each other,"annotation, evaluation, world knowledge",a camera can be used to take pictures of buildings,a camera is used to take pictures of things .,All cameras are used to take pictures of things .,A camera is only used to take pictures of things .,1070,counterex-patts_PROC_withCATS-valid_informat_only-disc-true_needANN-REDO-NEW.csv,11,gpt3_typeP3_gens,3,2.315960485,3,0,,0
[updated] Identify contradictory statements,Determine whether sentences contradict each other,"annotation, evaluation, world knowledge",a camera can be used to take pictures of buildings,a camera is used to take pictures of things .,All cameras are used to take pictures of things .,A camera is only used to take pictures of things .,1070,counterex-patts_PROC_withCATS-valid_informat_only-disc-true_needANN-REDO-NEW.csv,11,gpt3_typeP3_gens,3,2.315960485,3,0,,2
[updated] Identify contradictory statements,Determine whether sentences contradict each other,"annotation, evaluation, world knowledge",a camera can be used to measure distances,a camera is used to take pictures of things .,All cameras are used to take pictures of things .,A camera is only used to take pictures of things .,1071,counterex-patts_PROC_withCATS-valid_informat_only-disc-true_needANN-REDO-NEW.csv,11,gpt3_typeP3_gens,3,2.441154736,3,2,,1
[updated] Identify contradictory statements,Determine whether sentences contradict each other,"annotation, evaluation, world knowledge",a camera can be used to measure distances,a camera is used to take pictures of things .,All cameras are used to take pictures of things .,A camera is only used to take pictures of things .,1071,counterex-patts_PROC_withCATS-valid_informat_only-disc-true_needANN-REDO-NEW.csv,11,gpt3_typeP3_gens,3,2.441154736,3,1,,1
[updated] Identify contradictory statements,Determine whether sentences contradict each other,"annotation, evaluation, world knowledge",a camera can be used to measure distances,a camera is used to take pictures of things .,All cameras are used to take pictures of things .,A camera is only used to take pictures of things .,1071,counterex-patts_PROC_withCATS-valid_informat_only-disc-true_needANN-REDO-NEW.csv,11,gpt3_typeP3_gens,3,2.441154736,3,2,,1
[updated] Identify contradictory statements,Determine whether sentences contradict each other,"annotation, evaluation, world knowledge",a camera can be used to take pictures of your face,a camera is used to take pictures of the world .,All cameras are used to take pictures of the world .,A camera is only used to take pictures of the world .,1072,counterex-patts_PROC_withCATS-valid_informat_only-disc-true_needANN-REDO-NEW.csv,107,gpt3_typeP4_gens,4,11.13887876,3,0,,0
[updated] Identify contradictory statements,Determine whether sentences contradict each other,"annotation, evaluation, world knowledge",a camera can be used to take pictures of your face,a camera is used to take pictures of the world .,All cameras are used to take pictures of the world .,A camera is only used to take pictures of the world .,1072,counterex-patts_PROC_withCATS-valid_informat_only-disc-true_needANN-REDO-NEW.csv,107,gpt3_typeP4_gens,4,11.13887876,3,1,,1
[updated] Identify contradictory statements,Determine whether sentences contradict each other,"annotation, evaluation, world knowledge",a camera can be used to take pictures of your face,a camera is used to take pictures of the world .,All cameras are used to take pictures of the world .,A camera is only used to take pictures of the world .,1072,counterex-patts_PROC_withCATS-valid_informat_only-disc-true_needANN-REDO-NEW.csv,107,gpt3_typeP4_gens,4,11.13887876,3,2,,1
[updated] Identify contradictory statements,Determine whether sentences contradict each other,"annotation, evaluation, world knowledge",a camera can be used to take pictures of yourself,a camera is used to take pictures of the world .,All cameras are used to take pictures of the world .,A camera is only used to take pictures of the world .,1073,counterex-patts_PROC_withCATS-valid_informat_only-disc-true_needANN-REDO-NEW.csv,107,gpt3_typeP4_gens,4,12.64182089,3,1,,1
[updated] Identify contradictory statements,Determine whether sentences contradict each other,"annotation, evaluation, world knowledge",a camera can be used to take pictures of yourself,a camera is used to take pictures of the world .,All cameras are used to take pictures of the world .,A camera is only used to take pictures of the world .,1073,counterex-patts_PROC_withCATS-valid_informat_only-disc-true_needANN-REDO-NEW.csv,107,gpt3_typeP4_gens,4,12.64182089,3,2,,1
[updated] Identify contradictory statements,Determine whether sentences contradict each other,"annotation, evaluation, world knowledge",a camera can be used to take pictures of yourself,a camera is used to take pictures of the world .,All cameras are used to take pictures of the world .,A camera is only used to take pictures of the world .,1073,counterex-patts_PROC_withCATS-valid_informat_only-disc-true_needANN-REDO-NEW.csv,107,gpt3_typeP4_gens,4,12.64182089,3,0,,0
[updated] Identify contradictory statements,Determine whether sentences contradict each other,"annotation, evaluation, world knowledge",cameras are used to take pictures of people,a camera is used to take pictures of the world .,All cameras are used to take pictures of the world .,A camera is only used to take pictures of the world .,1074,counterex-patts_PROC_withCATS-valid_informat_only-disc-true_needANN-REDO-NEW.csv,107,gpt3_typeP4_gens,4,12.88078661,3,2,,1
[updated] Identify contradictory statements,Determine whether sentences contradict each other,"annotation, evaluation, world knowledge",cameras are used to take pictures of people,a camera is used to take pictures of the world .,All cameras are used to take pictures of the world .,A camera is only used to take pictures of the world .,1074,counterex-patts_PROC_withCATS-valid_informat_only-disc-true_needANN-REDO-NEW.csv,107,gpt3_typeP4_gens,4,12.88078661,3,0,,0
[updated] Identify contradictory statements,Determine whether sentences contradict each other,"annotation, evaluation, world knowledge",cameras are used to take pictures of people,a camera is used to take pictures of the world .,All cameras are used to take pictures of the world .,A camera is only used to take pictures of the world .,1074,counterex-patts_PROC_withCATS-valid_informat_only-disc-true_needANN-REDO-NEW.csv,107,gpt3_typeP4_gens,4,12.88078661,3,2,,1
[updated] Identify contradictory statements,Determine whether sentences contradict each other,"annotation, evaluation, world knowledge",a camera can be used to take pictures of a football match,a camera is used to take pictures of the world .,All cameras are used to take pictures of the world .,A camera is only used to take pictures of the world .,1075,counterex-patts_PROC_withCATS-valid_informat_only-disc-true_needANN-REDO-NEW.csv,107,gpt3_typeP3_gens,3,13.10966678,3,2,,2
