Title,Description,Keywords,object_use_id1,object_id1,object1,use_id1,use1,object_use_id2,object_id2,object2,use_id2,use2,object_use_id3,object_id3,object3,use_id3,use3,object_use_id4,object_id4,object4,use_id4,use4,Answer.obj1_category,Answer.obj1_typicality,Answer.obj2_category,Answer.obj2_typicality,Answer.obj3_category,Answer.obj3_typicality,Answer.obj4_category,Answer.obj4_typicality
Snap judgements about entities and what we do with/to them.,"In this HIT, given an entity and a function, we will ask you to (decide) the categorical type of the entity and make a snap judgement about typicality or expectedness of the function given entity","label, object, typicality, object type",ZTlkkYMhUFM9Rb8CCTn_7w==,TGgx5yfe0Hzrco7VR-64Fg==,some startup cash,YM7f2wSfiMbQwK9Yuoz6wQ==,buy stock for the new store,ZToaXiYe-uzsE1bQCILZxA==,-ExcHzfEZhmCZnoPFFQ0Ow==,new offer,cC3W8St7BxQRpXywjaWPOA==,Put on a resume,ZTtA3e0aOwhKqBva9MdACw==,J63htk-VFdu3dsw8xbwzdw==,professional,Ua6QrjkC83JkFJCDwK1B4g==,hire for night out,ZUFazlBymM6bjN-Jojepmg==,ZIa06YIouD1LE9VP6-XxcA==,alarm,aCc0aMM43cXKEfGThKKuYg==,disengage the lock and alarm,object,typicality_3,object,typicality_2,other,typicality_0,object,typicality_0
Snap judgements about entities and what we do with/to them.,"In this HIT, given an entity and a function, we will ask you to (decide) the categorical type of the entity and make a snap judgement about typicality or expectedness of the function given entity","label, object, typicality, object type",ZTlkkYMhUFM9Rb8CCTn_7w==,TGgx5yfe0Hzrco7VR-64Fg==,some startup cash,YM7f2wSfiMbQwK9Yuoz6wQ==,buy stock for the new store,ZToaXiYe-uzsE1bQCILZxA==,-ExcHzfEZhmCZnoPFFQ0Ow==,new offer,cC3W8St7BxQRpXywjaWPOA==,Put on a resume,ZTtA3e0aOwhKqBva9MdACw==,J63htk-VFdu3dsw8xbwzdw==,professional,Ua6QrjkC83JkFJCDwK1B4g==,hire for night out,ZUFazlBymM6bjN-Jojepmg==,ZIa06YIouD1LE9VP6-XxcA==,alarm,aCc0aMM43cXKEfGThKKuYg==,disengage the lock and alarm,object,typicality_3,other,typicality_2,person,typicality_2,object,typicality_0
Snap judgements about entities and what we do with/to them.,"In this HIT, given an entity and a function, we will ask you to (decide) the categorical type of the entity and make a snap judgement about typicality or expectedness of the function given entity","label, object, typicality, object type",b3ue4X4N2CBXjArX80o84g==,osVYWdkhXpqT7c2D6qpcxQ==,kitchen spray,J__7i_Tm9llRnh3vaHRV-Q==,spray on the counters,b4DIWssZgaRq69zvo8bKXg==,yLahunPcghjuoGRgpa88VQ==,written words,OahgJiYVe_WxNbDOHYpmJg==,share knowledge,b4PnuLqgbn4zLeU1jlCqsg==,fbfEeadUPH37vHe5M7EWqA==,makeup sponge,euCm4hubQWBtTLInxeQ8Dg==,put on Halloween makeup,b4QrQgIlfAgfIEmk9hb7gA==,gh8DKIhGKXws9Dw0dmo49w==,book,BLA5aF6ItMw7OtwTiLVrKg==,pick up and immediately put down,object,typicality_4,object,typicality_4,object,typicality_4,object,typicality_4
Snap judgements about entities and what we do with/to them.,"In this HIT, given an entity and a function, we will ask you to (decide) the categorical type of the entity and make a snap judgement about typicality or expectedness of the function given entity","label, object, typicality, object type",b3ue4X4N2CBXjArX80o84g==,osVYWdkhXpqT7c2D6qpcxQ==,kitchen spray,J__7i_Tm9llRnh3vaHRV-Q==,spray on the counters,b4DIWssZgaRq69zvo8bKXg==,yLahunPcghjuoGRgpa88VQ==,written words,OahgJiYVe_WxNbDOHYpmJg==,share knowledge,b4PnuLqgbn4zLeU1jlCqsg==,fbfEeadUPH37vHe5M7EWqA==,makeup sponge,euCm4hubQWBtTLInxeQ8Dg==,put on Halloween makeup,b4QrQgIlfAgfIEmk9hb7gA==,gh8DKIhGKXws9Dw0dmo49w==,book,BLA5aF6ItMw7OtwTiLVrKg==,pick up and immediately put down,object,typicality_4,object,typicality_4,object,typicality_2,object,typicality_2
Snap judgements about entities and what we do with/to them.,"In this HIT, given an entity and a function, we will ask you to (decide) the categorical type of the entity and make a snap judgement about typicality or expectedness of the function given entity","label, object, typicality, object type",i-khOruSIddLz0Lu8Ysy3g==,H4uX3j3eWCGq8hPlDuzSJA==,topcoat,yPKeMeBSmsjauBYflc6Xzg==,black out a basement window,i-ulFNOgHGPv_5BTpalWgw==,zqKMpDhN079aI6hil8cQTg==,manger,vAGCOeBx1Axbwwk6SK8ugw==,display holiday floral arrangement,i01j3O86yGP9fAWZXL5ALw==,nQvgF6KAmGFk1FMoayn9kA==,mortorboard,zdxn4ktbJ7EeXdnlNW7Cow==,dress up a mannequin,i05rjDi2A-pay-Efk7a7aw==,5qQPc0mhP3-494QfNwmh0w==,sign up table,tbNrFQ9UIX8VNj2VtSaRVg==,enroll for class,object,typicality_1,object,typicality_3,object,typicality_1,object,typicality_2
Snap judgements about entities and what we do with/to them.,"In this HIT, given an entity and a function, we will ask you to (decide) the categorical type of the entity and make a snap judgement about typicality or expectedness of the function given entity","label, object, typicality, object type",i-khOruSIddLz0Lu8Ysy3g==,H4uX3j3eWCGq8hPlDuzSJA==,topcoat,yPKeMeBSmsjauBYflc6Xzg==,black out a basement window,i-ulFNOgHGPv_5BTpalWgw==,zqKMpDhN079aI6hil8cQTg==,manger,vAGCOeBx1Axbwwk6SK8ugw==,display holiday floral arrangement,i01j3O86yGP9fAWZXL5ALw==,nQvgF6KAmGFk1FMoayn9kA==,mortorboard,zdxn4ktbJ7EeXdnlNW7Cow==,dress up a mannequin,i05rjDi2A-pay-Efk7a7aw==,5qQPc0mhP3-494QfNwmh0w==,sign up table,tbNrFQ9UIX8VNj2VtSaRVg==,enroll for class,object,typicality_0,object,typicality_2,object,typicality_1,place,typicality_4
Snap judgements about entities and what we do with/to them.,"In this HIT, given an entity and a function, we will ask you to (decide) the categorical type of the entity and make a snap judgement about typicality or expectedness of the function given entity","label, object, typicality, object type",nL03Ud3iCdexBajWeKINFQ==,RWjBA0JqhGQhcAfZxCJcrw==,toilet,6ndYaRvlWJffypN37usogw==,throw up inside,nL9ugDRSh218ye8Del2ctw==,wr_QF2LPvk40zJe5dptCOA==,bucket,gQFLlSeQLEpWdYmKueMcgg==,put the catch in,nLP5zlKG43H0SpCZTXd3Mw==,MM04sKRMoBzBQV5gnwUG8A==,finished treats,C_X8WwjSfO2WQYaVrIXNrw==,give to a homeless shelter,nLXtNofVA7i_SiQtDBN9Wg==,79KvYMhQGTHLnHNrWtdPZQ==,notice,L09ujdBeGZ1I_ocvRl1UFQ==,get someone's attention,object,typicality_4,object,typicality_4,object,typicality_3,action,typicality_4
Snap judgements about entities and what we do with/to them.,"In this HIT, given an entity and a function, we will ask you to (decide) the categorical type of the entity and make a snap judgement about typicality or expectedness of the function given entity","label, object, typicality, object type",nL03Ud3iCdexBajWeKINFQ==,RWjBA0JqhGQhcAfZxCJcrw==,toilet,6ndYaRvlWJffypN37usogw==,throw up inside,nL9ugDRSh218ye8Del2ctw==,wr_QF2LPvk40zJe5dptCOA==,bucket,gQFLlSeQLEpWdYmKueMcgg==,put the catch in,nLP5zlKG43H0SpCZTXd3Mw==,MM04sKRMoBzBQV5gnwUG8A==,finished treats,C_X8WwjSfO2WQYaVrIXNrw==,give to a homeless shelter,nLXtNofVA7i_SiQtDBN9Wg==,79KvYMhQGTHLnHNrWtdPZQ==,notice,L09ujdBeGZ1I_ocvRl1UFQ==,get someone's attention,object,typicality_2,object,typicality_0,object,typicality_2,object,typicality_3
Snap judgements about entities and what we do with/to them.,"In this HIT, given an entity and a function, we will ask you to (decide) the categorical type of the entity and make a snap judgement about typicality or expectedness of the function given entity","label, object, typicality, object type",y5CqvdJmZX64Wd2lrPxQaQ==,gVZumGz4zGhaBaxbY0r3-A==,cow,ywXtXDC4w4zVl1S4or_UxA==,become friends with,y5R30TYi_ZaYQw8LrNSYSA==,yOjfiVwsrhZrrQJ_3xUzWw==,garbage,ZFH1cXDfICyoyzxyvVpaBw==,keep house clean,y5SDubPDQCr4Maa4S7M7zw==,gQ4yQAawJj1oxzuyZYgJCA==,film subscription,l79fKTAMAlmHN_1ERawleQ==,watch the movies,y5VDcq1R0uVzzWirC7b6yA==,hVIpruqXxuykAzrnGeb0BA==,suntan oil,0pl3zLHptt3-F7iBqFWPZA==,loosen a nut,animal,typicality_1,object,typicality_1,other,typicality_3,object,typicality_1
Snap judgements about entities and what we do with/to them.,"In this HIT, given an entity and a function, we will ask you to (decide) the categorical type of the entity and make a snap judgement about typicality or expectedness of the function given entity","label, object, typicality, object type",y5CqvdJmZX64Wd2lrPxQaQ==,gVZumGz4zGhaBaxbY0r3-A==,cow,ywXtXDC4w4zVl1S4or_UxA==,become friends with,y5R30TYi_ZaYQw8LrNSYSA==,yOjfiVwsrhZrrQJ_3xUzWw==,garbage,ZFH1cXDfICyoyzxyvVpaBw==,keep house clean,y5SDubPDQCr4Maa4S7M7zw==,gQ4yQAawJj1oxzuyZYgJCA==,film subscription,l79fKTAMAlmHN_1ERawleQ==,watch the movies,y5VDcq1R0uVzzWirC7b6yA==,hVIpruqXxuykAzrnGeb0BA==,suntan oil,0pl3zLHptt3-F7iBqFWPZA==,loosen a nut,object,typicality_2,object,typicality_4,object,typicality_4,object,typicality_2
Snap judgements about entities and what we do with/to them.,"In this HIT, given an entity and a function, we will ask you to (decide) the categorical type of the entity and make a snap judgement about typicality or expectedness of the function given entity","label, object, typicality, object type",yGHn8a1_1QsTPPmJU-bZng==,aJlfy_QySS0VSE0EqdKsQA==,jar,QQdrenFtVhZ2Vw4xYrtecg==,ferment milk in,yGLqAB3jdXt6DNvMMk02Gg==,uUaoS_iJzCUFMTMrhf1lRA==,plants,2ywZfzev-HX9xh_87utJZA==,make crowns with,yGYCxq7Ye1gDvvS-a1Mkew==,b5ZAhwH1C9yaektJg-DoTQ==,tooth glue,FNGZUQqC3TLUkav_qgKegg==,maintain teeth,yGd2zvQs3hzSTVNC2rJFRg==,Im-GO2S_bwrIgKhPE_sJpQ==,towel,MdJao0iJXctmYYnnTkp4WA==,wrap the baby in,object,typicality_2,animal,typicality_3,object,typicality_4,object,typicality_4
Snap judgements about entities and what we do with/to them.,"In this HIT, given an entity and a function, we will ask you to (decide) the categorical type of the entity and make a snap judgement about typicality or expectedness of the function given entity","label, object, typicality, object type",yGHn8a1_1QsTPPmJU-bZng==,aJlfy_QySS0VSE0EqdKsQA==,jar,QQdrenFtVhZ2Vw4xYrtecg==,ferment milk in,yGLqAB3jdXt6DNvMMk02Gg==,uUaoS_iJzCUFMTMrhf1lRA==,plants,2ywZfzev-HX9xh_87utJZA==,make crowns with,yGYCxq7Ye1gDvvS-a1Mkew==,b5ZAhwH1C9yaektJg-DoTQ==,tooth glue,FNGZUQqC3TLUkav_qgKegg==,maintain teeth,yGd2zvQs3hzSTVNC2rJFRg==,Im-GO2S_bwrIgKhPE_sJpQ==,towel,MdJao0iJXctmYYnnTkp4WA==,wrap the baby in,object,typicality_3,animal,typicality_3,object,typicality_2,object,typicality_4
Snap judgements about entities and what we do with/to them.,"In this HIT, given an entity and a function, we will ask you to (decide) the categorical type of the entity and make a snap judgement about typicality or expectedness of the function given entity","label, object, typicality, object type",5VjhRlih91qYQ39ng4G9rQ==,tepMnFe8cRnvkMC06bxAdA==,heating unit,cJ1odWjk2VP8bTh13fMp2Q==,Start a fire,5VqLAwcqpFvg_K19IKGrGw==,D0E37RUCtQRdYIOqJYtcQg==,windows,tiWIJRNzkXUBpMxYmTc1gw==,make into a mirror,5VqQISaOink2KRSsQ2AbYQ==,axV5FrQ7Cd9aIvZYzLkrZA==,blood,tp0zvLwnWsoE2EoILv5Oxw==,feed a vampire,5W3jDZSyEzuj8txeB8DXHQ==,2D1apccY_vHwb7hsAO6zgQ==,credit card,dNq40KYqBhmwnr5udb2P_w==,pay for time on property,object,typicality_2,object,typicality_2,object,typicality_1,object,typicality_4
Snap judgements about entities and what we do with/to them.,"In this HIT, given an entity and a function, we will ask you to (decide) the categorical type of the entity and make a snap judgement about typicality or expectedness of the function given entity","label, object, typicality, object type",5VjhRlih91qYQ39ng4G9rQ==,tepMnFe8cRnvkMC06bxAdA==,heating unit,cJ1odWjk2VP8bTh13fMp2Q==,Start a fire,5VqLAwcqpFvg_K19IKGrGw==,D0E37RUCtQRdYIOqJYtcQg==,windows,tiWIJRNzkXUBpMxYmTc1gw==,make into a mirror,5VqQISaOink2KRSsQ2AbYQ==,axV5FrQ7Cd9aIvZYzLkrZA==,blood,tp0zvLwnWsoE2EoILv5Oxw==,feed a vampire,5W3jDZSyEzuj8txeB8DXHQ==,2D1apccY_vHwb7hsAO6zgQ==,credit card,dNq40KYqBhmwnr5udb2P_w==,pay for time on property,object,typicality_3,object,typicality_2,object,typicality_2,object,typicality_3
Snap judgements about entities and what we do with/to them.,"In this HIT, given an entity and a function, we will ask you to (decide) the categorical type of the entity and make a snap judgement about typicality or expectedness of the function given entity","label, object, typicality, object type",9j9lW41uA-oGSgIM7w8nwA==,iP44xiLa4gqvU4lMRagTrg==,quiet office,Z7Z-04QXQDWUpfxChsts0w==,have a party,9jBphd8HiVT3Qr6PPwiXrQ==,NozHsXklzA-cS1qQ2x5owQ==,track,tlBEIaH3YKGK7S8GGXlSeQ==,run laps in,9jFwCMdixxfEOPAqLQpBOQ==,LGCu2rPNCHvKlR-xFJbbsQ==,dining area,sGdeGtHpXMnunAfF_VkCjw==,grade papers,9jPBTHWb_WsAtzr80hPYvA==,wGR1zAymj3teAjUPkGL6tw==,cheques,SsYMPXgypCuTVUaFflWkyA==,to defraud a merchant,object,typicality_1,object,typicality_4,object,typicality_2,object,typicality_3
Snap judgements about entities and what we do with/to them.,"In this HIT, given an entity and a function, we will ask you to (decide) the categorical type of the entity and make a snap judgement about typicality or expectedness of the function given entity","label, object, typicality, object type",9j9lW41uA-oGSgIM7w8nwA==,iP44xiLa4gqvU4lMRagTrg==,quiet office,Z7Z-04QXQDWUpfxChsts0w==,have a party,9jBphd8HiVT3Qr6PPwiXrQ==,NozHsXklzA-cS1qQ2x5owQ==,track,tlBEIaH3YKGK7S8GGXlSeQ==,run laps in,9jFwCMdixxfEOPAqLQpBOQ==,LGCu2rPNCHvKlR-xFJbbsQ==,dining area,sGdeGtHpXMnunAfF_VkCjw==,grade papers,9jPBTHWb_WsAtzr80hPYvA==,wGR1zAymj3teAjUPkGL6tw==,cheques,SsYMPXgypCuTVUaFflWkyA==,to defraud a merchant,object,typicality_2,object,typicality_4,object,typicality_2,object,typicality_2
Snap judgements about entities and what we do with/to them.,"In this HIT, given an entity and a function, we will ask you to (decide) the categorical type of the entity and make a snap judgement about typicality or expectedness of the function given entity","label, object, typicality, object type",1-BJdJWtuCq-YetDcqZvkA==,XeR2Cq3XvUPtVn7NnlWIWw==,race bib,yIVWmfVZ1LGbcSj71k35UQ==,give to the baby when it eats the bolognese,1-FA6bgUSogcy7rOpcGhKw==,9yZnnJ-x633YIG63olSIHg==,skirts,8sC-P3Q7YoYsO7z04N-aAg==,wear as a costume,1-O1WHBJqti6Esbr_5hLzw==,SoJxVCPWVNYYOOgQYKTN8Q==,bag,XCNKinnresztpUL4AEqa0Q==,put the eggs in,1-ikif8XEYy-d-Dn_0sRLQ==,8XA72uj_8SjzsIF7-wPNqg==,dandelions,0mS_Xt5dILvKkII3TqxFow==,display in a room,object,typicality_2,object,typicality_4,object,typicality_4,object,typicality_3
Snap judgements about entities and what we do with/to them.,"In this HIT, given an entity and a function, we will ask you to (decide) the categorical type of the entity and make a snap judgement about typicality or expectedness of the function given entity","label, object, typicality, object type",1-BJdJWtuCq-YetDcqZvkA==,XeR2Cq3XvUPtVn7NnlWIWw==,race bib,yIVWmfVZ1LGbcSj71k35UQ==,give to the baby when it eats the bolognese,1-FA6bgUSogcy7rOpcGhKw==,9yZnnJ-x633YIG63olSIHg==,skirts,8sC-P3Q7YoYsO7z04N-aAg==,wear as a costume,1-O1WHBJqti6Esbr_5hLzw==,SoJxVCPWVNYYOOgQYKTN8Q==,bag,XCNKinnresztpUL4AEqa0Q==,put the eggs in,1-ikif8XEYy-d-Dn_0sRLQ==,8XA72uj_8SjzsIF7-wPNqg==,dandelions,0mS_Xt5dILvKkII3TqxFow==,display in a room,object,typicality_1,object,typicality_2,object,typicality_4,object,typicality_1
Snap judgements about entities and what we do with/to them.,"In this HIT, given an entity and a function, we will ask you to (decide) the categorical type of the entity and make a snap judgement about typicality or expectedness of the function given entity","label, object, typicality, object type",NZHbcsRqr4eM93DyvT_CEQ==,jNiSt7l--Uia5EedP07w_A==,store,XPEh-NwOMeEmktARLCepRw==,commit insurance fraud,NZLpf4c5Of9jccwtA91lGA==,kxlAKc1JK5BW-I5fPPcPMA==,dressing room,s66O7GeKLSLM8AeUAcNOmw==,try on the pants,NZiL6x6gkGUDVNGAZJqwZg==,MYmTR3SqiA-n-_jaj55EbQ==,heart,X5B75PoRT91QY9wgYINnPg==,learn from a medical professor,NZnL58uCng7zms3nq99uHw==,U9_bRAO9EAWQi4sqrQg2Gw==,written explanation,v5VTjiNlTVQ_MlzozCqZrQ==,Edit for errors,object,typicality_1,object,typicality_4,object,typicality_4,object,typicality_4
Snap judgements about entities and what we do with/to them.,"In this HIT, given an entity and a function, we will ask you to (decide) the categorical type of the entity and make a snap judgement about typicality or expectedness of the function given entity","label, object, typicality, object type",NZHbcsRqr4eM93DyvT_CEQ==,jNiSt7l--Uia5EedP07w_A==,store,XPEh-NwOMeEmktARLCepRw==,commit insurance fraud,NZLpf4c5Of9jccwtA91lGA==,kxlAKc1JK5BW-I5fPPcPMA==,dressing room,s66O7GeKLSLM8AeUAcNOmw==,try on the pants,NZiL6x6gkGUDVNGAZJqwZg==,MYmTR3SqiA-n-_jaj55EbQ==,heart,X5B75PoRT91QY9wgYINnPg==,learn from a medical professor,NZnL58uCng7zms3nq99uHw==,U9_bRAO9EAWQi4sqrQg2Gw==,written explanation,v5VTjiNlTVQ_MlzozCqZrQ==,Edit for errors,object,typicality_1,object,typicality_4,object,typicality_3,object,typicality_4
Snap judgements about entities and what we do with/to them.,"In this HIT, given an entity and a function, we will ask you to (decide) the categorical type of the entity and make a snap judgement about typicality or expectedness of the function given entity","label, object, typicality, object type",Ug6aMaIfWNSVBr6PLs92AQ==,8boUuWclbEbdC-a3OwRy-g==,clean bedding,bqabd1Y--EeZt9LdCYrEbA==,placehold dirty bedding,UgVrxe50Rmvd0HDy9jqa5w==,lIWF9fu0pbltSzLGrbEN5w==,internet access,E6j0mTmH2lPCxxKC2nesOQ==,gain access to worldly content,UgeGZbTPbOlbikJf9KCtsA==,D-tJrE__3lO3jx5CDetVlw==,phone app,775-RugWFjwK7i7pkDVxjQ==,play a game,UgfP5rSO-Uf276mHjH2lNw==,0b76A8ecoLhOzEiN6pa8aA==,website,m8Qxv7RLr7d5VY48UQtrfA==,post the photo,object,typicality_2,object,typicality_4,object,typicality_4,object,typicality_3
Snap judgements about entities and what we do with/to them.,"In this HIT, given an entity and a function, we will ask you to (decide) the categorical type of the entity and make a snap judgement about typicality or expectedness of the function given entity","label, object, typicality, object type",Ug6aMaIfWNSVBr6PLs92AQ==,8boUuWclbEbdC-a3OwRy-g==,clean bedding,bqabd1Y--EeZt9LdCYrEbA==,placehold dirty bedding,UgVrxe50Rmvd0HDy9jqa5w==,lIWF9fu0pbltSzLGrbEN5w==,internet access,E6j0mTmH2lPCxxKC2nesOQ==,gain access to worldly content,UgeGZbTPbOlbikJf9KCtsA==,D-tJrE__3lO3jx5CDetVlw==,phone app,775-RugWFjwK7i7pkDVxjQ==,play a game,UgfP5rSO-Uf276mHjH2lNw==,0b76A8ecoLhOzEiN6pa8aA==,website,m8Qxv7RLr7d5VY48UQtrfA==,post the photo,object,typicality_3,object,typicality_4,object,typicality_4,object,typicality_4
Snap judgements about entities and what we do with/to them.,"In this HIT, given an entity and a function, we will ask you to (decide) the categorical type of the entity and make a snap judgement about typicality or expectedness of the function given entity","label, object, typicality, object type",Z1wD1neXFsMQxVa48L0BqQ==,sk8Q-kZg6jgyWxIKd6B_mQ==,blanket,jvjXjbdRYb25KDBvDuq_VA==,give as gift to baby,Z1wvvar60xifR6VSdV_MeQ==,UtvqMP_SzWeFSj7kaGYX_w==,chop shop,6MbbcuAm26Mg25t3r5dUGA==,fix up cars for the poor,Z20Y-Fqp4sLzZOsplr3Fwg==,keQhvchgk_JgNHreNi2o0A==,tap shoes,mx5dmEJhvWvlygh-XAjXhw==,record experimental music,Z23PbgPJxmn1MyEi53ZutA==,tZ5H8uI10crvDmHQUhUMgA==,medical care,bteMhv0YXF-1HrpGOIJ8uQ==,check them out and make sure they are okay,object,typicality_4,place,typicality_4,object,typicality_2,action,typicality_4
Snap judgements about entities and what we do with/to them.,"In this HIT, given an entity and a function, we will ask you to (decide) the categorical type of the entity and make a snap judgement about typicality or expectedness of the function given entity","label, object, typicality, object type",Z1wD1neXFsMQxVa48L0BqQ==,sk8Q-kZg6jgyWxIKd6B_mQ==,blanket,jvjXjbdRYb25KDBvDuq_VA==,give as gift to baby,Z1wvvar60xifR6VSdV_MeQ==,UtvqMP_SzWeFSj7kaGYX_w==,chop shop,6MbbcuAm26Mg25t3r5dUGA==,fix up cars for the poor,Z20Y-Fqp4sLzZOsplr3Fwg==,keQhvchgk_JgNHreNi2o0A==,tap shoes,mx5dmEJhvWvlygh-XAjXhw==,record experimental music,Z23PbgPJxmn1MyEi53ZutA==,tZ5H8uI10crvDmHQUhUMgA==,medical care,bteMhv0YXF-1HrpGOIJ8uQ==,check them out and make sure they are okay,object,typicality_4,object,typicality_2,object,typicality_2,object,typicality_4
Snap judgements about entities and what we do with/to them.,"In this HIT, given an entity and a function, we will ask you to (decide) the categorical type of the entity and make a snap judgement about typicality or expectedness of the function given entity","label, object, typicality, object type",eVo8PGdF6UEZ3_R9ycpD_Q==,Fb3i6svnEn0KtSqc6977Ew==,hanlde,ywgIyw00eIqnO_PxkiQ1mw==,make into climbing holds,eW4avrXLm3V4GHWWdlg7DQ==,PNvO6TEusFmNNcWrsq0P_Q==,spare,elBAytB0GKljh2pFk_DQKA==,sit on as an armchair,eW6L0S7LDM56OD1BcelYVQ==,e-WpdXgeVjIL3a569_rPvw==,sat prep,w0iXu9tN-7Net_CwDJi55g==,test knowledge,eWBgFsN26lmb2QzKBc8aWQ==,TL_mc0ApIRPDcYmsWYcWlg==,knife,TUVwsA9uYxviim2EOjrmmA==,stab dummy,object,typicality_3,object,typicality_3,object,typicality_4,object,typicality_2
Snap judgements about entities and what we do with/to them.,"In this HIT, given an entity and a function, we will ask you to (decide) the categorical type of the entity and make a snap judgement about typicality or expectedness of the function given entity","label, object, typicality, object type",eVo8PGdF6UEZ3_R9ycpD_Q==,Fb3i6svnEn0KtSqc6977Ew==,hanlde,ywgIyw00eIqnO_PxkiQ1mw==,make into climbing holds,eW4avrXLm3V4GHWWdlg7DQ==,PNvO6TEusFmNNcWrsq0P_Q==,spare,elBAytB0GKljh2pFk_DQKA==,sit on as an armchair,eW6L0S7LDM56OD1BcelYVQ==,e-WpdXgeVjIL3a569_rPvw==,sat prep,w0iXu9tN-7Net_CwDJi55g==,test knowledge,eWBgFsN26lmb2QzKBc8aWQ==,TL_mc0ApIRPDcYmsWYcWlg==,knife,TUVwsA9uYxviim2EOjrmmA==,stab dummy,object,typicality_1,object,typicality_1,object,typicality_4,object,typicality_1
Snap judgements about entities and what we do with/to them.,"In this HIT, given an entity and a function, we will ask you to (decide) the categorical type of the entity and make a snap judgement about typicality or expectedness of the function given entity","label, object, typicality, object type",jtzQ0NnXk7IG2Y7nFX9M8g==,EnU53lcBpj_WsnxhZe9Jew==,proper clothing,W3FiepkgNn5815O8qYfLZQ==,start a fire,ju3PfSGaDCGaOqPhiakNNA==,ogOzennrZKDCB38PQvG0xA==,classmates,h6G4nQexKAc9H3H09HVQ0A==,date,juBZCLJMLI1SjNEtmnZgpw==,vQc3-FK8a4G9J-kUK0P24w==,blockage,FuOK8RUTYWLa4zWRiBvFdA==,bread through,juCXB6oDO-oNJq6RMgIccw==,jZxqnPCCpj7YtvNJxmSJQg==,doggie bowl,l8U2E668kugfGmV8XPUqCg==,clean every night,object,typicality_2,person,typicality_3,object,typicality_4,object,typicality_3
