Title,Description,Keywords,Adjective,ClusterId,Cluster,Answer.order
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",successful.a,7,satisfactory ::: successfully ::: successful,satisfactory :::  ||| successful ::: successfully :::  |||  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",successful.a,7,satisfactory ::: successfully ::: successful,satisfactory :::  ||| successful ::: successfully :::  |||  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",great.a,5,valuable ::: great,unchanged
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",great.a,5,valuable ::: great,great ::: valuable :::  |||  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",great.a,5,valuable ::: great,great ::: valuable :::  |||  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",successful.a,6,outstanding ::: magnificent ::: remarkable ::: superb ::: successful,unchanged
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",successful.a,6,outstanding ::: magnificent ::: remarkable ::: superb ::: successful,outstanding ::: successful :::  ||| magnificent :::  ||| remarkable :::  ||| superb :::  |||  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",successful.a,6,outstanding ::: magnificent ::: remarkable ::: superb ::: successful,||| successful :::  ||| remarkable :::  ||| outstanding :::  ||| superb :::  ||| magnificent :::
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",great.a,4,keen ::: great,unchanged
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",great.a,4,keen ::: great,keen ::: great :::  |||  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",great.a,4,keen ::: great,unchanged
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",sure.a,1,yes ::: precisely ::: affirmative ::: sure,unchanged
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",sure.a,1,yes ::: precisely ::: affirmative ::: sure,yes ::: sure :::  ||| precisely :::  ||| affirmative :::  |||  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",sure.a,1,yes ::: precisely ::: affirmative ::: sure,sure :::  ||| yes :::  ||| precisely :::  ||| affirmative :::  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",greater.a,1,extensive ::: farther ::: taller ::: greater,extensive :::  ||| farther :::  |||  ||| greater ::: taller :::  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",greater.a,1,extensive ::: farther ::: taller ::: greater,taller ::: greater :::  |||  |||  ||| farther ::: extensive :::  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",greater.a,1,extensive ::: farther ::: taller ::: greater,extensive :::  ||| farther ::: taller ::: greater :::  |||  |||  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",greater.a,2,considerable ::: valuable ::: better ::: greater,considerable :::  |||  ||| better :::  ||| greater ::: valuable :::  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",greater.a,2,considerable ::: valuable ::: better ::: greater,considerable ::: valuable ::: better ::: greater :::  |||  |||  |||  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",greater.a,2,considerable ::: valuable ::: better ::: greater,valuable :::  ||| considerable :::  ||| better ::: greater :::  |||  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",sure.a,11,secure ::: certain ::: definite ::: affirmative ::: confident ::: precisely ::: convinced ::: trusted ::: sure,secure :::  ||| certain :::  ||| definite :::  ||| affirmative :::  ||| confident :::  ||| precisely :::  |||  ||| trusted ::: convinced :::  ||| sure :::  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",sure.a,11,secure ::: certain ::: definite ::: affirmative ::: confident ::: precisely ::: convinced ::: trusted ::: sure,sure ::: certain ::: secure :::  |||  ||| definite :::  ||| affirmative :::  ||| confident :::  ||| precisely :::  ||| convinced :::  ||| trusted :::  |||  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",sure.a,11,secure ::: certain ::: definite ::: affirmative ::: confident ::: precisely ::: convinced ::: trusted ::: sure,sure :::  ||| affirmative :::  ||| certain :::  |||  ||| confident :::  ||| precisely ::: secure :::  ||| convinced :::  ||| trusted :::  |||  ||| definite :::
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",handsome.a,1,beautiful ::: perfect ::: breathtaking ::: cute ::: magnificent ::: fantastic ::: superb ::: elegant ::: amazing ::: fabulous ::: glorious ::: fine ::: handsome,beautiful :::  ||| perfect :::  ||| breathtaking :::  ||| cute :::  ||| magnificent :::  ||| fantastic :::  |||  ||| elegant :::  ||| amazing :::  ||| fabulous ::: superb :::  ||| glorious :::  ||| fine :::  ||| handsome :::  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",handsome.a,1,beautiful ::: perfect ::: breathtaking ::: cute ::: magnificent ::: fantastic ::: superb ::: elegant ::: amazing ::: fabulous ::: glorious ::: fine ::: handsome,cute ::: fine ::: beautiful :::  ||| perfect ::: handsome ::: elegant :::  ||| fantastic ::: breathtaking :::  |||  ||| magnificent :::  |||  |||  |||  ||| amazing :::  ||| fabulous :::  ||| glorious :::  |||  |||  ||| superb :::
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",handsome.a,1,beautiful ::: perfect ::: breathtaking ::: cute ::: magnificent ::: fantastic ::: superb ::: elegant ::: amazing ::: fabulous ::: glorious ::: fine ::: handsome,||| fine :::  ||| cute :::  |||  |||  ||| beautiful :::  |||  |||  ||| fabulous :::  |||  |||  ||| elegant :::  ||| fantastic ::: superb ::: glorious ::: amazing ::: handsome ::: breathtaking ::: magnificent ::: perfect :::  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",sweet.a,1,enjoyable ::: yummy ::: sweet,unchanged
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",sweet.a,1,enjoyable ::: yummy ::: sweet,enjoyable ::: sweet :::  ||| yummy :::  |||  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",sweet.a,1,enjoyable ::: yummy ::: sweet,sweet :::  ||| enjoyable :::  ||| yummy :::  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",happy.a,1,content ::: grateful ::: cheerful ::: fortunate ::: happy,content :::  ||| grateful :::  ||| cheerful :::  |||  ||| happy ::: fortunate :::  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",happy.a,1,content ::: grateful ::: cheerful ::: fortunate ::: happy,content ::: happy ::: cheerful :::  ||| grateful :::  |||  ||| fortunate :::  |||  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",happy.a,1,content ::: grateful ::: cheerful ::: fortunate ::: happy,content :::  ||| cheerful ::: happy :::  |||  ||| fortunate ::: grateful :::  |||  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",sweet.a,2,loveable ::: harmless ::: generous ::: thoughtful ::: friendly ::: sweet,||| harmless :::  |||  |||  ||| friendly :::  ||| sweet ::: thoughtful ::: generous ::: loveable :::  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",sweet.a,2,loveable ::: harmless ::: generous ::: thoughtful ::: friendly ::: sweet,sweet ::: friendly ::: harmless ::: loveable ::: thoughtful ::: generous :::  |||  |||  |||  |||  |||  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",sweet.a,2,loveable ::: harmless ::: generous ::: thoughtful ::: friendly ::: sweet,friendly ::: sweet ::: loveable :::  ||| harmless :::  |||  ||| thoughtful :::  ||| generous :::  |||  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",terrible.a,11,amiss ::: terrible,||| terrible ::: amiss :::  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",terrible.a,11,amiss ::: terrible,unchanged
