Title,Description,Keywords,word10b,word1a,word1b,word5a,word5b,word3b,word3a,word11a,word11b,word6a,word6b,word17b,word17a,word8b,word8a,word13a,word15a,word10a,word19a,word19b,word18b,word18a,word15b,word2a,word2b,word0b,word0a,word4b,word4a,word13b,word7b,word7a,word12a,word12b,word16a,word16b,word9a,word9b,word14b,word14a,Answer.Q0Answer,Answer.Q0Meaning,Answer.Q10Answer,Answer.Q10Meaning,Answer.Q11Answer,Answer.Q11Meaning,Answer.Q12Answer,Answer.Q12Meaning,Answer.Q13Answer,Answer.Q13Meaning,Answer.Q14Answer,Answer.Q14Meaning,Answer.Q15Answer,Answer.Q15Meaning,Answer.Q16Answer,Answer.Q16Meaning,Answer.Q17Answer,Answer.Q17Meaning,Answer.Q18Answer,Answer.Q18Meaning,Answer.Q19Answer,Answer.Q19Meaning,Answer.Q1Answer,Answer.Q1Meaning,Answer.Q2Answer,Answer.Q2Meaning,Answer.Q3Answer,Answer.Q3Meaning,Answer.Q4Answer,Answer.Q4Meaning,Answer.Q5Answer,Answer.Q5Meaning,Answer.Q6Answer,Answer.Q6Meaning,Answer.Q7Answer,Answer.Q7Meaning,Answer.Q8Answer,Answer.Q8Meaning,Answer.Q9Answer,Answer.Q9Meaning
Judge the style of words and phrases,Provide your opinions on the style of different phrases (e.g. formal/informal),"English, language, research",overabundance,implicates,jury deadlocks,requirement,requires,sticking,pick,ministers egom,empowered,matter,determinations,ineligible,constitutionally ineligible,empowered,answerability,gynecology,exclamations,overload,ineligible,forfeited,determinations,decision,expressions,thought,intend,complement,insert,disappointment,regret,gynaecology,notifying,information,scheduled,plan,dodge,escape,implicates,undercuts,constrained,impair,insert,1,overload,2,empowered,1,plan,1,gynecology,5,impair,3,expressions,3,dodge,4,ineligible,3,decision,4,ineligible,4,implicates,1,intend,1,pick,1,regret,2,requires,5,matter,1,notifying,1,empowered,1,undercuts,1
Judge the style of words and phrases,Provide your opinions on the style of different phrases (e.g. formal/informal),"English, language, research",grants,governed,constrained,wave,inland decimating,requirement,guarantee,asked,thought,version,edition,keen,exquisite,exonerating,implicates,postulate,trader,consent,escape,live,slowed,lagged behind,kenneth polcari managing,thought,wasn'ti,uses,borrows,interfere,constrained,implicates,formulated,compile,complement,contain,expressions,formulation,contemporaneous documentation,determinations,grants,subgrant,uses,4,grants,5,thought,3,complement,2,implicates,3,grants,2,trader,1,expressions,4,keen,4,slowed,5,escape,3,constrained,3,thought,1,requirement,4,interfere,4,wave,2,,5,compile,4,implicates,1,determinations,3
Judge the style of words and phrases,Provide your opinions on the style of different phrases (e.g. formal/informal),"English, language, research",grants,governed,constrained,wave,inland decimating,requirement,guarantee,asked,thought,version,edition,keen,exquisite,exonerating,implicates,postulate,trader,consent,escape,live,slowed,lagged behind,kenneth polcari managing,thought,wasn'ti,uses,borrows,interfere,constrained,implicates,formulated,compile,complement,contain,expressions,formulation,contemporaneous documentation,determinations,grants,subgrant,uses,3,consent,3,thought,2,contain,1,implicates,3,grants,3,trader,2,expressions,1,keen,2,slowed,4,live,1,governed,2,thought,2,requirement,1,interfere,1,wave,2,edition,4,compile,3,implicates,3,determinations,2
Judge the style of words and phrases,Provide your opinions on the style of different phrases (e.g. formal/informal),"English, language, research",grants,governed,constrained,wave,inland decimating,requirement,guarantee,asked,thought,version,edition,keen,exquisite,exonerating,implicates,postulate,trader,consent,escape,live,slowed,lagged behind,kenneth polcari managing,thought,wasn'ti,uses,borrows,interfere,constrained,implicates,formulated,compile,complement,contain,expressions,formulation,contemporaneous documentation,determinations,grants,subgrant,uses,3,consent,4,asked,2,complement,2,implicates,2,grants,1,trader,1,expressions,2,exquisite,2,slowed,4,live,3,governed,3,thought,1,guarantee,2,interfere,2,wave,2,version,4,formulated,4,implicates,2,determinations,1
Judge the style of words and phrases,Provide your opinions on the style of different phrases (e.g. formal/informal),"English, language, research",grants,governed,constrained,wave,inland decimating,requirement,guarantee,asked,thought,version,edition,keen,exquisite,exonerating,implicates,postulate,trader,consent,escape,live,slowed,lagged behind,kenneth polcari managing,thought,wasn'ti,uses,borrows,interfere,constrained,implicates,formulated,compile,complement,contain,expressions,formulation,contemporaneous documentation,determinations,grants,subgrant,uses,1,grants,1,asked,1,,1,,1,grants,4,trader,3,expressions,1,keen,1,,4,live,1,governed,1,thought,1,,2,,3,wave,2,,5,compile,2,,1,determinations,1
Judge the style of words and phrases,Provide your opinions on the style of different phrases (e.g. formal/informal),"English, language, research",grants,governed,constrained,wave,inland decimating,requirement,guarantee,asked,thought,version,edition,keen,exquisite,exonerating,implicates,postulate,trader,consent,escape,live,slowed,lagged behind,kenneth polcari managing,thought,wasn'ti,uses,borrows,interfere,constrained,implicates,formulated,compile,complement,contain,expressions,formulation,contemporaneous documentation,determinations,grants,subgrant,uses,4,grants,5,asked,3,contain,1,implicates,4,grants,4,trader,3,expressions,5,keen,5,slowed,5,live,3,governed,4,thought,2,guarantee,4,interfere,4,wave,3,edition,4,compile,5,implicates,4,determinations,3
Judge the style of words and phrases,Provide your opinions on the style of different phrases (e.g. formal/informal),"English, language, research",grants,governed,constrained,wave,inland decimating,requirement,guarantee,asked,thought,version,edition,keen,exquisite,exonerating,implicates,postulate,trader,consent,escape,live,slowed,lagged behind,kenneth polcari managing,thought,wasn'ti,uses,borrows,interfere,constrained,implicates,formulated,compile,complement,contain,expressions,formulation,contemporaneous documentation,determinations,grants,subgrant,uses,2,consent,3,asked,1,contain,1,implicates,1,grants,3,trader,1,expressions,1,keen,1,slowed,2,escape,1,governed,1,thought,1,guarantee,1,interfere,1,wave,1,edition,3,formulated,2,implicates,1,determinations,1
Judge the style of words and phrases,Provide your opinions on the style of different phrases (e.g. formal/informal),"English, language, research",grants,governed,constrained,wave,inland decimating,requirement,guarantee,asked,thought,version,edition,keen,exquisite,exonerating,implicates,postulate,trader,consent,escape,live,slowed,lagged behind,kenneth polcari managing,thought,wasn'ti,uses,borrows,interfere,constrained,implicates,formulated,compile,complement,contain,expressions,formulation,contemporaneous documentation,determinations,grants,subgrant,uses,1,grants,5,thought,1,complement,1,implicates,3,grants,4,trader,1,expressions,1,keen,4,slowed,5,live,5,governed,2,thought,1,requirement,1,interfere,1,wave,1,version,4,formulated,4,implicates,1,determinations,1
Judge the style of words and phrases,Provide your opinions on the style of different phrases (e.g. formal/informal),"English, language, research",driven,escapee,escape,breeding,simmental cattle,driven,repulsed,rail,vilify,lodging,sticking,selection,determinations,suited,complement,subsidizations,unlawful,away,wooded,driven,select,choice,illegitimate,flee,escape,decide,formulated,implicates,trace,grants,factor,stressor,constrained,retain,entity,noun,slowed,retarded,component,requirement,decide,4,away,4,rail,4,,4,grants,5,requirement,4,unlawful,3,noun,3,selection,4,,5,driven,1,escape,4,escape,5,driven,4,trace,4,breeding,2,sticking,2,stressor,3,suited,5,slowed,5
Judge the style of words and phrases,Provide your opinions on the style of different phrases (e.g. formal/informal),"English, language, research",driven,escapee,escape,breeding,simmental cattle,driven,repulsed,rail,vilify,lodging,sticking,selection,determinations,suited,complement,subsidizations,unlawful,away,wooded,driven,select,choice,illegitimate,flee,escape,decide,formulated,implicates,trace,grants,factor,stressor,constrained,retain,entity,noun,slowed,retarded,component,requirement,decide,1,away,2,rail,1,retain,1,grants,4,,2,unlawful,4,noun,1,selection,1,,4,driven,1,escape,4,escape,3,driven,1,trace,1,breeding,3,sticking,2,factor,2,suited,3,slowed,3
Judge the style of words and phrases,Provide your opinions on the style of different phrases (e.g. formal/informal),"English, language, research",driven,escapee,escape,breeding,simmental cattle,driven,repulsed,rail,vilify,lodging,sticking,selection,determinations,suited,complement,subsidizations,unlawful,away,wooded,driven,select,choice,illegitimate,flee,escape,decide,formulated,implicates,trace,grants,factor,stressor,constrained,retain,entity,noun,slowed,retarded,component,requirement,decide,3,away,3,,4,retain,2,grants,5,requirement,3,unlawful,5,noun,5,selection,4,,5,driven,1,escape,3,escape,5,driven,1,trace,3,breeding,2,sticking,3,factor,3,suited,5,slowed,5
Judge the style of words and phrases,Provide your opinions on the style of different phrases (e.g. formal/informal),"English, language, research",driven,escapee,escape,breeding,simmental cattle,driven,repulsed,rail,vilify,lodging,sticking,selection,determinations,suited,complement,subsidizations,unlawful,away,wooded,driven,select,choice,illegitimate,flee,escape,decide,formulated,implicates,trace,grants,factor,stressor,constrained,retain,entity,noun,slowed,retarded,component,requirement,decide,2,away,1,rail,1,retain,3,grants,3,,1,unlawful,2,noun,1,selection,1,choice,3,wooded,1,escape,3,flee,4,driven,2,trace,1,breeding,2,lodging,1,factor,2,,1,slowed,2
Judge the style of words and phrases,Provide your opinions on the style of different phrases (e.g. formal/informal),"English, language, research",driven,escapee,escape,breeding,simmental cattle,driven,repulsed,rail,vilify,lodging,sticking,selection,determinations,suited,complement,subsidizations,unlawful,away,wooded,driven,select,choice,illegitimate,flee,escape,decide,formulated,implicates,trace,grants,factor,stressor,constrained,retain,entity,noun,slowed,retarded,component,requirement,decide,4,away,4,rail,4,retain,1,grants,4,requirement,5,unlawful,5,entity,3,selection,5,choice,5,wooded,1,escape,5,flee,5,repulsed,4,trace,4,breeding,1,lodging,3,stressor,5,suited,4,slowed,5
Judge the style of words and phrases,Provide your opinions on the style of different phrases (e.g. formal/informal),"English, language, research",driven,escapee,escape,breeding,simmental cattle,driven,repulsed,rail,vilify,lodging,sticking,selection,determinations,suited,complement,subsidizations,unlawful,away,wooded,driven,select,choice,illegitimate,flee,escape,decide,formulated,implicates,trace,grants,factor,stressor,constrained,retain,entity,noun,slowed,retarded,component,requirement,decide,3,away,3,rail,1,retain,1,grants,2,,1,unlawful,3,noun,3,selection,3,choice,5,driven,1,escape,3,escape,5,driven,1,trace,1,breeding,2,sticking,1,,2,complement,1,slowed,5
Judge the style of words and phrases,Provide your opinions on the style of different phrases (e.g. formal/informal),"English, language, research",driven,escapee,escape,breeding,simmental cattle,driven,repulsed,rail,vilify,lodging,sticking,selection,determinations,suited,complement,subsidizations,unlawful,away,wooded,driven,select,choice,illegitimate,flee,escape,decide,formulated,implicates,trace,grants,factor,stressor,constrained,retain,entity,noun,slowed,retarded,component,requirement,decide,1,away,4,rail,1,retain,1,grants,5,requirement,1,unlawful,3,noun,5,selection,5,choice,5,wooded,1,escape,3,flee,5,driven,1,trace,1,breeding,2,sticking,5,stressor,3,complement,5,slowed,5
Judge the style of words and phrases,Provide your opinions on the style of different phrases (e.g. formal/informal),"English, language, research",wedding,borrows,money,empowered,dalits adivasis,accessibility,tsaran,expressions,devices,battlefields,field,holder,hold,grants,robs,imperative,alone,sticking,elaboration,implication,insured depository institution,entity,unparalleled,empowered,elbowed,sticking,adhering,ride,driven,requirement,complement,add,fuelled,driven,untouched,unaffected,protein conformation,hypothesis,faltered,slowed,sticking,5,sticking,4,expressions,3,driven,4,requirement,4,slowed,4,alone,4,untouched,4,hold,3,entity,3,elaboration,3,money,3,empowered,2,accessibility,1,driven,4,empowered,1,field,4,add,4,grants,3,hypothesis,2
Judge the style of words and phrases,Provide your opinions on the style of different phrases (e.g. formal/informal),"English, language, research",wedding,borrows,money,empowered,dalits adivasis,accessibility,tsaran,expressions,devices,battlefields,field,holder,hold,grants,robs,imperative,alone,sticking,elaboration,implication,insured depository institution,entity,unparalleled,empowered,elbowed,sticking,adhering,ride,driven,requirement,complement,add,fuelled,driven,untouched,unaffected,protein conformation,hypothesis,faltered,slowed,adhering,5,,1,expressions,1,driven,3,requirement,4,slowed,3,alone,2,,4,,4,entity,1,elaboration,1,borrows,2,empowered,1,accessibility,2,ride,4,empowered,1,field,2,add,3,robs,1,hypothesis,1
Judge the style of words and phrases,Provide your opinions on the style of different phrases (e.g. formal/informal),"English, language, research",wedding,borrows,money,empowered,dalits adivasis,accessibility,tsaran,expressions,devices,battlefields,field,holder,hold,grants,robs,imperative,alone,sticking,elaboration,implication,insured depository institution,entity,unparalleled,empowered,elbowed,sticking,adhering,ride,driven,requirement,complement,add,fuelled,driven,untouched,unaffected,protein conformation,hypothesis,faltered,slowed,sticking,5,sticking,1,devices,1,driven,3,requirement,3,slowed,3,alone,2,untouched,3,hold,4,entity,1,elaboration,1,money,1,elbowed,1,accessibility,1,ride,3,empowered,1,field,3,add,3,robs,1,hypothesis,1
Judge the style of words and phrases,Provide your opinions on the style of different phrases (e.g. formal/informal),"English, language, research",wedding,borrows,money,empowered,dalits adivasis,accessibility,tsaran,expressions,devices,battlefields,field,holder,hold,grants,robs,imperative,alone,sticking,elaboration,implication,insured depository institution,entity,unparalleled,empowered,elbowed,sticking,adhering,ride,driven,requirement,complement,add,fuelled,driven,untouched,unaffected,protein conformation,hypothesis,faltered,slowed,sticking,4,wedding,1,devices,1,driven,1,imperative,3,faltered,3,alone,2,untouched,5,hold,5,entity,4,elaboration,1,money,1,empowered,1,accessibility,1,ride,1,empowered,1,battlefields,1,complement,2,grants,1,hypothesis,1
Judge the style of words and phrases,Provide your opinions on the style of different phrases (e.g. formal/informal),"English, language, research",wedding,borrows,money,empowered,dalits adivasis,accessibility,tsaran,expressions,devices,battlefields,field,holder,hold,grants,robs,imperative,alone,sticking,elaboration,implication,insured depository institution,entity,unparalleled,empowered,elbowed,sticking,adhering,ride,driven,requirement,complement,add,fuelled,driven,untouched,unaffected,protein conformation,hypothesis,faltered,slowed,sticking,5,sticking,1,devices,1,,4,requirement,4,slowed,4,alone,4,,5,hold,4,entity,4,implication,1,money,2,elbowed,1,accessibility,1,ride,1,empowered,1,field,3,add,1,robs,1,,1
