Title,Description,Keywords,pairID,documentID,segmentID,hitType,source,target,sourceLemmatized,targetLemmatized,jaccardDistance,lengthDifference,sureAlignments,possAlignments,sourceHighlights,targetHighlights,answerSureAlignments,answerPossAlignments,answerSourceHighlights,answerTargetHighlights,Answer.isParaphrase,Answer.possAlignments,Answer.sourceHighlights,Answer.sureAlignments,Answer.targetHighlights
Word Alignment Test,"The goal of these HITs is to test workers who have received training on how to create \""word alignments\"" for an academic research project on the meaning of language. Those who do well on these HITs will gain qualifications to do a larger set of HITs.",Word alignment,groups.google.com_greenpartycn_d6c87f9f9950da31_CMN_20060214_106700-21-4,groups.google.com_greenpartycn_d6c87f9f9950da31_CMN_20060214_106700,21,HITTestInput,"Some related department passed on a message to Wang Peirong and her family members through another person , and asked them to pay attention to their security .",Relevant departments told Wang Peirong and her family to be careful of safety .,"some related department pass on a message to wang peirong and her family member through another person , and ask them to pay attention to their security .",relevant department tell wang peirong and her family to be careful of safety .,0.741935484,14,27-13 8-3 9-4 10-5 11-6 12-7 2-1 1-0 23-10 26-12,{},{},{},1-0 3-2 4-2 5-2 6-2 7-2 8-3 9-4 10-5 11-6 12-7 13-7 21-8 22-9 22-10 23-9 23-10 24-11 25-12 26-12 27-13,0-1 2-1,14 15 16 18 19 20,{},,{},unchanged,1-0 2-1 7-8 8-3 9-4 10-5 11-6 12-7 21-8 23-10 24-8 26-12 27-13,unchanged
Word Alignment Test,"The goal of these HITs is to test workers who have received training on how to create \""word alignments\"" for an academic research project on the meaning of language. Those who do well on these HITs will gain qualifications to do a larger set of HITs.",Word alignment,groups.google.com_greenpartycn_d6c87f9f9950da31_CMN_20060214_106700-21-4,groups.google.com_greenpartycn_d6c87f9f9950da31_CMN_20060214_106700,21,HITTestInput,"Some related department passed on a message to Wang Peirong and her family members through another person , and asked them to pay attention to their security .",Relevant departments told Wang Peirong and her family to be careful of safety .,"some related department pass on a message to wang peirong and her family member through another person , and ask them to pay attention to their security .",relevant department tell wang peirong and her family to be careful of safety .,0.741935484,14,27-13 8-3 9-4 10-5 11-6 12-7 2-1 1-0 23-10 26-12,{},{},{},1-0 3-2 4-2 5-2 6-2 7-2 8-3 9-4 10-5 11-6 12-7 13-7 21-8 22-9 22-10 23-9 23-10 24-11 25-12 26-12 27-13,0-1 2-1,14 15 16 18 19 20,{},,3-2 4-2 5-2 6-2 22-9 22-10 23-9 23-10,0 14 15 16 17 18 19 20 24 25,1-0 2-1 8-3 9-4 10-5 11-6 12-7 21-8 26-12 27-13,11
Word Alignment Test,"The goal of these HITs is to test workers who have received training on how to create \""word alignments\"" for an academic research project on the meaning of language. Those who do well on these HITs will gain qualifications to do a larger set of HITs.",Word alignment,groups.google.com_greenpartycn_d6c87f9f9950da31_CMN_20060214_106700-21-4,groups.google.com_greenpartycn_d6c87f9f9950da31_CMN_20060214_106700,21,HITTestInput,"Some related department passed on a message to Wang Peirong and her family members through another person , and asked them to pay attention to their security .",Relevant departments told Wang Peirong and her family to be careful of safety .,"some related department pass on a message to wang peirong and her family member through another person , and ask them to pay attention to their security .",relevant department tell wang peirong and her family to be careful of safety .,0.741935484,14,27-13 8-3 9-4 10-5 11-6 12-7 2-1 1-0 23-10 26-12,{},{},{},1-0 3-2 4-2 5-2 6-2 7-2 8-3 9-4 10-5 11-6 12-7 13-7 21-8 22-9 22-10 23-9 23-10 24-11 25-12 26-12 27-13,0-1 2-1,14 15 16 18 19 20,{},,3-2 4-2 5-2 6-2 7-2 13-7 19-2 20-3 20-4 20-5 20-6 20-7 25-12,0 14 15 16 18,1-0 2-1 8-3 9-4 10-5 11-6 12-7 21-8 22-9 22-10 23-9 23-10 24-11 26-12 27-13,{}
Word Alignment Test,"The goal of these HITs is to test workers who have received training on how to create \""word alignments\"" for an academic research project on the meaning of language. Those who do well on these HITs will gain qualifications to do a larger set of HITs.",Word alignment,groups.google.com_greenpartycn_d6c87f9f9950da31_CMN_20060214_106700-21-4,groups.google.com_greenpartycn_d6c87f9f9950da31_CMN_20060214_106700,21,HITTestInput,"Some related department passed on a message to Wang Peirong and her family members through another person , and asked them to pay attention to their security .",Relevant departments told Wang Peirong and her family to be careful of safety .,"some related department pass on a message to wang peirong and her family member through another person , and ask them to pay attention to their security .",relevant department tell wang peirong and her family to be careful of safety .,0.741935484,14,27-13 8-3 9-4 10-5 11-6 12-7 2-1 1-0 23-10 26-12,{},{},{},1-0 3-2 4-2 5-2 6-2 7-2 8-3 9-4 10-5 11-6 12-7 13-7 21-8 22-9 22-10 23-9 23-10 24-11 25-12 26-12 27-13,0-1 2-1,14 15 16 18 19 20,{},,0-1,14,0-2 0-3 0-4 0-5 0-6 0-7 0-8 0-9 0-10 0-11 1-0 1-6 2-1 3-13 6-13 7-13 8-3 8-13 9-4 9-13 10-5 10-13 11-0 11-6 12-0 12-7 13-0 15-0 18-0 19-0 21-0 23-0 23-10 24-0 25-0 26-12 27-1 27-2 27-3 27-4 27-5 27-6 27-7 27-8 27-9 27-13,{}
Word Alignment Test,"The goal of these HITs is to test workers who have received training on how to create \""word alignments\"" for an academic research project on the meaning of language. Those who do well on these HITs will gain qualifications to do a larger set of HITs.",Word alignment,groups.google.com_greenpartycn_d6c87f9f9950da31_CMN_20060214_106700-21-4,groups.google.com_greenpartycn_d6c87f9f9950da31_CMN_20060214_106700,21,HITTestInput,"Some related department passed on a message to Wang Peirong and her family members through another person , and asked them to pay attention to their security .",Relevant departments told Wang Peirong and her family to be careful of safety .,"some related department pass on a message to wang peirong and her family member through another person , and ask them to pay attention to their security .",relevant department tell wang peirong and her family to be careful of safety .,0.741935484,14,27-13 8-3 9-4 10-5 11-6 12-7 2-1 1-0 23-10 26-12,{},{},{},1-0 3-2 4-2 5-2 6-2 7-2 8-3 9-4 10-5 11-6 12-7 13-7 21-8 22-9 22-10 23-9 23-10 24-11 25-12 26-12 27-13,0-1 2-1,14 15 16 18 19 20,{},,{},unchanged,1-0 2-1 8-3 9-4 10-5 11-6 12-7 19-2 23-10 26-12 27-13,unchanged
Word Alignment Test,"The goal of these HITs is to test workers who have received training on how to create \""word alignments\"" for an academic research project on the meaning of language. Those who do well on these HITs will gain qualifications to do a larger set of HITs.",Word alignment,groups.google.com_greenpartycn_d6c87f9f9950da31_CMN_20060214_106700-21-4,groups.google.com_greenpartycn_d6c87f9f9950da31_CMN_20060214_106700,21,HITTestInput,"Some related department passed on a message to Wang Peirong and her family members through another person , and asked them to pay attention to their security .",Relevant departments told Wang Peirong and her family to be careful of safety .,"some related department pass on a message to wang peirong and her family member through another person , and ask them to pay attention to their security .",relevant department tell wang peirong and her family to be careful of safety .,0.741935484,14,27-13 8-3 9-4 10-5 11-6 12-7 2-1 1-0 23-10 26-12,{},{},{},1-0 3-2 4-2 5-2 6-2 7-2 8-3 9-4 10-5 11-6 12-7 13-7 21-8 22-9 22-10 23-9 23-10 24-11 25-12 26-12 27-13,0-1 2-1,14 15 16 18 19 20,{},,21-8 21-9 21-10 22-8 22-9 22-10 23-8 23-9 23-10,0 3 4 5 6 7 13 14 15 16 17 18 19 20,1-0 2-1 8-3 9-4 10-5 11-6 12-7 26-12 27-13,2 11
Word Alignment Test,"The goal of these HITs is to test workers who have received training on how to create \""word alignments\"" for an academic research project on the meaning of language. Those who do well on these HITs will gain qualifications to do a larger set of HITs.",Word alignment,groups.google.com_greenpartycn_d6c87f9f9950da31_CMN_20060214_106700-21-4,groups.google.com_greenpartycn_d6c87f9f9950da31_CMN_20060214_106700,21,HITTestInput,"Some related department passed on a message to Wang Peirong and her family members through another person , and asked them to pay attention to their security .",Relevant departments told Wang Peirong and her family to be careful of safety .,"some related department pass on a message to wang peirong and her family member through another person , and ask them to pay attention to their security .",relevant department tell wang peirong and her family to be careful of safety .,0.741935484,14,27-13 8-3 9-4 10-5 11-6 12-7 2-1 1-0 23-10 26-12,{},{},{},1-0 3-2 4-2 5-2 6-2 7-2 8-3 9-4 10-5 11-6 12-7 13-7 21-8 22-9 22-10 23-9 23-10 24-11 25-12 26-12 27-13,0-1 2-1,14 15 16 18 19 20,{},,{},unchanged,0-2 1-0 2-1 2-7 4-3 6-5 6-8 8-3 9-4 10-5 11-6 12-6 12-7 12-13 19-9 22-11 23-10 26-12 27-12 27-13,unchanged
Word Alignment Test,"The goal of these HITs is to test workers who have received training on how to create \""word alignments\"" for an academic research project on the meaning of language. Those who do well on these HITs will gain qualifications to do a larger set of HITs.",Word alignment,urd-WL-72-174253-7626563-18-2,urd-WL-72-174253-7626563,18,HITTestInput,Who knows how Mr. Chaudhry will comment on this meeting and support it .,"I 'm not familiar with Chaudhry 's views on this matter , nor do I know whether he will make a statement in favor of this meeting .",who know how mr. chaudhry will comment on this meeting and support it .,"i 'm not familiar with chaudhry 's view on this matter , nor do i know whether he will make a statement in favor of this meeting .",0.787878788,14,13-27 7-8 8-9 9-26 4-5 6-7 11-23 1-15,{},{},{},2-16 3-5 4-5 7-8 8-9 9-25 9-26 11-19 11-20 11-21 11-22 11-23 11-24 13-27,0-0 0-1 0-2 0-3 0-4 0-6 0-7 0-12 0-13 0-14 0-15 1-0 1-1 1-2 1-3 1-4 1-6 1-7 1-12 1-13 1-14 1-15 2-0 2-1 2-2 2-3 2-4 2-6 2-7 3-17 4-17 5-0 5-1 5-2 5-3 5-4 5-7 5-18 6-0 6-1 6-2 6-3 6-4 6-7 9-10 12-25 12-26,{},{},,{},unchanged,1-15 4-5 6-7 7-8 8-9 9-26 11-23 12-11 13-8 13-9 13-10 13-12 13-13 13-14 13-27,unchanged
Word Alignment Test,"The goal of these HITs is to test workers who have received training on how to create \""word alignments\"" for an academic research project on the meaning of language. Those who do well on these HITs will gain qualifications to do a larger set of HITs.",Word alignment,urd-WL-72-174253-7626563-18-2,urd-WL-72-174253-7626563,18,HITTestInput,Who knows how Mr. Chaudhry will comment on this meeting and support it .,"I 'm not familiar with Chaudhry 's views on this matter , nor do I know whether he will make a statement in favor of this meeting .",who know how mr. chaudhry will comment on this meeting and support it .,"i 'm not familiar with chaudhry 's view on this matter , nor do i know whether he will make a statement in favor of this meeting .",0.787878788,14,13-27 7-8 8-9 9-26 4-5 6-7 11-23 1-15,{},{},{},2-16 3-5 4-5 7-8 8-9 9-25 9-26 11-19 11-20 11-21 11-22 11-23 11-24 13-27,0-0 0-1 0-2 0-3 0-4 0-6 0-7 0-12 0-13 0-14 0-15 1-0 1-1 1-2 1-3 1-4 1-6 1-7 1-12 1-13 1-14 1-15 2-0 2-1 2-2 2-3 2-4 2-6 2-7 3-17 4-17 5-0 5-1 5-2 5-3 5-4 5-7 5-18 6-0 6-1 6-2 6-3 6-4 6-7 9-10 12-25 12-26,{},{},,{},unchanged,0-18 1-15 2-21 3-5 4-5 5-19 6-7 7-8 8-9 9-10 9-26 10-2 11-3 11-23 12-7 13-27,unchanged
Word Alignment Test,"The goal of these HITs is to test workers who have received training on how to create \""word alignments\"" for an academic research project on the meaning of language. Those who do well on these HITs will gain qualifications to do a larger set of HITs.",Word alignment,urd-WL-72-174253-7626563-18-2,urd-WL-72-174253-7626563,18,HITTestInput,Who knows how Mr. Chaudhry will comment on this meeting and support it .,"I 'm not familiar with Chaudhry 's views on this matter , nor do I know whether he will make a statement in favor of this meeting .",who know how mr. chaudhry will comment on this meeting and support it .,"i 'm not familiar with chaudhry 's view on this matter , nor do i know whether he will make a statement in favor of this meeting .",0.787878788,14,13-27 7-8 8-9 9-26 4-5 6-7 11-23 1-15,{},{},{},2-16 3-5 4-5 7-8 8-9 9-25 9-26 11-19 11-20 11-21 11-22 11-23 11-24 13-27,0-0 0-1 0-2 0-3 0-4 0-6 0-7 0-12 0-13 0-14 0-15 1-0 1-1 1-2 1-3 1-4 1-6 1-7 1-12 1-13 1-14 1-15 2-0 2-1 2-2 2-3 2-4 2-6 2-7 3-17 4-17 5-0 5-1 5-2 5-3 5-4 5-7 5-18 6-0 6-1 6-2 6-3 6-4 6-7 9-10 12-25 12-26,{},{},,{},unchanged,1-15 4-5 6-7 7-8 8-9 9-26 11-23 13-0 13-1 13-2 13-3 13-4 13-5 13-6 13-7 13-8 13-9 13-10 13-27,unchanged
Word Alignment Test,"The goal of these HITs is to test workers who have received training on how to create \""word alignments\"" for an academic research project on the meaning of language. Those who do well on these HITs will gain qualifications to do a larger set of HITs.",Word alignment,urd-WL-72-174253-7626563-18-2,urd-WL-72-174253-7626563,18,HITTestInput,Who knows how Mr. Chaudhry will comment on this meeting and support it .,"I 'm not familiar with Chaudhry 's views on this matter , nor do I know whether he will make a statement in favor of this meeting .",who know how mr. chaudhry will comment on this meeting and support it .,"i 'm not familiar with chaudhry 's view on this matter , nor do i know whether he will make a statement in favor of this meeting .",0.787878788,14,13-27 7-8 8-9 9-26 4-5 6-7 11-23 1-15,{},{},{},2-16 3-5 4-5 7-8 8-9 9-25 9-26 11-19 11-20 11-21 11-22 11-23 11-24 13-27,0-0 0-1 0-2 0-3 0-4 0-6 0-7 0-12 0-13 0-14 0-15 1-0 1-1 1-2 1-3 1-4 1-6 1-7 1-12 1-13 1-14 1-15 2-0 2-1 2-2 2-3 2-4 2-6 2-7 3-17 4-17 5-0 5-1 5-2 5-3 5-4 5-7 5-18 6-0 6-1 6-2 6-3 6-4 6-7 9-10 12-25 12-26,{},{},,0-0 0-1 0-2 0-3 0-4 1-0 1-1 1-2 1-3 1-4 5-6 12-9 12-10,unchanged,1-15 4-5 6-7 7-8 8-25 9-26 11-22 11-23 11-24 13-27,unchanged
Word Alignment Test,"The goal of these HITs is to test workers who have received training on how to create \""word alignments\"" for an academic research project on the meaning of language. Those who do well on these HITs will gain qualifications to do a larger set of HITs.",Word alignment,urd-WL-72-174253-7626563-18-2,urd-WL-72-174253-7626563,18,HITTestInput,Who knows how Mr. Chaudhry will comment on this meeting and support it .,"I 'm not familiar with Chaudhry 's views on this matter , nor do I know whether he will make a statement in favor of this meeting .",who know how mr. chaudhry will comment on this meeting and support it .,"i 'm not familiar with chaudhry 's view on this matter , nor do i know whether he will make a statement in favor of this meeting .",0.787878788,14,13-27 7-8 8-9 9-26 4-5 6-7 11-23 1-15,{},{},{},2-16 3-5 4-5 7-8 8-9 9-25 9-26 11-19 11-20 11-21 11-22 11-23 11-24 13-27,0-0 0-1 0-2 0-3 0-4 0-6 0-7 0-12 0-13 0-14 0-15 1-0 1-1 1-2 1-3 1-4 1-6 1-7 1-12 1-13 1-14 1-15 2-0 2-1 2-2 2-3 2-4 2-6 2-7 3-17 4-17 5-0 5-1 5-2 5-3 5-4 5-7 5-18 6-0 6-1 6-2 6-3 6-4 6-7 9-10 12-25 12-26,{},{},,{},unchanged,1-15 4-5 6-7 6-19 6-20 6-21 7-8 8-9 8-25 9-26 11-23 13-27,unchanged
Word Alignment Test,"The goal of these HITs is to test workers who have received training on how to create \""word alignments\"" for an academic research project on the meaning of language. Those who do well on these HITs will gain qualifications to do a larger set of HITs.",Word alignment,urd-WL-72-174253-7626563-18-2,urd-WL-72-174253-7626563,18,HITTestInput,Who knows how Mr. Chaudhry will comment on this meeting and support it .,"I 'm not familiar with Chaudhry 's views on this matter , nor do I know whether he will make a statement in favor of this meeting .",who know how mr. chaudhry will comment on this meeting and support it .,"i 'm not familiar with chaudhry 's view on this matter , nor do i know whether he will make a statement in favor of this meeting .",0.787878788,14,13-27 7-8 8-9 9-26 4-5 6-7 11-23 1-15,{},{},{},2-16 3-5 4-5 7-8 8-9 9-25 9-26 11-19 11-20 11-21 11-22 11-23 11-24 13-27,0-0 0-1 0-2 0-3 0-4 0-6 0-7 0-12 0-13 0-14 0-15 1-0 1-1 1-2 1-3 1-4 1-6 1-7 1-12 1-13 1-14 1-15 2-0 2-1 2-2 2-3 2-4 2-6 2-7 3-17 4-17 5-0 5-1 5-2 5-3 5-4 5-7 5-18 6-0 6-1 6-2 6-3 6-4 6-7 9-10 12-25 12-26,{},{},,{},unchanged,0-0 0-1 0-2 0-3 0-4 0-5 1-15 4-5 6-7 7-8 8-9 9-26 11-23 13-27,unchanged
