Title,Description,Keywords,id,test_type,out_type,noise,idx,question,choice_0,choice_1,choice_2,choice_3,choice_4,answer,prediction,rationale,cvi
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",571,gen,OR,0,63,If competing with others what emotion is useful for getting an advantage?,stress,anger,pumped,defeat,aggression,aggression,anger,Anger is an emotion that is useful for getting an advantage when competing with others.,2.23692886531353
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",382,gold,O,0,1156,"The ficus grew vigorously, this is because it got plenty of humidity and weather where?",arboretum,trees,ecosphere,tropical rainforest,sunny window,tropical rainforest,tropical rainforest,Tropical rainforest have lot of humidity and wet weather. Ficus grows rapidly in tropical rainforest because of high humidity and rainy weather.,0.117547869682312
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",198,gen,OR,0,196,"A bald eagle flies over St. Paul, where is it?",texas,thermal,minnesota,canada,photograph,minnesota,minnesota,"A bald eagle flies over St. Paul, where is it?",-0.1794328689575195
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",572,gen,RO,0,96,What do you need to do to be able to have lunch?,get food,eat food,stop working,spend money,prepare food,get food,prepare food,Lunch is a meal. You need to prepare food to be able to have lunch.,-1.829181671142578
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",383,gold,O,0,1342,Where would you get some chocolate if you want to bake a cake?,box,supermarket,chicken stall,restaurant,movies,supermarket,supermarket,Chocolate is available in the supermarket Supermarket is a building Supermarket sells all types of dead animals,0.9344206936657428
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",199,gen,OR,0,349,At the end of your meal what will a waiter do?,serve food,eat,set table,serve meal,present bill,present bill,serve food,"At the end of your meal, a waiter will serve your food.",0.1349134892225265
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",573,gen,RO,0,2102,Where do you keep instruments when you travel?,music shop,laboratory,case,operating room,shed,case,case,Instruments are kept in a case when you travel.,-0.2472089529037475
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",384,gen,RO,0,134,Why would a band be performing when there are no people nearby?,record album,play music,hold concert,blaring,practice,record album,hold concert,A band would be performing when no people are nearby.,-0.7209984064102173
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",385,gold,O,0,1388,James was chatting with friends  and eating pizza when he suddenly experienced something.  He ran out of the room to get a pen and paper.   What did he experience?,fun,discomfort,love,car,inspiration,inspiration,inspiration,One uses a pen and paper when one gets inspiration Inspiration can strike while chatting with friends Inspiration is an experience,2.624326705932617
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",574,gen,RO,0,44,What is owned by a person and could have a second floor?,cave,school,two story building,hotel,house,house,house,Two story building is a building with two floors. House is owned by person and could have second floor.,-0.0199358761310577
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",575,gen,RO,0,2065,What do you fill with ink to print?,squid,pencil,newspaper,fountain pen,printer,printer,fountain pen,Fountain pen is filled with ink to print.,0.1655433252453804
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",386,gen,R,0,435,What is the largest state with a coast in the US?,new york,florida,california,country,united states,california,california,California is the largest state with a coast in the US.,0.9920268058776855
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",387,gen,R,0,875,After getting a divorce what does your relationship status change to?,children suffer,being single,freedom,default setting,no spouse,being single,being single,"After getting a divorce, your relationship status changes to being single.",0.0856002569198608
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",576,gen,R,0,1722,"James and Sarah went to the soccer field to spend their time, because it was muddy where they usually go.  Where might they usually go?",highway,playground,town,mexico,outside,playground,playground,<extra_id_71>,-0.1193118095397949
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",388,gen,RO,0,1270,What is happening while he's playing basketball for such a long time?,sweating,pain,having fun,medium,knee injury,sweating,knee injury,A knee injury occurs when a person is playing basketball for long time.,0.0143707618117332
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",577,gen,R,0,857,"If you were Greek and saw a shark here, where are you?",pool hall,mediterranean sea,seafood restaurant,gulf of mexico,south pacific,mediterranean sea,mediterranean sea,Sharks are found in the mediterranean sea.,0.0425948053598403
