Title,Description,Keywords,id,test_type,out_type,noise,idx,question,choice_0,choice_1,choice_2,choice_3,choice_4,answer,prediction,rationale,cvi,Answer.me5_valid,Answer.q00_ans
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",445,gold,O,0,1620,What covers the largest percentage of the pacific northwest?,united states,united states,washington,oregon,british columbia,united states,united states,Most of the cities and states of United states are a part of pacific northwest,1.441367168,1.0,yes
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",60,gen,RO,0,2169,Where is a bicycle likely to be stolen?,street,schoolyard,toy store,netherlands,garage,street,street,A bicycle is likely to be stolen from a street.,0.059836358,0.0,yes
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",60,gen,RO,0,2169,Where is a bicycle likely to be stolen?,street,schoolyard,toy store,netherlands,garage,street,street,A bicycle is likely to be stolen from a street.,0.059836358,1.0,yes
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",60,gen,RO,0,2169,Where is a bicycle likely to be stolen?,street,schoolyard,toy store,netherlands,garage,street,street,A bicycle is likely to be stolen from a street.,0.059836358,0.0,yes
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",249,gen,R,0,1446,Where does a potato become softer?,optical device,garden patch,blender,pantry,vegetable stew,vegetable stew,vegetable stew,Vegetable stew is a dish in which vegetables are cooked. Potatoes become softer in vegetable stew.,0.118221167,3.0,yes
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",249,gen,R,0,1446,Where does a potato become softer?,optical device,garden patch,blender,pantry,vegetable stew,vegetable stew,vegetable stew,Vegetable stew is a dish in which vegetables are cooked. Potatoes become softer in vegetable stew.,0.118221167,1.0,yes
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",249,gen,R,0,1446,Where does a potato become softer?,optical device,garden patch,blender,pantry,vegetable stew,vegetable stew,vegetable stew,Vegetable stew is a dish in which vegetables are cooked. Potatoes become softer in vegetable stew.,0.118221167,3.0,yes
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",61,gen,RO,0,1875,"They were kissing each other good bye, they had no worries because their relationship had a strong foundation of what?",partner,trust,cooperation,bricks,herpes,trust,trust,"Trust is the foundation of a relationship. They were kissing each other good bye, they had no worries because their relationship had strong foundation.",-0.038744494,3.0,yes
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",61,gen,RO,0,1875,"They were kissing each other good bye, they had no worries because their relationship had a strong foundation of what?",partner,trust,cooperation,bricks,herpes,trust,trust,"Trust is the foundation of a relationship. They were kissing each other good bye, they had no worries because their relationship had strong foundation.",-0.038744494,2.0,yes
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",61,gen,RO,0,1875,"They were kissing each other good bye, they had no worries because their relationship had a strong foundation of what?",partner,trust,cooperation,bricks,herpes,trust,trust,"Trust is the foundation of a relationship. They were kissing each other good bye, they had no worries because their relationship had strong foundation.",-0.038744494,0.0,yes
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",446,gen,R,0,2005,Where is the large area location of the empire state building?,manhattan,office,the city,fifth avenue,new york city,new york city,new york city,New york city is a large area location of the empire state building.,0.017539891,0.0,yes
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",446,gen,R,0,2005,Where is the large area location of the empire state building?,manhattan,office,the city,fifth avenue,new york city,new york city,new york city,New york city is a large area location of the empire state building.,0.017539891,0.0,yes
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",446,gen,R,0,2005,Where is the large area location of the empire state building?,manhattan,office,the city,fifth avenue,new york city,new york city,new york city,New york city is a large area location of the empire state building.,0.017539891,0.0,yes
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",250,gen,R,0,1170,How might others describe someone who goes around killing people?,terrible,murder,going to jail,hunter,get arrested,terrible,terrible,People who go around killing people are called terrible.,0.080021679,1.0,yes
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",250,gen,R,0,1170,How might others describe someone who goes around killing people?,terrible,murder,going to jail,hunter,get arrested,terrible,terrible,People who go around killing people are called terrible.,0.080021679,0.0,yes
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",250,gen,R,0,1170,How might others describe someone who goes around killing people?,terrible,murder,going to jail,hunter,get arrested,terrible,terrible,People who go around killing people are called terrible.,0.080021679,0.0,yes
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",62,gen,RO,0,1524,The teacher didn't just want the answer and work shown but also for the students to what?,prepare dinner,evaluate progress,include examples,work in school,prove their point,include examples,prepare dinner,The teacher didn't want the answer and work shown but also for the students to prepare dinner to show their progress.,0.313136019,1.0,yes
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",62,gen,RO,0,1524,The teacher didn't just want the answer and work shown but also for the students to what?,prepare dinner,evaluate progress,include examples,work in school,prove their point,include examples,prepare dinner,The teacher didn't want the answer and work shown but also for the students to prepare dinner to show their progress.,0.313136019,2.0,yes
