Title,Description,Keywords,clip,sent,phrase,Answer.answer,Answer.bad_sent,Answer.commentbox,Answer.question
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",1051_Harry_Potter_and_the_goblet_of_fire_00.09.01.692-00.09.07.264,A gigantic image of the handsome Bulgarian player is projected on to the towering stands.,towering,yes,,{},A gigantic image of the handsome Bulgarian player is projected on to the towering stands.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_00.25.56.161-00.25.58.403,Nantz signals for them to move on.,move,yes,,{},Nantz signals for them to move on.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_00.25.56.161-00.25.58.403,Nantz signals for them to move on.,move,yes,,{},Nantz signals for them to move on.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_00.25.56.161-00.25.58.403,Nantz signals for them to move on.,move,yes,,{},Nantz signals for them to move on.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_00.25.56.161-00.25.58.403,Nantz signals for them to move on.,move,yes,,{},Nantz signals for them to move on.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_00.25.56.161-00.25.58.403,Nantz signals for them to move on.,move,yes,,{},Nantz signals for them to move on.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",1051_Harry_Potter_and_the_goblet_of_fire_00.16.08.027-00.16.11.299,A tall mast flying a slender pennant emerges from the center of the lake.,flying,yes,,{},A tall mast flying a slender pennant emerges from the center of the lake.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",1051_Harry_Potter_and_the_goblet_of_fire_00.16.08.027-00.16.11.299,A tall mast flying a slender pennant emerges from the center of the lake.,flying,no,,{},A tall mast flying a slender pennant emerges from the center of the lake.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",1051_Harry_Potter_and_the_goblet_of_fire_00.16.08.027-00.16.11.299,A tall mast flying a slender pennant emerges from the center of the lake.,flying,yes,,{},A tall mast flying a slender pennant emerges from the center of the lake.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",1051_Harry_Potter_and_the_goblet_of_fire_00.16.08.027-00.16.11.299,A tall mast flying a slender pennant emerges from the center of the lake.,flying,yes,,{},A tall mast flying a slender pennant emerges from the center of the lake.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",1051_Harry_Potter_and_the_goblet_of_fire_00.16.08.027-00.16.11.299,A tall mast flying a slender pennant emerges from the center of the lake.,flying,yes,,{},A tall mast flying a slender pennant emerges from the center of the lake.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",1051_Harry_Potter_and_the_goblet_of_fire_01.58.13.486-01.58.19.671,HARRY runs to CEDRIC and helps him to free himself.,free,yes,,{},HARRY runs to CEDRIC and helps him to free himself.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",1051_Harry_Potter_and_the_goblet_of_fire_01.58.13.486-01.58.19.671,HARRY runs to CEDRIC and helps him to free himself.,free,yes,,{},HARRY runs to CEDRIC and helps him to free himself.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",1051_Harry_Potter_and_the_goblet_of_fire_01.58.13.486-01.58.19.671,HARRY runs to CEDRIC and helps him to free himself.,free,yes,,{},HARRY runs to CEDRIC and helps him to free himself.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",1051_Harry_Potter_and_the_goblet_of_fire_01.58.13.486-01.58.19.671,HARRY runs to CEDRIC and helps him to free himself.,free,yes,,{},HARRY runs to CEDRIC and helps him to free himself.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",1051_Harry_Potter_and_the_goblet_of_fire_01.58.13.486-01.58.19.671,HARRY runs to CEDRIC and helps him to free himself.,free,yes,,{},HARRY runs to CEDRIC and helps him to free himself.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_00.25.58.403-00.26.01.198,Imlay glances around.,glances,yes,,{},Imlay glances around.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_00.25.58.403-00.26.01.198,Imlay glances around.,glances,yes,,{},Imlay glances around.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_00.25.58.403-00.26.01.198,Imlay glances around.,glances,yes,,{},Imlay glances around.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_00.25.58.403-00.26.01.198,Imlay glances around.,glances,yes,,{},Imlay glances around.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_00.25.58.403-00.26.01.198,Imlay glances around.,glances,yes,,{},Imlay glances around.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_00.26.10.000-00.26.19.437,The unit steps out of the alley and crosses an empty street littered with household items.,steps,yes,,{},The unit steps out of the alley and crosses an empty street littered with household items.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_00.26.10.000-00.26.19.437,The unit steps out of the alley and crosses an empty street littered with household items.,steps,yes,,{},The unit steps out of the alley and crosses an empty street littered with household items.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_00.26.10.000-00.26.19.437,The unit steps out of the alley and crosses an empty street littered with household items.,steps,yes,,{},The unit steps out of the alley and crosses an empty street littered with household items.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_00.26.10.000-00.26.19.437,The unit steps out of the alley and crosses an empty street littered with household items.,steps,yes,,{},The unit steps out of the alley and crosses an empty street littered with household items.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_00.26.10.000-00.26.19.437,The unit steps out of the alley and crosses an empty street littered with household items.,steps,yes,,{},The unit steps out of the alley and crosses an empty street littered with household items.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_00.26.10.000-00.26.19.437,The unit steps out of the alley and crosses an empty street littered with household items.,steps out,yes,,{},The unit steps out of the alley and crosses an empty street littered with household items.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_00.26.10.000-00.26.19.437,The unit steps out of the alley and crosses an empty street littered with household items.,steps out,yes,,{},The unit steps out of the alley and crosses an empty street littered with household items.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_00.26.10.000-00.26.19.437,The unit steps out of the alley and crosses an empty street littered with household items.,steps out,yes,,{},The unit steps out of the alley and crosses an empty street littered with household items.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_00.26.10.000-00.26.19.437,The unit steps out of the alley and crosses an empty street littered with household items.,steps out,yes,,{},The unit steps out of the alley and crosses an empty street littered with household items.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_00.26.10.000-00.26.19.437,The unit steps out of the alley and crosses an empty street littered with household items.,steps out,yes,,{},The unit steps out of the alley and crosses an empty street littered with household items.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_00.26.10.000-00.26.19.437,The unit steps out of the alley and crosses an empty street littered with household items.,steps out of,yes,,{},The unit steps out of the alley and crosses an empty street littered with household items.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_00.26.10.000-00.26.19.437,The unit steps out of the alley and crosses an empty street littered with household items.,steps out of,yes,,{},The unit steps out of the alley and crosses an empty street littered with household items.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_00.26.10.000-00.26.19.437,The unit steps out of the alley and crosses an empty street littered with household items.,steps out of,yes,,{},The unit steps out of the alley and crosses an empty street littered with household items.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_00.26.10.000-00.26.19.437,The unit steps out of the alley and crosses an empty street littered with household items.,steps out of,yes,,{},The unit steps out of the alley and crosses an empty street littered with household items.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_00.26.10.000-00.26.19.437,The unit steps out of the alley and crosses an empty street littered with household items.,steps out of,yes,,{},The unit steps out of the alley and crosses an empty street littered with household items.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_00.26.27.382-00.26.35.795,One Marine aims inside then lowers his weapon on finding the charred driver slumped against the wheel.,aims,yes,,{},One Marine aims inside then lowers his weapon on finding the charred driver slumped against the wheel.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_00.26.27.382-00.26.35.795,One Marine aims inside then lowers his weapon on finding the charred driver slumped against the wheel.,aims,yes,,{},One Marine aims inside then lowers his weapon on finding the charred driver slumped against the wheel.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_00.26.27.382-00.26.35.795,One Marine aims inside then lowers his weapon on finding the charred driver slumped against the wheel.,aims,yes,,{},One Marine aims inside then lowers his weapon on finding the charred driver slumped against the wheel.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_00.26.27.382-00.26.35.795,One Marine aims inside then lowers his weapon on finding the charred driver slumped against the wheel.,aims,yes,,{},One Marine aims inside then lowers his weapon on finding the charred driver slumped against the wheel.
